TERM_ID	TERM_LABEL_FULL	OVERLAP	P_VALUE	ADJUSTED_P_VALUE	OLD_P_VALUE	OLD_ADJUSTED_P_VALUE	ODDS_RATIO	COMBINED_SCORE	GENES
GO:0010566	regulation of ketone biosynthetic process (GO:0010566)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	EGR1;AKR1C3
GO:2000739	regulation of mesenchymal stem cell differentiation (GO:2000739)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	SOX6;SOX5
GO:1904139	regulation of microglial cell migration (GO:1904139)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	P2RY12;CX3CL1
GO:1905330	regulation of morphogenesis of an epithelium (GO:1905330)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	CXCL10;FGF1
GO:0014061	regulation of norepinephrine secretion (GO:0014061)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	KCNB1;ADRA2A
GO:0031392	regulation of prostaglandin biosynthetic process (GO:0031392)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	ANXA1;PTGS2
GO:0014819	regulation of skeletal muscle contraction (GO:0014819)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	DMD;SCN4A
GO:0002664	regulation of T cell tolerance induction (GO:0002664)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	FOXP3;TGFBR2
GO:0045625	regulation of T-helper 1 cell differentiation (GO:0045625)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	ANXA1;TNFSF4
GO:1905459	regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	PPARG;IGF1
GO:0086015	SA node cell action potential (GO:0086015)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	ANK2;SCN3B
GO:0003323	type B pancreatic cell development (GO:0003323)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	CDH2;BMP6
GO:0072189	ureter development (GO:0072189)	2/7	0.06558211856847188	0.23858474559945286	0	0	6.054560129136401	16.495359681944265	SOX17;OSR1
GO:0055090	acylglycerol homeostasis (GO:0055090)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	MLXIPL;LPL;ANGPTL4;GPIHBP1
GO:0072507	divalent inorganic cation homeostasis (GO:0072507)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	JPH2;CAV1;S100A14;SNCA
GO:0001701	in utero embryonic development (GO:0001701)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	ARNT2;STIL;BMP2;WNT7B
GO:0043271	negative regulation of ion transport (GO:0043271)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	CASQ2;GPM6B;ADRA2A;SNCA
GO:0051283	negative regulation of sequestering of calcium ion (GO:0051283)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	RYR1;CCL21;FGF2;RYR3
GO:0023057	negative regulation of signaling (GO:0023057)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	SRMS;KIF26A;ADIPOQ;PTK6
GO:0007422	peripheral nervous system development (GO:0007422)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	UGT8;EGR2;NFASC;SOX10
GO:1901186	positive regulation of ERBB signaling pathway (GO:1901186)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	AGR2;PLAUR;PTK6;MMP9
GO:2000406	positive regulation of T cell migration (GO:2000406)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	CXCL10;CXCL12;CCL21;CXCL13
GO:0010575	positive regulation of vascular endothelial growth factor production (GO:0010575)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	CCBE1;IL6;PTGS2;SULF1
GO:0014059	regulation of dopamine secretion (GO:0014059)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	SYT15;SYT13;SYT8;SNCA
GO:0009746	response to hexose (GO:0009746)	4/25	0.06592016722815712	0.23858474559945286	0	0	2.885321630673288	7.846086434926202	ADIPOQ;LPL;IRS2;GPLD1
GO:0060548	negative regulation of cell death (GO:0060548)	10/94	0.06605596368977033	0.23886670130060683	0	0	1.8060229778345132	4.907421285158571	WNT11;AMIGO2;ALB;AGR2;AGR3;SOX11;FGF2;CD34;PPARGC1A;SNCA
GO:0099601	regulation of neurotransmitter receptor activity (GO:0099601)	7/58	0.06654790988270352	0.24022456358358243	0	0	2.0808466012012583	5.638747082011969	LYNX1;RELN;SHISA9;MAPK8IP2;GRIA3;CACNG4;GRIA4
GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	7/58	0.06654790988270352	0.24022456358358243	0	0	2.0808466012012583	5.638747082011969	GDF10;BMP2;BMPER;BMP8A;TTK;INHBA;BMP6
GO:0042060	wound healing (GO:0042060)	8/70	0.06752502554382689	0.24353868478481622	0	0	1.956622975695262	5.27360177359253	COL3A1;DST;NRG1;IGF1;FGF1;FGF2;EVPL;FGF10
GO:0022409	positive regulation of cell-cell adhesion (GO:0022409)	6/47	0.06911339940436478	0.24839885535053058	0	0	2.217991507850301	5.926488066991933	FOXA1;ADAM19;CEACAM6;PLAUR;CXCL13;CX3CL1
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	6/47	0.06911339940436478	0.24839885535053058	0	0	2.217991507850301	5.926488066991933	GDF10;BMP2;BMP8A;TTK;INHBA;BMP6
GO:0031323	regulation of cellular metabolic process (GO:0031323)	6/47	0.06911339940436478	0.24839885535053058	0	0	2.217991507850301	5.926488066991933	PM20D2;PID1;PDK4;RSPO1;FOXM1;ACACB
GO:0061041	regulation of wound healing (GO:0061041)	6/47	0.06911339940436478	0.24839885535053058	0	0	2.217991507850301	5.926488066991933	KANK1;ANXA1;CAV1;FGF2;ADRA2A;MYLK
GO:0046777	protein autophosphorylation (GO:0046777)	15/159	0.06938692543298239	0.2489502871344946	0	0	1.5816170473083198	4.21984415532227	NTRK2;SRMS;PTK6;BMX;EGFR;AURKB;AURKA;MELK;KIT;TYRO3;NEK2;SIK2;TEK;EPHB1;DDR2
GO:0030155	regulation of cell adhesion (GO:0030155)	13/133	0.0695882278629405	0.2489502871344946	0	0	1.6443200325732898	4.382375757423895	RET;ANGPT1;DUSP1;TESC;TNFRSF18;PDE3B;KIF14;RND1;CXCL12;HYAL1;SAA1;ADAM8;PLXNA4
GO:0007190	activation of adenylate cyclase activity (GO:0007190)	5/36	0.06968918604952527	0.2489502871344946	0	0	2.443887670946863	6.509808329034844	AVPR2;ADCY4;ADRB2;LGR4;ADCY5
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	5/36	0.06968918604952527	0.2489502871344946	0	0	2.443887670946863	6.509808329034844	SELP;PCDHGB4;CDH11;CDH23;DSG1
GO:0071709	membrane assembly (GO:0071709)	5/36	0.06968918604952527	0.2489502871344946	0	0	2.443887670946863	6.509808329034844	NLGN4X;NRXN1;LRP4;TLCD1;SPTBN1
GO:0070527	platelet aggregation (GO:0070527)	5/36	0.06968918604952527	0.2489502871344946	0	0	2.443887670946863	6.509808329034844	P2RY12;FN1;TYRO3;HBB;MYL9
GO:0002028	regulation of sodium ion transport (GO:0002028)	5/36	0.06968918604952527	0.2489502871344946	0	0	2.443887670946863	6.509808329034844	NKAIN1;PER1;PRSS8;SCN3B;SCN4B
GO:0044773	mitotic DNA damage checkpoint signaling (GO:0044773)	7/59	0.07166268695493007	0.2555576891754896	0	0	2.0407212317666126	5.3789025586527135	BLM;PLK1;CDK1;CLSPN;CDC14C;DTL;CDC14B
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	7/59	0.07166268695493007	0.2555576891754896	0	0	2.0407212317666126	5.3789025586527135	GHR;IL6;TSLP;TNFRSF18;KIT;PTK6;IGF1
GO:0071773	cellular response to BMP stimulus (GO:0071773)	8/71	0.07216944750363469	0.256067457702857	0	0	1.9254624802070057	5.061537327788764	TMEM100;TGFBR3;SFRP1;BMP2;BMP8A;BMPR1B;BMP6;RGMA
GO:0071711	basement membrane organization (GO:0071711)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	LAMB3;FLRT2;HPN
GO:0036315	cellular response to sterol (GO:0036315)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	PTCH1;GPLD1;CES1
GO:0006688	glycosphingolipid biosynthetic process (GO:0006688)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	ST8SIA1;ST8SIA2;ST6GALNAC3
GO:0060485	mesenchyme development (GO:0060485)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	BMP2;WNT11;MEOX1
GO:0008045	motor neuron axon guidance (GO:0008045)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	SEMA3A;LAMC2;RNF165
GO:2000811	negative regulation of anoikis (GO:2000811)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	CEACAM6;CAV1;PDK4
GO:0031057	negative regulation of histone modification (GO:0031057)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	FOXP3;AASS;SNCA
GO:0014003	oligodendrocyte development (GO:0014003)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	PLP1;TPPP;SOX10
GO:0043923	positive regulation by host of viral transcription (GO:0043923)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	JUN;LEF1;HPN
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	GPRC5B;NR4A3;KIT
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	EHD2;SCGB3A1;RAPGEF3
GO:0045907	positive regulation of vasoconstriction (GO:0045907)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	OXTR;CAV1;AVPR2
GO:0010885	regulation of cholesterol storage (GO:0010885)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	LPL;PPARG;CES1
GO:0046320	regulation of fatty acid oxidation (GO:0046320)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	NR4A3;PDK4;PPARGC1A
GO:0048485	sympathetic nervous system development (GO:0048485)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	SEMA3A;SOX11;GATA3
GO:0070633	transepithelial transport (GO:0070633)	3/16	0.07286068718932479	0.256067457702857	0	0	3.494345718901454	9.152411468025498	ABCB1;GPLD1;ABCG2
GO:0010721	negative regulation of cell development (GO:0010721)	4/26	0.0742426950499474	0.2598179472231408	0	0	2.7540236642904388	7.161606896142728	IL6;IGF1;PTHLH;LTF
GO:1905476	negative regulation of protein localization to membrane (GO:1905476)	4/26	0.0742426950499474	0.2598179472231408	0	0	2.7540236642904388	7.161606896142728	LRRC15;KCNE1;PID1;MRAP2
GO:0046326	positive regulation of glucose import (GO:0046326)	4/26	0.0742426950499474	0.2598179472231408	0	0	2.7540236642904388	7.161606896142728	ADIPOQ;IRS2;SORBS1;IGF1
GO:0032231	regulation of actin filament bundle assembly (GO:0032231)	4/26	0.0742426950499474	0.2598179472231408	0	0	2.7540236642904388	7.161606896142728	PTGER4;SYNPO2;SYNPO;CX3CL1
GO:0090025	regulation of monocyte chemotaxis (GO:0090025)	4/26	0.0742426950499474	0.2598179472231408	0	0	2.7540236642904388	7.161606896142728	CXCL10;CXCL12;DUSP1;S100A14
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	6/48	0.07504419007002502	0.26129310399065253	0	0	2.1650665124349335	5.606825414618185	ADIPOQ;CIDEA;IGF1;CD34;CX3CL1;LTF
GO:0043536	positive regulation of blood vessel endothelial cell migration (GO:0043536)	6/48	0.07504419007002502	0.26129310399065253	0	0	2.1650665124349335	5.606825414618185	STAT5A;ANXA1;ANGPT1;RHOJ;PTGS2;FGF2
GO:0032653	regulation of interleukin-10 production (GO:0032653)	6/48	0.07504419007002502	0.26129310399065253	0	0	2.1650665124349335	5.606825414618185	IL6;TSLP;TNFSF4;ISG15;CD34;FOXP3
GO:0032663	regulation of interleukin-2 production (GO:0032663)	6/48	0.07504419007002502	0.26129310399065253	0	0	2.1650665124349335	5.606825414618185	ZFP36;CR1;ANXA1;CD34;FOXP3;SPTBN1
GO:0051246	regulation of protein metabolic process (GO:0051246)	6/48	0.07504419007002502	0.26129310399065253	0	0	2.1650665124349335	5.606825414618185	PM20D2;LTBP4;PLAUR;FAM83D;KLF4;KLF2
GO:0034446	substrate adhesion-dependent cell spreading (GO:0034446)	6/48	0.07504419007002502	0.26129310399065253	0	0	2.1650665124349335	5.606825414618185	LAMB3;LAMC3;KIF14;FN1;TYRO3;TEK
GO:2000273	positive regulation of signaling receptor activity (GO:2000273)	5/37	0.0766568487195475	0.26645843118521734	0	0	2.3673897653721685	6.080442526008531	EDN1;ARC;RELN;ADRB2;ADRA2A
GO:1900744	regulation of p38MAPK cascade (GO:1900744)	5/37	0.0766568487195475	0.26645843118521734	0	0	2.3673897653721685	6.080442526008531	PER1;BMP2;DUSP1;LEP;XDH
GO:0034330	cell junction organization (GO:0034330)	8/72	0.07700307628123375	0.2669908552755295	0	0	1.8952757502027575	4.859316270967499	NLGN4X;WNT7B;LRP4;SNCG;FLNC;LIMS2;TJP3;SNCA
GO:0000904	cell morphogenesis involved in differentiation (GO:0000904)	8/72	0.07700307628123375	0.2669908552755295	0	0	1.8952757502027575	4.859316270967499	RELN;RAB25;LAMB3;LAMC3;KIF14;TYRO3;FN1;TEK
GO:0014070	response to organic cyclic compound (GO:0014070)	7/60	0.07700414875857492	0.2669908552755295	0	0	2.0021100272162933	5.133201847491457	FOXA1;SOCS2;SFRP1;ANXA1;SPP1;PMAIP1;ALPL
GO:0006874	cellular calcium ion homeostasis (GO:0006874)	13/136	0.07985745147890626	0.272748498232197	0	0	1.6039564630173988	4.054019352457489	RYR1;EDN1;EDN2;CAV2;CAV1;ANK2;PTH1R;CALB2;CXCL12;CDH23;HRC;RGN;ATP13A5
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	9/85	0.08038613791610762	0.272748498232197	0	0	1.7958283492822966	4.5271279862102185	CENPE;KIF18A;RACGAP1;KIF26A;KIF4A;KIF23;KIF2C;KIF11;KIF15
GO:0031623	receptor internalization (GO:0031623)	6/49	0.08125481420968377	0.272748498232197	0	0	2.114603144713304	5.308003241986424	RAB31;CAV1;ADM;CD36;RAMP1;SNCA
GO:0009749	response to glucose (GO:0009749)	6/49	0.08125481420968377	0.272748498232197	0	0	2.114603144713304	5.308003241986424	KCNB1;ADIPOQ;LPL;IRS2;PCK1;GPLD1
GO:0042542	response to hydrogen peroxide (GO:0042542)	6/49	0.08125481420968377	0.272748498232197	0	0	2.114603144713304	5.308003241986424	IL6;ANXA1;CAT;HBB;ECT2;AQP1
GO:0002237	response to molecule of bacterial origin (GO:0002237)	8/73	0.08202597294342628	0.272748498232197	0	0	1.8660178426601783	4.66638690542102	SELP;IL6;CITED1;SLPI;CPS1;S100A14;CXCL2;SNCA
GO:0043068	positive regulation of programmed cell death (GO:0043068)	24/286	0.08206051251470108	0.272748498232197	0	0	1.3922610348309885	3.48106796311483	TOP2A;FOXA1;NGFR;JUN;CSRNP3;DUSP6;FOXO1;SFRP1;BMP2;IL6;MELK;ACVR1C;BIN1;AIFM2;ADAMTSL4;E2F1;ARHGEF4;TNFRSF8;PMAIP1;ECT2;HOXA5;GPLD1;SPDEF;SNCA
GO:0033135	regulation of peptidyl-serine phosphorylation (GO:0033135)	10/98	0.08239435112165643	0.272748498232197	0	0	1.7235617753489403	4.302421086270456	MLXIPL;IL6;CAV1;NTRK3;HRC;SPRY2;DMD;RAPGEF3;EGFR;SNCA
GO:0006915	apoptotic process (GO:0006915)	20/231	0.08291625692204238	0.272748498232197	0	0	1.4398888332537623	3.585213955140875	NGFR;CSRNP1;SEMA6A;ZBTB16;PRUNE2;IFI6;CIDEC;FOXO1;CIT;TGFBR2;MELK;FAP;ESPL1;ADORA2A;AIFM2;PLAGL1;CAPN3;PMAIP1;SCN2A;TP63
GO:0002526	acute inflammatory response (GO:0002526)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	IL6;TNFSF4;SAA1;F3
GO:0050650	chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	VCAN;BGN;DCN;CHST3
GO:2001258	negative regulation of cation channel activity (GO:2001258)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	GSTM2;CASQ2;KCNAB1;MMP9
GO:2000352	negative regulation of endothelial cell apoptotic process (GO:2000352)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	ANGPT1;NDNF;GATA3;TEK
GO:0030513	positive regulation of BMP signaling pathway (GO:0030513)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	SOX11;SULF1;BMPR1B;RNF165
GO:0045931	positive regulation of mitotic cell cycle (GO:0045931)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	FOXA1;CCNB1;TAL1;MEIS2
GO:0051785	positive regulation of nuclear division (GO:0051785)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	EDN1;NUSAP1;IGF1;AURKA
GO:0051155	positive regulation of striated muscle cell differentiation (GO:0051155)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	EDN1;AKAP6;NRG1;IGF1
GO:0140238	presynaptic endocytosis (GO:0140238)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	NLGN4X;SNCG;SYT8;SNCA
GO:2000677	regulation of transcription regulatory region DNA binding (GO:2000677)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	HEY2;SOX11;GATA3;IGF1
GO:0010574	regulation of vascular endothelial growth factor production (GO:0010574)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	CCBE1;IL6;PTGS2;SULF1
GO:0051209	release of sequestered calcium ion into cytosol (GO:0051209)	4/27	0.08306812482380628	0.272748498232197	0	0	2.6341429123756632	6.5539957729332565	RYR1;CCL21;FGF2;RYR3
GO:0006631	fatty acid metabolic process (GO:0006631)	12/124	0.08371644381717053	0.272748498232197	0	0	1.6256247820527723	4.032069430869218	ABCD2;GPAM;ACSL1;ADIPOQ;SLC27A6;LPL;ACSM5;PPARG;CD36;PTGS2;PPARGC1A;CES1
GO:0009308	amine metabolic process (GO:0009308)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	AOC3;INMT
GO:0086026	atrial cardiac muscle cell to AV node cell signaling (GO:0086026)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	ANK2;SCN3B
GO:0048846	axon extension involved in axon guidance (GO:0048846)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	SEMA3A;SLIT3
GO:0072044	collecting duct development (GO:0072044)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	WNT7B;PTCH1
GO:0071679	commissural neuron axon guidance (GO:0071679)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	NFIB;NCAM1
GO:0015884	folic acid transport (GO:0015884)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	FOLR2;FOLR1
GO:0021879	forebrain neuron differentiation (GO:0021879)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	LHX6;INHBA
GO:0006000	fructose metabolic process (GO:0006000)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	SORD;ALDOC
GO:0140354	lipid import into cell (GO:0140354)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	ACSL1;CD36
GO:0002279	mast cell activation involved in immune response (GO:0002279)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	NR4A3;KIT
GO:0043303	mast cell degranulation (GO:0043303)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	NR4A3;KIT
GO:0051177	meiotic sister chromatid cohesion (GO:0051177)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	BUB1B;BUB1
GO:0015844	monoamine transport (GO:0015844)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	SLC22A3;SLC29A4
GO:0002903	negative regulation of B cell apoptotic process (GO:0002903)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	IRS2;AURKB
GO:2000480	negative regulation of cAMP-dependent protein kinase activity (GO:2000480)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	PKIB;PRKAR2B
GO:2001251	negative regulation of chromosome organization (GO:2001251)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	TOP2A;ESPL1
GO:0046325	negative regulation of glucose import (GO:0046325)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	PID1;LEP
GO:1900272	negative regulation of long-term synaptic potentiation (GO:1900272)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	FAM107A;PTN
GO:0033689	negative regulation of osteoblast proliferation (GO:0033689)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	SFRP1;TNN
GO:0010519	negative regulation of phospholipase activity (GO:0010519)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	RGS2;ANXA1
GO:1901017	negative regulation of potassium ion transmembrane transporter activity (GO:1901017)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	CASQ2;KCNAB1
GO:1902284	neuron projection extension involved in neuron projection guidance (GO:1902284)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	SEMA3A;SLIT3
GO:0098810	neurotransmitter reuptake (GO:0098810)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	SLC22A3;SLC29A4
GO:0002076	osteoblast development (GO:0002076)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	TNN;PTHLH
GO:0048711	positive regulation of astrocyte differentiation (GO:0048711)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	BMP2;BIN1
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043372)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	TNFSF4;FOXP3
GO:0051984	positive regulation of chromosome segregation (GO:0051984)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	CCNB1;CDC6
GO:1900426	positive regulation of defense response to bacterium (GO:1900426)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	KLK5;KLK7
GO:1900119	positive regulation of execution phase of apoptosis (GO:1900119)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	PTGIS;FAP
GO:0090091	positive regulation of extracellular matrix disassembly (GO:0090091)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	IL6;DDR2
GO:1903977	positive regulation of glial cell migration (GO:1903977)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	P2RY12;CX3CL1
GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	FOXA1;LMO3
GO:1904754	positive regulation of vascular associated smooth muscle cell migration (GO:1904754)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	NR4A3;ADAMTS1
GO:0072698	protein localization to microtubule cytoskeleton (GO:0072698)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	FAM83D;MID1
GO:0044070	regulation of anion transport (GO:0044070)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	ABCB1;CES1
GO:1904714	regulation of chaperone-mediated autophagy (GO:1904714)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	EEF1A2;SNCA
GO:0070099	regulation of chemokine-mediated signaling pathway (GO:0070099)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	EDN1;SLIT3
GO:0060159	regulation of dopamine receptor signaling pathway (GO:0060159)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	CAV2;PALM
GO:0032429	regulation of phospholipase A2 activity (GO:0032429)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	ANXA1;AGTR1
GO:0050926	regulation of positive chemotaxis (GO:0050926)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	NTRK3;F3
GO:0045628	regulation of T-helper 2 cell differentiation (GO:0045628)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	ANXA1;TNFSF4
GO:0019626	short-chain fatty acid catabolic process (GO:0019626)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	PCK1;ACADS
GO:0061820	telomeric D-loop disassembly (GO:0061820)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	RECQL4;BLM
GO:0007260	tyrosine phosphorylation of STAT protein (GO:0007260)	2/8	0.08392930215452331	0.272748498232197	0	0	5.045197740112994	12.500892455665575	LEP;PTK6
GO:0061448	connective tissue development (GO:0061448)	5/38	0.0839853872511752	0.272748498232197	0	0	2.29552809649897	5.686281242238001	HYAL1;ZBTB16;SOX6;SULF1;SOX5
GO:0070317	negative regulation of G0 to G1 transition (GO:0070317)	5/38	0.0839853872511752	0.272748498232197	0	0	2.29552809649897	5.686281242238001	RRM2;RAD51;E2F1;CDC7;EZH2
GO:0010646	regulation of cell communication (GO:0010646)	5/38	0.0839853872511752	0.272748498232197	0	0	2.29552809649897	5.686281242238001	SOCS2;ANXA1;CASQ2;ANK2;MGLL
GO:0032355	response to estradiol (GO:0032355)	5/38	0.0839853872511752	0.272748498232197	0	0	2.29552809649897	5.686281242238001	FOXA1;SOCS2;SFRP1;ANXA1;EGFR
GO:0006508	proteolysis (GO:0006508)	24/287	0.0845448375699136	0.272748498232197	0	0	1.3868922832746484	3.4262803047961503	RET;TINAGL1;MME;F12;PTCH1;HPN;MMP3;ADAM33;ECE2;F3;MMP9;ADAM19;CAPN13;PM20D2;CAPN11;CAPN9;FAP;CAPN6;ANPEP;PIP;NAALAD2;OLR1;CAPN3;CTSG
