TERM_ID	TERM_LABEL_FULL	OVERLAP	P_VALUE	ADJUSTED_P_VALUE	OLD_P_VALUE	OLD_ADJUSTED_P_VALUE	ODDS_RATIO	COMBINED_SCORE	GENES
GO:0005272	sodium channel activity (GO:0005272)	6/38	0.028288526914644032	0.21396960251395644	0	0	2.843168016194332	10.136743988046264	SCN9A;SCN7A;SCN4A;SCN2A;SCN3A;SCN4B
GO:0008270	zinc ion binding (GO:0008270)	30/336	0.028986886412811965	0.21694396041588743	0	0	1.4939039199494826	5.289781934448081	BLM;ADH1C;ADH1B;UHRF1;ADH1A;MT1M;MT1X;CRIP1;ANPEP;TRIM2;ENPP2;TK1;ENPP3;SNCA;EGR1;MME;BHMT2;PDE2A;ADAM33;SORD;BBOX1;MYRIP;S100B;KLF4;MMP9;ALB;RGN;MSRB3;PPARG;ADAM8
GO:0004252	serine-type endopeptidase activity (GO:0004252)	12/105	0.0293665214476397	0.2174957994715815	0	0	1.9597364760229927	6.913754274076137	F10;FAP;F12;HPN;KLK5;MASP2;CTSG;MMP9;PRSS12;F3;CORIN;KLK6
GO:0004864	protein phosphatase inhibitor activity (GO:0004864)	5/29	0.031223997404141467	0.2288686820035524	0	0	3.157868122977346	10.94696563250492	PPP1R14A;PPP1R14C;PPP1R1A;PPP1R1B;PTN
GO:0051010	microtubule plus-end binding (GO:0051010)	4/20	0.032186760186661716	0.23351822951751508	0	0	3.787995149555376	13.01630925607269	KIF18A;DST;CLIP4;KIF2C
GO:0004523	RNA-DNA hybrid ribonuclease activity (GO:0004523)	2/5	0.033923132539640896	0.2364641885851439	0	0	10.092009685230025	34.14791053376217	RNASEH2A;EXO1
GO:0005111	type 2 fibroblast growth factor receptor binding (GO:0005111)	2/5	0.033923132539640896	0.2364641885851439	0	0	10.092009685230025	34.14791053376217	FGF7;FGF10
GO:0004331	fructose-2,6-bisphosphate 2-phosphatase activity (GO:0004331)	2/5	0.033923132539640896	0.2364641885851439	0	0	10.092009685230025	34.14791053376217	PFKFB1;PFKFB3
GO:0004528	phosphodiesterase I activity (GO:0004528)	2/5	0.033923132539640896	0.2364641885851439	0	0	10.092009685230025	34.14791053376217	ENPP2;ENPP3
GO:0015370	solute:sodium symporter activity (GO:0015370)	5/30	0.0356181902969275	0.24350512789534087	0	0	3.0313915857605176	10.109384186615006	SLC34A2;SLC17A7;SLC5A1;SLC4A4;SLC28A3
GO:0008374	O-acyltransferase activity (GO:0008374)	5/30	0.0356181902969275	0.24350512789534087	0	0	3.0313915857605176	10.109384186615006	DGAT2;GPAM;LCAT;PLA2G4A;MBOAT2
GO:0042805	actinin binding (GO:0042805)	4/21	0.03786527915981324	0.25160947180025434	0	0	3.564981691949213	11.670754374104282	SYNPO2;PPARG;PROM1;PDLIM4
GO:0008373	sialyltransferase activity (GO:0008373)	4/21	0.03786527915981324	0.25160947180025434	0	0	3.564981691949213	11.670754374104282	ST6GALNAC1;ST8SIA1;ST8SIA2;ST6GALNAC3
GO:0004622	lysophospholipase activity (GO:0004622)	4/21	0.03786527915981324	0.25160947180025434	0	0	3.564981691949213	11.670754374104282	PNPLA7;ENPP2;PLA2G4A;MGLL
GO:0031420	alkali metal ion binding (GO:0031420)	3/13	0.04268331381951137	0.2758894193242962	0	0	4.543376413570274	14.329569373470852	SLC34A2;CAPN3;ATP1A2
GO:0070700	BMP receptor binding (GO:0070700)	3/13	0.04268331381951137	0.2758894193242962	0	0	4.543376413570274	14.329569373470852	BMP2;BMP8A;BMP6
GO:0015250	water channel activity (GO:0015250)	3/13	0.04268331381951137	0.2758894193242962	0	0	4.543376413570274	14.329569373470852	AQP7;AQP5;AQP1
GO:0046914	transition metal ion binding (GO:0046914)	37/445	0.04307391321513117	0.2759058765401645	0	0	1.3822124780144616	4.346833947517089	BLM;ADH1C;UHRF1;ADH1B;ADH1A;MT1M;MT1X;CRIP1;ABO;TRIM2;ANPEP;ENPP2;AOX1;TK1;ENPP3;PCK1;SNCA;AOC3;EGR1;MME;BHMT2;PDE2A;ADAM33;SORD;BBOX1;MYRIP;KLF4;S100B;MMP9;SOD3;ALB;MPPED2;RGN;MSRB3;PPARG;ADAM8;LTF
GO:0032561	guanyl ribonucleotide binding (GO:0032561)	20/214	0.04431408409878159	0.2776711245477467	0	0	1.5675000211082686	4.885039715321323	DIRAS3;GBP5;RRAD;PDE2A;GIMAP7;RND3;GNAI1;RND1;TUBB2B;ARL4A;PDE11A;MRAS;RAB31;TUBB3;RAB26;MPPED2;RHOJ;CNGA1;RHOU;PCK1
GO:0046982	protein heterodimerization activity (GO:0046982)	18/188	0.04468067002413865	0.2776711245477467	0	0	1.609359819152518	5.002235217945268	TOP2A;AOC3;ARNT2;EPAS1;FZD4;KCNB1;ATP1A2;ATP1B2;BMP6;ADRA2A;AURKA;MLXIPL;NR4A1;TUBB2B;CEACAM6;AGTR1;PAFAH1B3;ATF3
GO:0042056	chemoattractant activity (GO:0042056)	5/32	0.04549765478187385	0.2776711245477467	0	0	2.806544408486156	8.672487433958802	CXCL10;FGF7;FGF2;CX3CL1;FGF10
GO:0015079	potassium ion transmembrane transporter activity (GO:0015079)	5/32	0.04549765478187385	0.2776711245477467	0	0	2.806544408486156	8.672487433958802	KCNQ4;ABCC9;SLC12A8;KCNK3;AQP1
GO:0004035	alkaline phosphatase activity (GO:0004035)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	ALPL;CILP2
GO:0001665	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	ST6GALNAC1;ST6GALNAC3
GO:0003828	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity (GO:0003828)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	ST8SIA1;ST8SIA2
GO:0015204	urea transmembrane transporter activity (GO:0015204)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	SLC14A1;AQP7
GO:0005000	vasopressin receptor activity (GO:0005000)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	OXTR;AVPR2
GO:0009378	four-way junction helicase activity (GO:0009378)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	RECQL4;BLM
GO:0035174	histone serine kinase activity (GO:0035174)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	AURKB;AURKA
GO:1990254	keratin filament binding (GO:1990254)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	FAM83H;KRT14
GO:0004457	lactate dehydrogenase activity (GO:0004457)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	LDHB;LDHD
GO:0050693	LBD domain binding (GO:0050693)	2/6	0.04881700501894281	0.2776711245477467	0	0	7.568603712671509	22.854735248206467	CITED1;PPARG
GO:0004806	triglyceride lipase activity (GO:0004806)	4/23	0.05083050952429927	0.2837802959140321	0	0	3.189380079138833	9.501987785415324	LIPE;LPL;LCAT;PNPLA2
GO:0005251	delayed rectifier potassium channel activity (GO:0005251)	5/33	0.05099015791511091	0.2837802959140321	0	0	2.706166204345816	8.053882527131542	KCNE1;KCNE4;KCNB1;KCNQ4;KCNA6
GO:0005179	hormone activity (GO:0005179)	9/78	0.051868199084712484	0.2837802959140321	0	0	1.9787549407114624	5.855233641840111	EDN1;NMB;EDN2;METRN;LEP;ADIPOQ;INHBA;IGF1;PTHLH
GO:0016888	endodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016888)	3/14	0.051886692642509384	0.2837802959140321	0	0	4.130121897488618	12.21976243952158	EXO1;DNA2;DNASE1L3
GO:0005313	L-glutamate transmembrane transporter activity (GO:0005313)	3/14	0.051886692642509384	0.2837802959140321	0	0	4.130121897488618	12.21976243952158	SLC25A18;SLC17A7;SLC7A11
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	6/44	0.053010157758006625	0.2877116195873489	0	0	2.3934796505433624	7.03030010904173	CCNA2;CCNB2;CCNB1;CCNE2;CCNE1;CKS2
GO:0005267	potassium channel activity (GO:0005267)	10/91	0.055272819712969316	0.2977195061812211	0	0	1.8732135872672022	5.423841233465756	KCNE1;KCNB1;KCNMB1;KCNK15;KCNQ4;ABCC9;KCNA6;KCNK2;KCNK3;AQP1
GO:0004175	endopeptidase activity (GO:0004175)	27/315	0.05584345813720275	0.29853156944023423	0	0	1.4264054777594728	4.115469211100273	HPN;KLK5;ECE2;KLK6;ADAMTS5;ADAMTS14;ADAMTSL4;ADAMTS1;ADAMTS18;MMP28;CTSG;CORIN;MME;F10;F12;MMP3;ADAM33;PRSS12;F3;MMP9;ADAM19;MMP11;SFRP1;FAP;ESPL1;PIP;MASP2
GO:0017022	myosin binding (GO:0017022)	7/56	0.056997706166193436	0.3015930071129197	0	0	2.166010650613568	6.205066566868288	MYBPC1;GSN;RAB25;DMD;MYRIP;LARP6;LLGL2
GO:0051393	alpha-actinin binding (GO:0051393)	4/24	0.058112857910646964	0.3015930071129197	0	0	3.029749393694422	8.620752981917878	PDLIM3;SYNPO2;PPARG;PDLIM4
GO:0050431	transforming growth factor beta binding (GO:0050431)	4/24	0.058112857910646964	0.3015930071129197	0	0	3.029749393694422	8.620752981917878	TGFBR3;LTBP4;CD36;TGFBR2
GO:0008198	ferrous iron binding (GO:0008198)	4/24	0.058112857910646964	0.3015930071129197	0	0	3.029749393694422	8.620752981917878	TF;HAAO;CDO1;SNCA
GO:0046943	carboxylic acid transmembrane transporter activity (GO:0046943)	7/57	0.061659773157142626	0.30835025591591914	0	0	2.12257698541329	5.913761694888771	SLC7A4;SLC7A5;ABCB1;SLC6A14;SLC16A6;SLC16A7;SLC16A3
GO:0086008	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008)	3/15	0.061958868463253554	0.30835025591591914	0	0	3.7857431340872374	10.529228798153275	KCNE1;KCNE4;KCNIP2
GO:0051371	muscle alpha-actinin binding (GO:0051371)	3/15	0.061958868463253554	0.30835025591591914	0	0	3.7857431340872374	10.529228798153275	PDLIM3;SYNPO2;PDLIM4
GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)	3/15	0.061958868463253554	0.30835025591591914	0	0	3.7857431340872374	10.529228798153275	ALDH1L1;PYCR1;AASS
GO:0004715	non-membrane spanning protein tyrosine kinase activity (GO:0004715)	5/35	0.06308695563916965	0.30835025591591914	0	0	2.525485436893204	6.978525550692987	PKDCC;SRMS;MELK;PTK6;BMX
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity (GO:0003847)	2/7	0.06558211856847188	0.30835025591591914	0	0	6.054560129136401	16.495359681944265	LCAT;PAFAH1B3
GO:0043139	5'-3' DNA helicase activity (GO:0043139)	2/7	0.06558211856847188	0.30835025591591914	0	0	6.054560129136401	16.495359681944265	BRIP1;DNA2
GO:0018455	alcohol dehydrogenase [NAD(P)+] activity (GO:0018455)	2/7	0.06558211856847188	0.30835025591591914	0	0	6.054560129136401	16.495359681944265	ADH1C;ADHFE1
GO:0050308	sugar-phosphatase activity (GO:0050308)	2/7	0.06558211856847188	0.30835025591591914	0	0	6.054560129136401	16.495359681944265	PFKFB1;PFKFB3
GO:0015168	glycerol transmembrane transporter activity (GO:0015168)	2/7	0.06558211856847188	0.30835025591591914	0	0	6.054560129136401	16.495359681944265	AQP7;AQP1
GO:0005223	intracellular cGMP-activated cation channel activity (GO:0005223)	2/7	0.06558211856847188	0.30835025591591914	0	0	6.054560129136401	16.495359681944265	CNGA1;AQP1
GO:0050998	nitric-oxide synthase binding (GO:0050998)	2/7	0.06558211856847188	0.30835025591591914	0	0	6.054560129136401	16.495359681944265	CAV1;DMD
GO:0005113	patched binding (GO:0005113)	2/7	0.06558211856847188	0.30835025591591914	0	0	6.054560129136401	16.495359681944265	CCNB1;CAV1
GO:0008443	phosphofructokinase activity (GO:0008443)	2/7	0.06558211856847188	0.30835025591591914	0	0	6.054560129136401	16.495359681944265	PFKFB1;PFKFB3
GO:0071949	FAD binding (GO:0071949)	4/25	0.06592016722815712	0.30835025591591914	0	0	2.885321630673288	7.846086434926202	SQLE;STEAP4;MICAL2;KMO
GO:0008528	G protein-coupled peptide receptor activity (GO:0008528)	9/82	0.06720044922070612	0.31228444049622256	0	0	1.8699297278064402	5.048951158005847	OXTR;ADCYAP1R1;EDNRB;NPR1;AVPR2;NPR3;PTH2R;PTH1R;LGR4
GO:0070696	transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	3/16	0.07286068718932479	0.33207659353596103	0	0	3.494345718901454	9.152411468025498	BMP2;BMP8A;BMP6
GO:0015101	organic cation transmembrane transporter activity (GO:0015101)	3/16	0.07286068718932479	0.33207659353596103	0	0	3.494345718901454	9.152411468025498	SLC22A3;SLC44A4;SLC29A4
GO:0022841	potassium ion leak channel activity (GO:0022841)	3/16	0.07286068718932479	0.33207659353596103	0	0	3.494345718901454	9.152411468025498	KCNK15;KCNK2;KCNK3
GO:0022839	ion gated channel activity (GO:0022839)	4/26	0.0742426950499474	0.3362201030605898	0	0	2.7540236642904388	7.161606896142728	TMEM63C;TTYH1;CLCA2;ANO5
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	83/1149	0.08125045633351677	0.3515419676235352	0	0	1.189635199460803	2.986244692050066	FOXA1;THRB;FOXI1;TFCP2L1;HOXC13;HIF3A;NR3C1;MEOX2;MEOX1;HOXC10;NR3C2;HOXA10;SOX17;CREB3L1;HEY2;HOXA3;MYBL2;HOXA7;SOX6;PITX1;ZNF367;SOX7;TP63;HOXA5;HOXA4;SOX5;HES6;ZNF483;EBF1;EBF2;SOX11;EBF3;FOS;OVOL1;FOXP3;SOX10;KLF15;FOXP2;TAL1;PPARG;ZNF677;ERG;ATF3;CREB5;CEBPA;FOXC1;HLF;LEF1;GATA3;FOXO1;MUC1;PLAGL1;ATOH8;PRDM16;E2F1;E2F2;ZNF662;STAT5A;IRX1;EGR1;ARNT2;JUN;EGR2;TCF7L1;EGR3;IRX6;BCL11A;ZBTB16;IRX4;KLF4;MEIS2;KLF2;MLXIPL;PER1;TBX15;NR4A1;NR4A3;NFIB;ZNF219;MAFF;KLF9;FOSB;ZNF334
GO:0000987	cis-regulatory region sequence-specific DNA binding (GO:0000987)	83/1149	0.08125045633351677	0.3515419676235352	0	0	1.189635199460803	2.986244692050066	FOXA1;THRB;FOXI1;TFCP2L1;HOXC13;HIF3A;NR3C1;MEOX2;MEOX1;HOXC10;NR3C2;HOXA10;SOX17;HEY2;HOXA3;MYBL2;HOXA7;SOX6;PITX1;ZNF367;SOX7;TP63;HOXA5;HOXA4;SOX5;HES6;ZNF483;EBF1;EBF2;SOX11;EBF3;FOS;OVOL1;FOXP3;SOX10;KLF15;FOXP2;TAL1;PPARG;ZNF677;ERG;ATF3;CREB5;CEBPA;FOXC1;HLF;UHRF1;LEF1;GATA3;FOXO1;MUC1;PLAGL1;ATOH8;PRDM16;E2F1;E2F2;ZNF662;STAT5A;IRX1;EGR1;ARNT2;JUN;EGR2;TCF7L1;EGR3;IRX6;BCL11A;ZBTB16;IRX4;KLF4;MEIS2;KLF2;MLXIPL;PER1;TBX15;NR4A1;NR4A3;NFIB;ZNF219;MAFF;KLF9;FOSB;ZNF334
GO:0016298	lipase activity (GO:0016298)	6/49	0.08125481420968377	0.3515419676235352	0	0	2.114603144713304	5.308003241986424	LIPE;LCAT;LPL;MGLL;CES1;PNPLA2
GO:0017108	5'-flap endonuclease activity (GO:0017108)	2/8	0.08392930215452331	0.3515419676235352	0	0	5.045197740112994	12.500892455665575	EXO1;DNA2
GO:0048495	Roundabout binding (GO:0048495)	2/8	0.08392930215452331	0.3515419676235352	0	0	5.045197740112994	12.500892455665575	SLIT3;LGR6
GO:0000405	bubble DNA binding (GO:0000405)	2/8	0.08392930215452331	0.3515419676235352	0	0	5.045197740112994	12.500892455665575	RECQL4;BLM
GO:0004862	cAMP-dependent protein kinase inhibitor activity (GO:0004862)	2/8	0.08392930215452331	0.3515419676235352	0	0	5.045197740112994	12.500892455665575	PKIB;PRKAR2B
GO:0004897	ciliary neurotrophic factor receptor activity (GO:0004897)	2/8	0.08392930215452331	0.3515419676235352	0	0	5.045197740112994	12.500892455665575	CNTFR;LIFR
GO:1903136	cuprous ion binding (GO:1903136)	2/8	0.08392930215452331	0.3515419676235352	0	0	5.045197740112994	12.500892455665575	SNCG;SNCA
GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity (GO:0061575)	2/8	0.08392930215452331	0.3515419676235352	0	0	5.045197740112994	12.500892455665575	CCNB1;CKS2
GO:0008106	alcohol dehydrogenase (NADP+) activity (GO:0008106)	3/17	0.08454806816262238	0.3515419676235352	0	0	3.244576505885068	8.015515530200837	AKR1C1;AKR1C3;AKR1C2
GO:0000400	four-way junction DNA binding (GO:0000400)	3/17	0.08454806816262238	0.3515419676235352	0	0	3.244576505885068	8.015515530200837	BLM;XRCC2;HMGB3
GO:0005229	intracellular calcium activated chloride channel activity (GO:0005229)	3/17	0.08454806816262238	0.3515419676235352	0	0	3.244576505885068	8.015515530200837	TTYH1;CLCA2;ANO5
GO:0061778	intracellular chloride channel activity (GO:0061778)	3/17	0.08454806816262238	0.3515419676235352	0	0	3.244576505885068	8.015515530200837	TTYH1;CLCA2;ANO5
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	9/87	0.08998729148537185	0.3719823502680197	0	0	1.749594155844156	4.213174634631327	LDHB;ADH1C;ADH1B;ADH1A;AKR1C1;LDHD;SORD;AKR1C3;KCNAB1
GO:0004712	protein serine/threonine/tyrosine kinase activity (GO:0004712)	4/28	0.09238182035729199	0.379673261699622	0	0	2.5242522231204525	6.012327225689409	MAPK10;TTK;AURKB;AURKA
GO:0030295	protein kinase activator activity (GO:0030295)	7/63	0.09438131093755518	0.3856615636586307	0	0	1.8945502431118315	4.47191951263461	TPX2;GPRC5B;GPRC5A;WNT11;SPRY2;NRG1;LTF
GO:0004896	cytokine receptor activity (GO:0004896)	9/88	0.09503066931376694	0.3860960336119331	0	0	1.7273549235574552	4.065425861471719	GHR;CNTFR;IL11RA;FZD4;LEPR;LIFR;IL17RD;GFRA2;F3
GO:0070182	DNA polymerase binding (GO:0070182)	3/18	0.09697316292327732	0.39174953885483055	0	0	3.0281098546042005	7.065552343286045	FANCI;CDT1;RAD51
GO:0019894	kinesin binding (GO:0019894)	4/29	0.10216707805284575	0.4047153311145962	0	0	2.423152789005659	5.527564772659487	PRC1;FAM83D;MAPK8IP2;SNCA
GO:0017002	activin-activated receptor activity (GO:0017002)	2/9	0.10359801724733686	0.4047153311145962	0	0	4.324224605096275	9.804042400993708	ACVR1C;TGFBR2
GO:0016805	dipeptidase activity (GO:0016805)	2/9	0.10359801724733686	0.4047153311145962	0	0	4.324224605096275	9.804042400993708	PM20D2;NAALAD2
GO:0048256	flap endonuclease activity (GO:0048256)	2/9	0.10359801724733686	0.4047153311145962	0	0	4.324224605096275	9.804042400993708	EXO1;DNA2
GO:0008504	monoamine transmembrane transporter activity (GO:0008504)	2/9	0.10359801724733686	0.4047153311145962	0	0	4.324224605096275	9.804042400993708	SLC22A3;SLC29A4
GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)	2/9	0.10359801724733686	0.4047153311145962	0	0	4.324224605096275	9.804042400993708	AOC3;IL4I1
GO:0070888	E-box binding (GO:0070888)	5/41	0.1080718437124707	0.4198856878664845	0	0	2.1038969795037756	4.681084632090833	PER1;TAL1;ATOH8;PPARG;GATA3
GO:0008238	exopeptidase activity (GO:0008238)	6/53	0.10883999771561291	0.42057194769456946	0	0	1.934223447325351	4.289868509177916	PM20D2;MME;FAP;XPNPEP2;ANPEP;NAALAD2
GO:0017116	single-stranded DNA helicase activity (GO:0017116)	3/19	0.11008536489473209	0.42081018516212104	0	0	2.838701534733441	6.263592579299035	POLQ;RAD51;DNA2
GO:0022840	leak channel activity (GO:0022840)	3/19	0.11008536489473209	0.42081018516212104	0	0	2.838701534733441	6.263592579299035	KCNK15;KCNK2;KCNK3
GO:0030291	protein serine/threonine kinase inhibitor activity (GO:0030291)	4/30	0.1124053740821319	0.4273808608149507	0	0	2.3298302344381567	5.092178379172321	PKIB;PRKAR2B;SPRY2;CIT
GO:0005506	iron ion binding (GO:0005506)	6/54	0.11640164371158997	0.43697961381582184	0	0	1.8938259109311741	4.073067716250012	TF;HAAO;AOX1;CDO1;LTF;SNCA
GO:0005126	cytokine receptor binding (GO:0005126)	10/105	0.11642904334428797	0.43697961381582184	0	0	1.595963914660738	3.432077724862186	SOCS2;TGFBR3;IL6;CXCL12;TSLP;CCL21;TNFSF4;IL34;LIFR;S100A14
GO:0048020	CCR chemokine receptor binding (GO:0048020)	5/42	0.11677373646273721	0.43697961381582184	0	0	2.046925566343042	4.395807641665855	CCL21;DEFB1;CXCL13;NES;CX3CL1
GO:0019209	kinase activator activity (GO:0019209)	4/31	0.12307660445997842	0.4442996933625459	0	0	2.24342046169047	4.699849920501044	TPX2;GPRC5B;WNT11;GPRC5A
GO:0033293	monocarboxylic acid binding (GO:0033293)	4/31	0.12307660445997842	0.4442996933625459	0	0	2.24342046169047	4.699849920501044	CYP26B1;AKR1C1;AKR1C3;AKR1C2
GO:1990825	sequence-specific mRNA binding (GO:1990825)	2/10	0.12435392261483351	0.4442996933625459	0	0	3.783494753833737	7.887162319163372	TYMS;LARP6
GO:0015293	symporter activity (GO:0015293)	2/10	0.12435392261483351	0.4442996933625459	0	0	3.783494753833737	7.887162319163372	SLC4A4;SLC28A3
GO:0017017	MAP kinase tyrosine/serine/threonine phosphatase activity (GO:0017017)	2/10	0.12435392261483351	0.4442996933625459	0	0	3.783494753833737	7.887162319163372	DUSP1;DUSP6
GO:0032357	oxidized purine DNA binding (GO:0032357)	2/10	0.12435392261483351	0.4442996933625459	0	0	3.783494753833737	7.887162319163372	RECQL4;BLM
GO:0042301	phosphate ion binding (GO:0042301)	2/10	0.12435392261483351	0.4442996933625459	0	0	3.783494753833737	7.887162319163372	SLC34A2;PDE2A
GO:0004859	phospholipase inhibitor activity (GO:0004859)	2/10	0.12435392261483351	0.4442996933625459	0	0	3.783494753833737	7.887162319163372	ANXA1;SNCA
GO:0008330	protein tyrosine/threonine phosphatase activity (GO:0008330)	2/10	0.12435392261483351	0.4442996933625459	0	0	3.783494753833737	7.887162319163372	DUSP1;DUSP6
GO:0004860	protein kinase inhibitor activity (GO:0004860)	5/43	0.12579598298935998	0.4472047195271748	0	0	1.9929526486118208	4.131577912954388	CDKN1C;PPP1R1B;SPRY2;SNCA;CIT
GO:0005525	GTP binding (GO:0005525)	16/189	0.1283686651352369	0.4540802035380768	0	0	1.4032134009673234	2.8805851687457884	DIRAS3;GBP5;RRAD;GIMAP7;RND3;GNAI1;RND1;TUBB2B;ARL4A;RAB31;MRAS;TUBB3;RAB26;RHOJ;RHOU;PCK1
GO:0016407	acetyltransferase activity (GO:0016407)	4/32	0.1341593162585909	0.4722142270290006	0	0	2.1631828155676174	4.345244285543848	LCAT;ESCO2;NAT8L;PAFAH1B3
GO:0017134	fibroblast growth factor binding (GO:0017134)	3/21	0.1381600100168256	0.4768532384561311	0	0	2.523021001615509	4.993923384771849	KLB;KL;CXCL13
GO:0035035	histone acetyltransferase binding (GO:0035035)	3/21	0.1381600100168256	0.4768532384561311	0	0	2.523021001615509	4.993923384771849	EGR1;EPAS1;FOXP3
GO:0051427	hormone receptor binding (GO:0051427)	3/21	0.1381600100168256	0.4768532384561311	0	0	2.523021001615509	4.993923384771849	SOCS2;LEP;PTHLH
GO:0030170	pyridoxal phosphate binding (GO:0030170)	3/21	0.1381600100168256	0.4768532384561311	0	0	2.523021001615509	4.993923384771849	SDS;ALB;PYGM
GO:0005507	copper ion binding (GO:0005507)	5/45	0.14475641941889122	0.48053932511198677	0	0	1.8931027508090614	3.6588050159427383	AOC3;ALB;SNCG;SOD3;SNCA
GO:0005436	sodium:phosphate symporter activity (GO:0005436)	2/11	0.14598663041376814	0.48053932511198677	0	0	3.362927091740651	6.471079613852758	SLC34A2;SLC17A7
GO:1990459	transferrin receptor binding (GO:1990459)	2/11	0.14598663041376814	0.48053932511198677	0	0	3.362927091740651	6.471079613852758	TF;RGMA
GO:0031404	chloride ion binding (GO:0031404)	2/11	0.14598663041376814	0.48053932511198677	0	0	3.362927091740651	6.471079613852758	NLGN4X;NPR3
GO:0008239	dipeptidyl-peptidase activity (GO:0008239)	2/11	0.14598663041376814	0.48053932511198677	0	0	3.362927091740651	6.471079613852758	FAP;NAALAD2
GO:0005221	intracellular cyclic nucleotide activated cation channel activity (GO:0005221)	2/11	0.14598663041376814	0.48053932511198677	0	0	3.362927091740651	6.471079613852758	CNGA1;AQP1
GO:0005217	intracellular ligand-gated ion channel activity (GO:0005217)	2/11	0.14598663041376814	0.48053932511198677	0	0	3.362927091740651	6.471079613852758	RYR1;RYR3
GO:0045159	myosin II binding (GO:0045159)	2/11	0.14598663041376814	0.48053932511198677	0	0	3.362927091740651	6.471079613852758	GSN;LLGL2
GO:0015271	outward rectifier potassium channel activity (GO:0015271)	2/11	0.14598663041376814	0.48053932511198677	0	0	3.362927091740651	6.471079613852758	KCNIP2;KCNK2
GO:0046965	retinoid X receptor binding (GO:0046965)	2/11	0.14598663041376814	0.48053932511198677	0	0	3.362927091740651	6.471079613852758	PPARG;TACC1
GO:0008138	protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	3/22	0.1530147486420608	0.501352471357167	0	0	2.3901028824079584	4.486751241471682	DUSP1;DUSP6;CDKN3
GO:0015267	channel activity (GO:0015267)	5/46	0.154670148496711	0.5044517228493648	0	0	1.8468308469492463	3.44703683311374	SLC14A1;AQP7;AQP5;KCNK3;AQP1
GO:1990782	protein tyrosine kinase binding (GO:1990782)	7/72	0.1581184644152809	0.5133435077591997	0	0	1.6314424635332252	3.0090500211986475	SHC4;ANGPT1;BANK1;LRP4;NRG1;PHYHIP;PTPN14
GO:0035639	purine ribonucleoside triphosphate binding (GO:0035639)	34/460	0.1655631194504325	0.5249624518483164	0	0	1.2122594723269193	2.180130793557452	RYR1;DIRAS3;BLM;ABCD2;ABCB1;RRAD;KIF14;ATP1A2;ABCA12;SMC4;GIMAP7;RND3;GNAI1;RND1;NUAK2;TUBB3;RAB26;PDK4;PCK1;GBP5;PLK1;ABCC6;SYN2;TUBB2B;ARL4A;MRAS;RAB31;RAD51;KIFC1;RHOJ;RHOU;SIK2;TRIP13;BMPR1B
GO:0004620	phospholipase activity (GO:0004620)	7/73	0.1661888817681846	0.5249624518483164	0	0	1.6066376897008987	2.8833206718295705	PNPLA7;PLA2G2A;ENPP2;PLA2G4A;LPL;MGLL;GPLD1
GO:0051537	2 iron, 2 sulfur cluster binding (GO:0051537)	2/12	0.1683076397605472	0.5249624518483164	0	0	3.0264729620661823	5.393059162072618	AOX1;XDH
GO:0036122	BMP binding (GO:0036122)	2/12	0.1683076397605472	0.5249624518483164	0	0	3.0264729620661823	5.393059162072618	GREM2;SOSTDC1
GO:1902282	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization (GO:1902282)	2/12	0.1683076397605472	0.5249624518483164	0	0	3.0264729620661823	5.393059162072618	KCNE1;KCNE4
GO:0033549	MAP kinase phosphatase activity (GO:0033549)	2/12	0.1683076397605472	0.5249624518483164	0	0	3.0264729620661823	5.393059162072618	DUSP1;DUSP6
