"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"go-mf_2021_gene_set","phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)","GO:0005547","1","0","35","227","2","11936","JPH2,RACGAP1"
"go-mf_2021_gene_set","phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)","GO:0043325","1","0","26","523","1","11936","PLEKHA4"
"go-mf_2021_gene_set","phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)","GO:0080025","1","0","24","523","2","11936","JPH2,PLEKHA4"
"go-mf_2021_gene_set","phosphatidylinositol-3-phosphate binding (GO:0032266)","GO:0032266","1","0","39","523","3","11936","JPH2,PLA2G4A,PLEKHA4"
"go-mf_2021_gene_set","phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)","GO:0005546","1","0","75","243","2","11936","JPH2,GSN"
"go-mf_2021_gene_set","phosphatidylinositol-4-phosphate binding (GO:0070273)","GO:0070273","1","0","26","353","2","11936","JPH2,PLA2G4A"
"go-mf_2021_gene_set","phosphatidylinositol-5-phosphate binding (GO:0010314)","GO:0010314","1","0","16","353","2","11936","JPH2,PLA2G4A"
"go-mf_2021_gene_set","phosphodiesterase I activity (GO:0004528)","GO:0004528","1","0","5","715","2","11936","ENPP2,ENPP3"
"go-mf_2021_gene_set","phosphofructokinase activity (GO:0008443)","GO:0008443","1","0","7","634","2","11936","PFKFB1,PFKFB3"
"go-mf_2021_gene_set","phospholipase A1 activity (GO:0008970)","GO:0008970","1","0","10","148","1","11936","LPL"
"go-mf_2021_gene_set","potassium channel activity (GO:0005267)","GO:0005267","1","0","91","751","10","11936","KCNE1,KCNMB1,AQP1,KCNB1,KCNA6,KCNQ4,KCNK3,KCNK15,ABCC9,KCNK2"
"go-mf_2021_gene_set","phosphatidylinositol 3-kinase regulator activity (GO:0035014)","GO:0035014","1","0","19","448","1","11936","SOCS2"
"go-mf_2021_gene_set","oxidized DNA binding (GO:0032356)","GO:0032356","1","0","8","259","1","11936","RECQL4"
"go-mf_2021_gene_set","outward rectifier potassium channel activity (GO:0015271)","GO:0015271","1","0","11","105","1","11936","KCNIP2"
"go-mf_2021_gene_set","monoamine transmembrane transporter activity (GO:0008504)","GO:0008504","1","0","9","653","2","11936","SLC22A3,SLC29A4"
"go-mf_2021_gene_set","monocarboxylic acid binding (GO:0033293)","GO:0033293","1","0","31","599","4","11936","AKR1C1,AKR1C2,AKR1C3,CYP26B1"
"go-mf_2021_gene_set","monocarboxylic acid transmembrane transporter activity (GO:0008028)","GO:0008028","1","0","28","726","5","11936","SLC16A3,SLC16A7,SLC9A3R1,ABCG2,SLC16A6"
"go-mf_2021_gene_set","voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization (GO:1902282)","GO:1902282","1","0","12","60","1","11936","KCNE1"
"go-mf_2021_gene_set","mRNA 3'-UTR AU-rich region binding (GO:0035925)","GO:0035925","1","0","22","447","2","11936","RBMS3,ZFP36"
"go-mf_2021_gene_set","mRNA 3'-UTR binding (GO:0003730)","GO:0003730","1","0","85","557","4","11936","RBMS3,ZFP36,IGF2BP2,CELF2"
"go-mf_2021_gene_set","mRNA 5'-UTR binding (GO:0048027)","GO:0048027","1","0","25","552","2","11936","LARP6,IGF2BP2"
"go-mf_2021_gene_set","mRNA binding (GO:0003729)","GO:0003729","1","0","263","703","12","11936","RBMS3,ARC,TYMS,LARP6,ZFP36,SAMD4A,NOVA1,IGF2BP2,CELF2,SLPI,ESRP1,RBPMS2"
"go-mf_2021_gene_set","muscle alpha-actinin binding (GO:0051371)","GO:0051371","1","0","15","586","3","11936","SYNPO2,PDLIM4,PDLIM3"
"go-mf_2021_gene_set","voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008)","GO:0086008","1","0","15","105","2","11936","KCNE1,KCNIP2"
"go-mf_2021_gene_set","myosin binding (GO:0017022)","GO:0017022","1","0","56","739","7","11936","DMD,GSN,LARP6,LLGL2,MYBPC1,MYRIP,RAB25"
"go-mf_2021_gene_set","myosin II binding (GO:0045159)","GO:0045159","1","0","11","529","2","11936","GSN,LLGL2"
"go-mf_2021_gene_set","voltage-gated potassium channel activity (GO:0005249)","GO:0005249","1","0","82","105","2","11936","KCNE1,KCNIP2"
"go-mf_2021_gene_set","myosin light chain binding (GO:0032027)","GO:0032027","1","0","6","39","1","11936","IQGAP3"
"go-mf_2021_gene_set","myosin V binding (GO:0031489)","GO:0031489","1","0","15","739","1","11936","RAB25"
"go-mf_2021_gene_set","mitogen-activated protein kinase kinase binding (GO:0031434)","GO:0031434","1","0","8","457","1","11936","TRIB3"
"go-mf_2021_gene_set","N-acetylglucosamine 6-O-sulfotransferase activity (GO:0001517)","GO:0001517","1","0","7","284","1","11936","CHST3"
"go-mf_2021_gene_set","mitogen-activated protein kinase binding (GO:0051019)","GO:0051019","1","0","29","440","2","11936","DUSP6,DUSP1"
"go-mf_2021_gene_set","water channel activity (GO:0015250)","GO:0015250","1","0","13","630","3","11936","AQP7,AQP1,AQP5"
"go-mf_2021_gene_set","MAP kinase tyrosine/serine/threonine phosphatase activity (GO:0017017)","GO:0017017","1","0","10","440","2","11936","DUSP6,DUSP1"
"go-mf_2021_gene_set","MAP-kinase scaffold activity (GO:0005078)","GO:0005078","1","0","11","582","1","11936","MAPK8IP2"
"go-mf_2021_gene_set","melanocortin receptor binding (GO:0031779)","GO:0031779","1","0","5","538","1","11936","MRAP2"
"go-mf_2021_gene_set","WW domain binding (GO:0050699)","GO:0050699","1","0","30","100","1","11936","TCEAL7"
"go-mf_2021_gene_set","metal ion transmembrane transporter activity (GO:0046873)","GO:0046873","1","0","27","256","1","11936","AQP1"
"go-mf_2021_gene_set","metalloaminopeptidase activity (GO:0070006)","GO:0070006","1","0","17","611","1","11936","ANPEP"
"go-mf_2021_gene_set","Wnt-activated receptor activity (GO:0042813)","GO:0042813","1","0","15","543","1","11936","FZD4"
"go-mf_2021_gene_set","metalloendopeptidase inhibitor activity (GO:0008191)","GO:0008191","1","0","14","175","1","11936","TIMP4"
"go-mf_2021_gene_set","metalloexopeptidase activity (GO:0008235)","GO:0008235","1","0","55","611","1","11936","ANPEP"
"go-mf_2021_gene_set","wide pore channel activity (GO:0022829)","GO:0022829","1","0","25","27","1","11936","GJB2"
"go-mf_2021_gene_set","methyl-CpG binding (GO:0008327)","GO:0008327","1","0","24","51","1","11936","UHRF1"
"go-mf_2021_gene_set","methylated histone binding (GO:0035064)","GO:0035064","1","0","68","51","1","11936","UHRF1"
"go-mf_2021_gene_set","methylation-dependent protein binding (GO:0140034)","GO:0140034","1","0","63","51","1","11936","UHRF1"
"go-mf_2021_gene_set","methyltransferase activity (GO:0008168)","GO:0008168","1","0","50","314","3","11936","METTL7A,INMT,AMT"
"go-mf_2021_gene_set","water transmembrane transporter activity (GO:0005372)","GO:0005372","1","0","15","759","4","11936","AQP7,AQP1,AQP5,SLC5A1"
"go-mf_2021_gene_set","volume-sensitive anion channel activity (GO:0005225)","GO:0005225","1","0","9","194","1","11936","TTYH1"
"go-mf_2021_gene_set","N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity (GO:0008532)","GO:0008532","1","0","12","779","1","11936","B3GNT3"
"go-mf_2021_gene_set","N-acetyltransferase activity (GO:0008080)","GO:0008080","1","0","21","588","2","11936","NAT8L,NAT1"
"go-mf_2021_gene_set","N-acyltransferase activity (GO:0016410)","GO:0016410","1","0","39","370","2","11936","NAT8L,NMT2"
"go-mf_2021_gene_set","nuclear receptor binding (GO:0016922)","GO:0016922","1","0","120","707","6","11936","LEF1,PPARGC1A,NR4A1,TACC1,OASL,NR4A3"
"go-mf_2021_gene_set","nuclear receptor coactivator activity (GO:0030374)","GO:0030374","1","0","53","545","3","11936","FGF2,PPARGC1A,TACC1"
"go-mf_2021_gene_set","nuclease activity (GO:0004518)","GO:0004518","1","0","60","251","3","11936","EXO1,RNASEH2A,DNASE1L3"
"go-mf_2021_gene_set","nucleobase-containing compound kinase activity (GO:0019205)","GO:0019205","1","0","17","436","1","11936","AK5"
"go-mf_2021_gene_set","nucleoside diphosphate kinase activity (GO:0004550)","GO:0004550","1","0","14","436","1","11936","AK5"
"go-mf_2021_gene_set","nucleoside transmembrane transporter activity (GO:0005337)","GO:0005337","1","0","8","680","1","11936","SLC28A3"
"go-mf_2021_gene_set","nucleoside-triphosphatase activity (GO:0017111)","GO:0017111","1","0","278","691","18","11936","KIF14,GNAL,KIF15,MRAS,RHOJ,GNG11,RND3,ABCD2,DNA2,GNAI1,TPPP,RHOU,RAB31,KIF26A,GIMAP7,DIRAS3,EEF1A2,GBP5"
"go-mf_2021_gene_set","nucleoside-triphosphate diphosphatase activity (GO:0047429)","GO:0047429","1","0","10","715","1","11936","ENPP3"
"go-mf_2021_gene_set","nucleosomal histone binding (GO:0031493)","GO:0031493","1","0","6","51","1","11936","UHRF1"
"go-mf_2021_gene_set","nucleotide diphosphatase activity (GO:0004551)","GO:0004551","1","0","15","169","1","11936","CILP2"
"go-mf_2021_gene_set","O-acyltransferase activity (GO:0008374)","GO:0008374","1","0","30","532","5","11936","LCAT,GPAM,PLA2G4A,DGAT2,MBOAT2"
"go-mf_2021_gene_set","oncostatin-M receptor activity (GO:0004924)","GO:0004924","1","0","6","94","1","11936","LIFR"
"go-mf_2021_gene_set","organic anion transmembrane transporter activity (GO:0008514)","GO:0008514","1","0","144","710","10","11936","SLC17A7,CD36,SLC22A3,SLC16A7,SLC6A14,SLC9A3R1,SLC7A5,ABCG2,SLC44A4,SLC25A18"
"go-mf_2021_gene_set","voltage-gated calcium channel activity (GO:0005245)","GO:0005245","1","0","37","109","1","11936","CACHD1"
"go-mf_2021_gene_set","organic cation transmembrane transporter activity (GO:0015101)","GO:0015101","1","0","16","677","3","11936","SLC22A3,SLC29A4,SLC44A4"
"go-mf_2021_gene_set","nuclear localization sequence binding (GO:0008139)","GO:0008139","1","0","24","221","1","11936","KPNA2"
"go-mf_2021_gene_set","nuclear import signal receptor activity (GO:0061608)","GO:0061608","1","0","16","221","1","11936","KPNA2"
"go-mf_2021_gene_set","Notch binding (GO:0005112)","GO:0005112","1","0","24","466","1","11936","DTX1"
"go-mf_2021_gene_set","non-membrane spanning protein tyrosine kinase activity (GO:0004715)","GO:0004715","1","0","35","659","5","11936","MELK,BMX,PKDCC,SRMS,PTK6"
"go-mf_2021_gene_set","N-methyltransferase activity (GO:0008170)","GO:0008170","1","0","23","303","1","11936","INMT"
"go-mf_2021_gene_set","NAD binding (GO:0051287)","GO:0051287","1","0","28","708","3","11936","ALDH1A1,SORD,ALDH2"
"go-mf_2021_gene_set","NAD(P)H oxidase H2O2-forming activity (GO:0016174)","GO:0016174","1","0","7","737","1","11936","KMO"
"go-mf_2021_gene_set","voltage-gated ion channel activity (GO:0005244)","GO:0005244","1","0","16","671","1","11936","KCNK15"
"go-mf_2021_gene_set","NADP binding (GO:0050661)","GO:0050661","1","0","36","649","3","11936","KCNAB1,CAT,HSD11B1"
"go-mf_2021_gene_set","NADPH binding (GO:0070402)","GO:0070402","1","0","14","424","1","11936","KCNAB1"
"go-mf_2021_gene_set","nerve growth factor binding (GO:0048406)","GO:0048406","1","0","5","306","1","11936","NGFR"
"go-mf_2021_gene_set","uridine transmembrane transporter activity (GO:0015213)","GO:0015213","1","0","5","680","1","11936","SLC28A3"
"go-mf_2021_gene_set","neurexin family protein binding (GO:0042043)","GO:0042043","1","0","12","625","1","11936","NLGN4X"
"go-mf_2021_gene_set","neuropeptide hormone activity (GO:0005184)","GO:0005184","1","0","26","614","1","11936","NMB"
"go-mf_2021_gene_set","neuropeptide receptor activity (GO:0008188)","GO:0008188","1","0","30","257","1","11936","TACR1"
"go-mf_2021_gene_set","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)","GO:0099529","1","0","21","294","1","11936","GABRE"
"go-mf_2021_gene_set","voltage-gated channel activity (GO:0022832)","GO:0022832","1","0","7","671","1","11936","KCNK15"
"go-mf_2021_gene_set","neutral amino acid transmembrane transporter activity (GO:0015175)","GO:0015175","1","0","32","637","2","11936","SLC6A14,SLC7A5"
"go-mf_2021_gene_set","NF-kappaB binding (GO:0051059)","GO:0051059","1","0","25","398","1","11936","FOXP3"
"go-mf_2021_gene_set","voltage-gated cation channel activity (GO:0022843)","GO:0022843","1","0","97","109","2","11936","KCNE1,CACHD1"
"go-mf_2021_gene_set","neuroligin family protein binding (GO:0097109)","GO:0097109","1","0","5","231","1","11936","NRXN1"
"go-mf_2021_gene_set","potassium channel inhibitor activity (GO:0019870)","GO:0019870","1","0","9","122","1","11936","CAV1"
"go-mf_2021_gene_set","potassium ion binding (GO:0030955)","GO:0030955","1","0","9","64","1","11936","ATP1A2"
"go-mf_2021_gene_set","potassium ion leak channel activity (GO:0022841)","GO:0022841","1","0","16","751","3","11936","KCNK3,KCNK15,KCNK2"
"go-mf_2021_gene_set","transition metal ion transmembrane transporter activity (GO:0046915)","GO:0046915","1","0","30","194","1","11936","TTYH1"
"go-mf_2021_gene_set","sequence-specific mRNA binding (GO:1990825)","GO:1990825","1","0","10","435","2","11936","TYMS,LARP6"
"go-mf_2021_gene_set","serine-type endopeptidase activity (GO:0004252)","GO:0004252","1","0","105","688","12","11936","F10,F3,FAP,MASP2,CORIN,F12,MMP9,PRSS12,KLK5,CTSG,KLK6,HPN"
"go-mf_2021_gene_set","serine-type endopeptidase inhibitor activity (GO:0004867)","GO:0004867","1","0","60","757","4","11936","TFPI,TFPI2,SLPI,SERPINB5"
"go-mf_2021_gene_set","transition metal ion binding (GO:0046914)","GO:0046914","1","0","445","445","27","11936","MME,UHRF1,ADAM33,TK1,S100B,MT1M,PDE2A,ADH1C,ADH1A,EGR1,RGN,ADH1B,PCK1,MT1X,SNCA,ENPP2,AOC3,PPARG,ADAM8,BBOX1,KLF4,SOD3,AOX1,ALB,BLM,BHMT2,MSRB3"
"go-mf_2021_gene_set","transforming growth factor beta receptor binding (GO:0005160)","GO:0005160","1","0","18","245","2","11936","TGFBR3,TGFBR2"
"go-mf_2021_gene_set","translation elongation factor activity (GO:0003746)","GO:0003746","1","0","14","673","1","11936","EEF1A2"
"go-mf_2021_gene_set","serotonin receptor activity (GO:0099589)","GO:0099589","1","0","33","773","1","11936","CHRM1"
"go-mf_2021_gene_set","transforming growth factor beta receptor activity, type I (GO:0005025)","GO:0005025","1","0","5","636","1","11936","BMPR1B"
"go-mf_2021_gene_set","sialyltransferase activity (GO:0008373)","GO:0008373","1","0","21","754","4","11936","ST6GALNAC3,ST6GALNAC1,ST8SIA1,ST8SIA2"
"go-mf_2021_gene_set","signal sequence binding (GO:0005048)","GO:0005048","1","0","42","221","2","11936","KCNIP2,KPNA2"
"go-mf_2021_gene_set","signaling receptor complex adaptor activity (GO:0030159)","GO:0030159","1","0","39","232","1","11936","SORBS1"
"go-mf_2021_gene_set","single-stranded DNA binding (GO:0003697)","GO:0003697","1","0","97","442","6","11936","RAD51,CDC45,MCM10,RAD51AP1,MCM4,BLM"
"go-mf_2021_gene_set","single-stranded DNA exodeoxyribonuclease activity (GO:0008297)","GO:0008297","1","0","9","41","1","11936","EXO1"
"go-mf_2021_gene_set","SH3 domain binding (GO:0017124)","GO:0017124","1","0","62","704","2","11936","ADAM12,CRB3"
"go-mf_2021_gene_set","sequence-specific DNA binding (GO:0043565)","GO:0043565","1","0","707","679","56","11936","HOXA4,HLF,HOXA5,UHRF1,PITX1,FOSB,KLF15,OSR1,NR3C2,HOXA7,MYBL2,EGR1,CREB5,MEOX2,MEIS2,IRX1,PPARG,SOX10,MEOX1,E2F1,ALX4,NFIB,NR3C1,E2F2,JUN,FOXO1,EGR2,LEF1,KLF4,CSRNP1,MAFF,EGR3,FOS,FOXP3,HES6,LHX6,ATF3,PPARGC1A,SOX7,NR4A1,ERG,CSRNP3,THRB,FOXP2,PRDM16,EPAS1,TCF7L1,CREB3L1,HEY2,ELF5,TBX15,FOXC1,HOXC13,KLF2,HOXA10,HOXC10"
"go-mf_2021_gene_set","transmembrane receptor protein phosphatase activity (GO:0019198)","GO:0019198","1","0","16","277","1","11936","PTPRZ1"
"go-mf_2021_gene_set","semaphorin receptor activity (GO:0017154)","GO:0017154","1","0","11","423","1","11936","PLXNA4"
"go-mf_2021_gene_set","ribonuclease activity (GO:0004540)","GO:0004540","1","0","66","414","2","11936","RNASEH2A,PIWIL4"
"go-mf_2021_gene_set","RNA binding (GO:0003723)","GO:0003723","1","0","1406","53","3","11936","TOP2A,NUSAP1,MKI67"
"go-mf_2021_gene_set","RNA polymerase binding (GO:0070063)","GO:0070063","1","0","18","560","2","11936","ZFP36,BIN1"
"go-mf_2021_gene_set","RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)","GO:0000978","1","0","1149","34","6","11936","HOXA4,PER1,HLF,HIF3A,HOXA5,ATOH8"
"go-mf_2021_gene_set","RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)","GO:0000979","1","0","14","376","1","11936","FOS"
"go-mf_2021_gene_set","RNA polymerase II CTD heptapeptide repeat kinase activity (GO:0008353)","GO:0008353","1","0","12","35","1","11936","CDK1"
"go-mf_2021_gene_set","RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)","GO:0000977","1","0","1359","34","6","11936","HOXA4,PER1,HLF,HIF3A,HOXA5,ATOH8"
"go-mf_2021_gene_set","RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)","GO:0061629","1","0","190","400","10","11936","PITX1,LDB2,PPARG,JUN,EGR2,KLF4,TAL1,FOS,FOXP3,HES6"
"go-mf_2021_gene_set","RNA stem-loop binding (GO:0035613)","GO:0035613","1","0","12","435","1","11936","LARP6"
"go-mf_2021_gene_set","RNA-DNA hybrid ribonuclease activity (GO:0004523)","GO:0004523","1","0","5","236","2","11936","EXO1,RNASEH2A"
"go-mf_2021_gene_set","Roundabout binding (GO:0048495)","GO:0048495","1","0","8","535","2","11936","LGR6,SLIT3"
"go-mf_2021_gene_set","transmembrane receptor protein serine/threonine kinase binding (GO:0070696)","GO:0070696","1","0","16","524","3","11936","BMP8A,BMP2,BMP6"
"go-mf_2021_gene_set","S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)","GO:0008757","1","0","43","303","1","11936","INMT"
"go-mf_2021_gene_set","S-methyltransferase activity (GO:0008172)","GO:0008172","1","0","7","443","1","11936","BHMT2"
"go-mf_2021_gene_set","secondary active transmembrane transporter activity (GO:0015291)","GO:0015291","1","0","56","680","3","11936","SLC4A4,SLC7A5,SLC28A3"
"go-mf_2021_gene_set","single-stranded DNA helicase activity (GO:0017116)","GO:0017116","1","0","19","446","3","11936","RAD51,POLQ,DNA2"
"go-mf_2021_gene_set","small GTPase binding (GO:0031267)","GO:0031267","1","0","175","122","2","11936","BIRC5,CAV1"
"go-mf_2021_gene_set","sodium channel activity (GO:0005272)","GO:0005272","1","0","38","304","4","11936","SCN4B,SCN3A,SCN4A,SCN2A"
"go-mf_2021_gene_set","sodium channel inhibitor activity (GO:0019871)","GO:0019871","1","0","8","199","1","11936","SCN3B"
"go-mf_2021_gene_set","syntaxin binding (GO:0019905)","GO:0019905","1","0","62","563","1","11936","SYT8"
"go-mf_2021_gene_set","tau protein binding (GO:0048156)","GO:0048156","1","0","40","229","2","11936","S100B,SNCA"
"go-mf_2021_gene_set","telethonin binding (GO:0031433)","GO:0031433","1","0","7","60","1","11936","KCNE1"
"go-mf_2021_gene_set","telomeric DNA binding (GO:0042162)","GO:0042162","1","0","33","442","1","11936","BLM"
"go-mf_2021_gene_set","testosterone dehydrogenase [NAD(P)] activity (GO:0030283)","GO:0030283","1","0","5","604","1","11936","HSD17B2"
"go-mf_2021_gene_set","thioesterase binding (GO:0031996)","GO:0031996","1","0","11","701","1","11936","ADRA2A"
"go-mf_2021_gene_set","thyroid hormone receptor binding (GO:0046966)","GO:0046966","1","0","28","656","2","11936","TACC1,OASL"
"go-mf_2021_gene_set","thyroid hormone transmembrane transporter activity (GO:0015349)","GO:0015349","1","0","6","637","1","11936","SLC7A5"
"go-mf_2021_gene_set","titin binding (GO:0031432)","GO:0031432","1","0","13","542","2","11936","CAPN3,MYBPC1"
"go-mf_2021_gene_set","Toll-like receptor binding (GO:0035325)","GO:0035325","1","0","11","239","1","11936","CD36"
"go-mf_2021_gene_set","TPR domain binding (GO:0030911)","GO:0030911","1","0","5","119","1","11936","PDE2A"
"go-mf_2021_gene_set","transcription cis-regulatory region binding (GO:0000976)","GO:0000976","1","0","549","394","22","11936","PER1,HIF3A,UHRF1,FOXM1,KLF15,OSR1,PLAGL1,EGR1,SNCA,PPARG,SOX10,E2F1,ALX4,NR3C1,E2F2,JUN,EGR2,LEF1,KLF4,TAL1,FOS,SOX17"
"go-mf_2021_gene_set","transcription coactivator binding (GO:0001223)","GO:0001223","1","0","20","502","2","11936","CIT,THRB"
"go-mf_2021_gene_set","transcription coregulator binding (GO:0001221)","GO:0001221","1","0","53","214","4","11936","PER1,ZBTB16,CIT,EZH2"
"go-mf_2021_gene_set","transcription corepressor binding (GO:0001222)","GO:0001222","1","0","29","214","3","11936","PER1,ZBTB16,EZH2"
"go-mf_2021_gene_set","symporter activity (GO:0015293)","GO:0015293","1","0","10","680","2","11936","SLC4A4,SLC28A3"
"go-mf_2021_gene_set","riboflavin transmembrane transporter activity (GO:0032217)","GO:0032217","1","0","5","643","1","11936","ABCG2"
"go-mf_2021_gene_set","SUMO transferase activity (GO:0019789)","GO:0019789","1","0","19","342","1","11936","EGR2"
"go-mf_2021_gene_set","sulfuric ester hydrolase activity (GO:0008484)","GO:0008484","1","0","17","287","1","11936","SULF1"
"go-mf_2021_gene_set","transferrin receptor binding (GO:1990459)","GO:1990459","1","0","11","341","2","11936","TF,RGMA"
"go-mf_2021_gene_set","sodium ion binding (GO:0031402)","GO:0031402","1","0","6","720","3","11936","ATP1A2,CAPN3,SLC34A2"
"go-mf_2021_gene_set","sodium:bicarbonate symporter activity (GO:0008510)","GO:0008510","1","0","6","508","1","11936","SLC4A4"
"go-mf_2021_gene_set","sodium:phosphate symporter activity (GO:0005436)","GO:0005436","1","0","11","115","1","11936","SLC17A7"
"go-mf_2021_gene_set","solute:anion antiporter activity (GO:0140323)","GO:0140323","1","0","15","702","1","11936","SLC7A11"
"go-mf_2021_gene_set","solute:bicarbonate symporter activity (GO:0140410)","GO:0140410","1","0","6","508","1","11936","SLC4A4"
"go-mf_2021_gene_set","solute:sodium symporter activity (GO:0015370)","GO:0015370","1","0","30","759","5","11936","SLC17A7,SLC4A4,SLC28A3,SLC34A2,SLC5A1"
"go-mf_2021_gene_set","sphingosine-1-phosphate receptor activity (GO:0038036)","GO:0038036","1","0","5","459","1","11936","S1PR1"
"go-mf_2021_gene_set","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)","GO:0033764","1","0","21","649","5","11936","AKR1C1,AKR1C2,AKR1C3,HSD17B2,HSD11B1"
"go-mf_2021_gene_set","steroid hydroxylase activity (GO:0008395)","GO:0008395","1","0","36","382","2","11936","CYP39A1,CYP11A1"
"go-mf_2021_gene_set","sterol binding (GO:0032934)","GO:0032934","1","0","60","471","3","11936","CAV1,APOD,PTCH1"
"go-mf_2021_gene_set","structural constituent of tooth enamel (GO:0030345)","GO:0030345","1","0","5","252","1","11936","TUFT1"
"go-mf_2021_gene_set","succinate transmembrane transporter activity (GO:0015141)","GO:0015141","1","0","7","648","1","11936","SLC13A2"
"go-mf_2021_gene_set","sugar-phosphatase activity (GO:0050308)","GO:0050308","1","0","7","634","2","11936","PFKFB1,PFKFB3"
"go-mf_2021_gene_set","sulfotransferase activity (GO:0008146)","GO:0008146","1","0","40","574","2","11936","CHST3,SULT1C4"
"go-mf_2021_gene_set","SUMO ligase activity (GO:0061665)","GO:0061665","1","0","10","342","1","11936","EGR2"
"go-mf_2021_gene_set","retinol binding (GO:0019841)","GO:0019841","1","0","7","113","1","11936","RBP4"
"go-mf_2021_gene_set","retinoid X receptor binding (GO:0046965)","GO:0046965","1","0","11","545","2","11936","PPARG,TACC1"
"go-mf_2021_gene_set","retinoid binding (GO:0005501)","GO:0005501","1","0","34","731","6","11936","RBP4,ALDH1A2,PTGDS,CYP26B1,CRABP2,CRABP1"
"go-mf_2021_gene_set","ubiquitin protein ligase activity (GO:0061630)","GO:0061630","1","0","263","74","2","11936","UHRF1,C10ORF90"
"go-mf_2021_gene_set","ubiquitin conjugating enzyme activity (GO:0061631)","GO:0061631","1","0","35","30","2","11936","UBE2T,UBE2C"
"go-mf_2021_gene_set","protein kinase C binding (GO:0005080)","GO:0005080","1","0","45","43","1","11936","TOP2A"
"go-mf_2021_gene_set","protein kinase inhibitor activity (GO:0004860)","GO:0004860","1","0","43","268","4","11936","SPRY2,CIT,SNCA,CDKN1C"
"go-mf_2021_gene_set","ubiquitin binding (GO:0043130)","GO:0043130","1","0","74","46","2","11936","TOP2A,CKS2"
"go-mf_2021_gene_set","protein phosphatase 1 binding (GO:0008157)","GO:0008157","1","0","23","725","2","11936","PPP1R16B,SH3RF2"
"go-mf_2021_gene_set","protein phosphatase 2A binding (GO:0051721)","GO:0051721","1","0","24","336","1","11936","FOXO1"
"go-mf_2021_gene_set","protein phosphatase binding (GO:0019903)","GO:0019903","1","0","123","6","1","11936","NEK2"
"go-mf_2021_gene_set","protein phosphatase inhibitor activity (GO:0004864)","GO:0004864","1","0","29","263","3","11936","PPP1R14A,PPP1R1A,PTN"
"go-mf_2021_gene_set","protein phosphatase regulator activity (GO:0019888)","GO:0019888","1","0","57","610","5","11936","PTN,PPP2R2C,RCAN1,PPP1R16B,PPP1R1B"
"go-mf_2021_gene_set","protein phosphorylated amino acid binding (GO:0045309)","GO:0045309","1","0","42","325","1","11936","SHE"
"go-mf_2021_gene_set","MAP kinase phosphatase activity (GO:0033549)","GO:0033549","1","0","12","440","2","11936","DUSP6,DUSP1"
"go-mf_2021_gene_set","type II transforming growth factor beta receptor binding (GO:0005114)","GO:0005114","1","0","8","195","1","11936","TGFBR3"
"go-mf_2021_gene_set","protein serine/threonine kinase activity (GO:0004674)","GO:0004674","1","0","344","171","12","11936","NEK2,PKMYT1,CDK1,PLK1,AURKA,MELK,PBK,MYLK,TTK,CIT,AURKB,NUAK2"
"go-mf_2021_gene_set","type I transforming growth factor beta receptor binding (GO:0034713)","GO:0034713","1","0","9","245","1","11936","TGFBR2"
"go-mf_2021_gene_set","ubiquitin protein ligase binding (GO:0031625)","GO:0031625","1","0","265","22","2","11936","PER1,UBE2T"
"go-mf_2021_gene_set","protein serine/threonine kinase inhibitor activity (GO:0030291)","GO:0030291","1","0","30","9","1","11936","SPRY2"
"go-mf_2021_gene_set","protein kinase B binding (GO:0043422)","GO:0043422","1","0","8","597","1","11936","PDE3B"
"go-mf_2021_gene_set","ubiquitin-like protein ligase activity (GO:0061659)","GO:0061659","1","0","270","74","2","11936","UHRF1,C10ORF90"
"go-mf_2021_gene_set","potassium ion transmembrane transporter activity (GO:0015079)","GO:0015079","1","0","32","705","5","11936","AQP1,SLC12A8,KCNQ4,KCNK3,ABCC9"
"go-mf_2021_gene_set","potassium:chloride symporter activity (GO:0015379)","GO:0015379","1","0","9","556","1","11936","SLC12A8"
"go-mf_2021_gene_set","pre-mRNA binding (GO:0036002)","GO:0036002","1","0","29","557","1","11936","CELF2"
"go-mf_2021_gene_set","UDP-glucosyltransferase activity (GO:0035251)","GO:0035251","1","0","10","329","1","11936","GYG2"
"go-mf_2021_gene_set","procollagen-proline 4-dioxygenase activity (GO:0004656)","GO:0004656","1","0","5","241","1","11936","P4HA3"
