"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"go-bp_2021_gene_set (1)","regulation of activin receptor signaling pathway (GO:0032925)","GO:0032925","1","0","16","777","1","14937","IGSF1"
"go-bp_2021_gene_set (1)","regulation of actomyosin structure organization (GO:0110020)","GO:0110020","1","0","13","496","1","14937","PTGER4"
"go-bp_2021_gene_set (1)","regulation of acute inflammatory response (GO:0002673)","GO:0002673","1","0","20","751","4","14937","DNASE1L3,ADAM8,F12,IL6"
"go-bp_2021_gene_set (1)","regulation of acyl-CoA biosynthetic process (GO:0050812)","GO:0050812","1","0","8","145","1","14937","PDK4"
"go-bp_2021_gene_set (1)","regulation of adaptive immune response (GO:0002819)","GO:0002819","1","0","18","578","2","14937","TNFSF4,IL4I1"
"go-bp_2021_gene_set (1)","regulation of B cell apoptotic process (GO:0002902)","GO:0002902","1","0","12","567","2","14937","AURKB,IRS2"
"go-bp_2021_gene_set (1)","regulation of adenylate cyclase activity (GO:0045761)","GO:0045761","1","0","22","888","2","14937","EDNRB,PALM"
"go-bp_2021_gene_set (1)","regulation of adherens junction organization (GO:1903391)","GO:1903391","1","0","5","681","1","14937","BMP6"
"go-bp_2021_gene_set (1)","regulation of adiponectin secretion (GO:0070163)","GO:0070163","1","0","6","398","1","14937","HCAR2"
"go-bp_2021_gene_set (1)","regulation of aerobic respiration (GO:1903715)","GO:1903715","1","0","15","561","1","14937","COX7A1"
"go-bp_2021_gene_set (1)","regulation of cell junction assembly (GO:1901888)","GO:1901888","1","0","27","241","1","14937","CLDN5"
"go-bp_2021_gene_set (1)","regulation of aldosterone biosynthetic process (GO:0032347)","GO:0032347","1","0","7","681","2","14937","BMP2,BMP6"
"go-bp_2021_gene_set (1)","regulation of alpha-beta T cell proliferation (GO:0046640)","GO:0046640","1","0","8","358","1","14937","TNFSF4"
"go-bp_2021_gene_set (1)","regulation of alternative mRNA splicing, via spliceosome (GO:0000381)","GO:0000381","1","0","54","731","2","14937","NOVA1,CELF2"
"go-bp_2021_gene_set (1)","regulation of AMPA receptor activity (GO:2000311)","GO:2000311","1","0","25","1020","6","14937","RELN,ADRB2,ARC,MAPK8IP2,CACNG4,SHISA9"
"go-bp_2021_gene_set (1)","regulation of amyloid fibril formation (GO:1905906)","GO:1905906","1","0","15","148","1","14937","CRYAB"
"go-bp_2021_gene_set (1)","regulation of amyloid precursor protein biosynthetic process (GO:0042984)","GO:0042984","1","0","11","262","2","14937","ITM2A,NECAB1"
"go-bp_2021_gene_set (1)","regulation of amyloid-beta formation (GO:1902003)","GO:1902003","1","0","34","33","1","14937","NTRK2"
"go-bp_2021_gene_set (1)","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0106070)","GO:0106070","1","0","5","698","1","14937","MRAP2"
"go-bp_2021_gene_set (1)","regulation of actin filament organization (GO:0110053)","GO:0110053","1","0","9","554","1","14937","CXCL12"
"go-bp_2021_gene_set (1)","regulation of B cell differentiation (GO:0045577)","GO:0045577","1","0","18","10","1","14937","INHBA"
"go-bp_2021_gene_set (1)","regulation of bicellular tight junction assembly (GO:2000810)","GO:2000810","1","0","19","241","1","14937","CLDN5"
"go-bp_2021_gene_set (1)","regulation of cell adhesion (GO:0030155)","GO:0030155","1","0","133","564","9","14937","KIF14,TESC,SAA1,ADAM8,ANGPT1,HYAL1,PLXNA4,CXCL12,DUSP1"
"go-bp_2021_gene_set (1)","regulation of calcium-mediated signaling (GO:0050848)","GO:0050848","1","0","28","218","1","14937","RGN"
"go-bp_2021_gene_set (1)","regulation of cell activation (GO:0050865)","GO:0050865","1","0","10","751","1","14937","IL6"
"go-bp_2021_gene_set (1)","regulation of cAMP-dependent protein kinase activity (GO:2000479)","GO:2000479","1","0","14","978","4","14937","ADRB2,ADIPOQ,PRKAR2B,PKIB"
"go-bp_2021_gene_set (1)","regulation of cAMP-mediated signaling (GO:0043949)","GO:0043949","1","0","25","860","6","14937","PDE2A,PDE11A,GNAI1,PDE3B,RNF157,PRKAR2B"
"go-bp_2021_gene_set (1)","regulation of canonical Wnt signaling pathway (GO:0060828)","GO:0060828","1","0","253","803","23","14937","IGFBP6,CAV1,SFRP1,GPC3,KANK1,RBMS3,BMP2,EGFR,TMEM88,LRP4,LGR6,GPRC5B,SOX17,FGF10,SOX7,LGR4,PLEKHA4,FZD4,WLS,DAAM2,FOLR1,WNT11,SLC9A3R1"
"go-bp_2021_gene_set (1)","regulation of carbohydrate catabolic process (GO:0043470)","GO:0043470","1","0","43","517","1","14937","NUP210"
"go-bp_2021_gene_set (1)","regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)","GO:2000561","1","0","11","319","1","14937","TGFBR2"
"go-bp_2021_gene_set (1)","regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)","GO:0043370","1","0","12","358","1","14937","TNFSF4"
"go-bp_2021_gene_set (1)","regulation of cation transmembrane transport (GO:1904062)","GO:1904062","1","0","30","143","2","14937","KCNE1,KCNIP2"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle cell action potential (GO:0098901)","GO:0098901","1","0","25","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle cell action potential involved in regulation of contraction (GO:0098909)","GO:0098909","1","0","8","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle cell contraction (GO:0086004)","GO:0086004","1","0","27","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle cell differentiation (GO:2000725)","GO:2000725","1","0","11","759","2","14937","BMP2,SOX6"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle cell membrane potential (GO:0086036)","GO:0086036","1","0","7","13","1","14937","FXYD1"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle cell membrane repolarization (GO:0099623)","GO:0099623","1","0","22","85","2","14937","SCN4B,KCNE1"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle cell proliferation (GO:0060043)","GO:0060043","1","0","21","253","3","14937","RBP4,FGF2,TGFBR3"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle contraction (GO:0055117)","GO:0055117","1","0","36","619","2","14937","RGS2,ANK2"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)","GO:0010882","1","0","21","883","6","14937","DMD,ATP1A2,GSTM2,CASQ2,ANK2,HRC"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle hypertrophy (GO:0010611)","GO:0010611","1","0","24","931","5","14937","RGS2,PDE9A,IGF1,EDN1,NR4A3"
"go-bp_2021_gene_set (1)","regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)","GO:1903242","1","0","6","439","1","14937","FOXO1"
"go-bp_2021_gene_set (1)","regulation of cation channel activity (GO:2001257)","GO:2001257","1","0","89","1020","14","14937","DMD,KCNE1,RELN,GRIA4,JPH2,KCNAB1,ANK2,MMP9,STAC,MAPK8IP2,HRC,GRIA3,CACNG4,SHISA9"
"go-bp_2021_gene_set (1)","regulation of catabolic process (GO:0009894)","GO:0009894","1","0","18","967","3","14937","FAM83D,FAP,RARRES2"
"go-bp_2021_gene_set (1)","regulation of cell adhesion mediated by integrin (GO:0033628)","GO:0033628","1","0","34","921","6","14937","TESC,P2RY12,CCL21,MUC1,PDE3B,RET"
"go-bp_2021_gene_set (1)","regulation of calcium ion-dependent exocytosis (GO:0017158)","GO:0017158","1","0","31","936","6","14937","KCNB1,SYT8,SYT15,DOC2B,ADRA2A,SYT13"
"go-bp_2021_gene_set (1)","regulation of calcium ion transport (GO:0051924)","GO:0051924","1","0","58","924","4","14937","MYLK,ANK2,HRC,ADRA2A"
"go-bp_2021_gene_set (1)","regulation of calcium ion transmembrane transporter activity (GO:1901019)","GO:1901019","1","0","29","924","5","14937","DMD,JPH2,ANK2,HRC,ADRA2A"
"go-bp_2021_gene_set (1)","regulation of bile acid biosynthetic process (GO:0070857)","GO:0070857","1","0","10","270","1","14937","CES1"
"go-bp_2021_gene_set (1)","regulation of bile acid metabolic process (GO:1904251)","GO:1904251","1","0","7","270","1","14937","CES1"
"go-bp_2021_gene_set (1)","regulation of biomineral tissue development (GO:0070167)","GO:0070167","1","0","26","792","3","14937","S1PR1,HEY2,DDR2"
"go-bp_2021_gene_set (1)","regulation of biosynthetic process (GO:0009889)","GO:0009889","1","0","11","608","3","14937","PCK1,SNCA,THRSP"
"go-bp_2021_gene_set (1)","regulation of blood circulation (GO:1903522)","GO:1903522","1","0","35","1008","7","14937","FXYD1,KCNIP2,HSPB7,DES,CELF2,AGTR1,S100A1"
"go-bp_2021_gene_set (1)","regulation of blood coagulation (GO:0030193)","GO:0030193","1","0","27","782","6","14937","CAV1,TFPI,FAP,CD34,F12,EDN1"
"go-bp_2021_gene_set (1)","regulation of blood coagulation, intrinsic pathway (GO:2000266)","GO:2000266","1","0","5","623","1","14937","F12"
"go-bp_2021_gene_set (1)","regulation of blood vessel endothelial cell migration (GO:0043535)","GO:0043535","1","0","55","507","4","14937","FGF2,PPARG,ANGPT1,STAT5A"
"go-bp_2021_gene_set (1)","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587)","GO:1903587","1","0","16","923","4","14937","FGF2,NGFR,PPP1R16B,AGTR1"
"go-bp_2021_gene_set (1)","regulation of blood-brain barrier permeability (GO:1905603)","GO:1905603","1","0","7","948","2","14937","ANGPT1,TJP3"
"go-bp_2021_gene_set (1)","regulation of BMP signaling pathway (GO:0030510)","GO:0030510","1","0","76","444","6","14937","BMPER,BMP2,PPARG,SULF1,SOSTDC1,CRIM1"
"go-bp_2021_gene_set (1)","regulation of B cell proliferation (GO:0030888)","GO:0030888","1","0","46","567","1","14937","IRS2"
"go-bp_2021_gene_set (1)","regulation of cell development (GO:0060284)","GO:0060284","1","0","41","51","1","14937","CX3CL1"
"go-bp_2021_gene_set (1)","regulation of calcineurin-NFAT signaling cascade (GO:0070884)","GO:0070884","1","0","28","746","3","14937","AKAP6,RCAN1,IGF1"
"go-bp_2021_gene_set (1)","regulation of calcium ion import (GO:0090279)","GO:0090279","1","0","25","554","1","14937","CXCL12"
"go-bp_2021_gene_set (1)","regulation of calcium ion transmembrane transport (GO:1903169)","GO:1903169","1","0","23","883","4","14937","ATP1A2,CASQ2,ANK2,HRC"
"go-bp_2021_gene_set (1)","regulation of cell death (GO:0010941)","GO:0010941","1","0","102","311","6","14937","CRYAB,EPHB1,FGF2,HBB,SNCA,CD36"
"go-bp_2021_gene_set (1)","regulation of cell cycle G1/S phase transition (GO:1902806)","GO:1902806","1","0","36","383","4","14937","KIF14,FAM83D,EZH2,E2F1"
"go-bp_2021_gene_set (1)","regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)","GO:1901844","1","0","12","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of cell communication by electrical coupling (GO:0010649)","GO:0010649","1","0","13","883","3","14937","CAV1,CASQ2,HRC"
"go-bp_2021_gene_set (1)","regulation of cell communication (GO:0010646)","GO:0010646","1","0","38","676","5","14937","ANXA1,SOCS2,CASQ2,ANK2,MGLL"
"go-bp_2021_gene_set (1)","regulation of cell aging (GO:0090342)","GO:0090342","1","0","13","104","1","14937","FOXM1"
"go-bp_2021_gene_set (1)","regulation of cell adhesion molecule production (GO:0060353)","GO:0060353","1","0","9","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel (GO:1902514)","GO:1902514","1","0","11","735","1","14937","BIN1"
"go-bp_2021_gene_set (1)","regulation of brown fat cell differentiation (GO:0090335)","GO:0090335","1","0","18","55","1","14937","LEP"
"go-bp_2021_gene_set (1)","regulation of actin filament length (GO:0030832)","GO:0030832","1","0","8","554","1","14937","CXCL12"
"go-bp_2021_gene_set (1)","regulation of actin filament depolymerization (GO:0030834)","GO:0030834","1","0","12","445","2","14937","PLEKHH2,CFL2"
"go-bp_2021_gene_set (1)","regulation of actin filament bundle assembly (GO:0032231)","GO:0032231","1","0","26","496","3","14937","CX3CL1,SYNPO2,PTGER4"
"go-bp_2021_gene_set (1)","regulation of cell-cell adhesion (GO:0022407)","GO:0022407","1","0","43","397","1","14937","ADAM8"
"go-bp_2021_gene_set (1)","protein oxidation (GO:0018158)","GO:0018158","1","0","11","170","1","14937","LOXL4"
"go-bp_2021_gene_set (1)","protein polymerization (GO:0051258)","GO:0051258","1","0","59","664","9","14937","UBE2C,FAM107A,GSN,DIAPH3,WASF3,UBE2S,CASQ2,TPPP,MAP7D3"
"go-bp_2021_gene_set (1)","protein polyubiquitination (GO:0000209)","GO:0000209","1","0","314","52","3","14937","UBE2T,UBE2C,DTL"
"go-bp_2021_gene_set (1)","protein processing (GO:0016485)","GO:0016485","1","0","106","27","1","14937","MME"
"go-bp_2021_gene_set (1)","protein repair (GO:0030091)","GO:0030091","1","0","6","572","1","14937","MSRB3"
"go-bp_2021_gene_set (1)","protein secretion (GO:0009306)","GO:0009306","1","0","64","172","1","14937","ANXA1"
"go-bp_2021_gene_set (1)","protein stabilization (GO:0050821)","GO:0050821","1","0","179","174","5","14937","C10ORF90,GPIHBP1,TESC,CRYAB,GTSE1"
"go-bp_2021_gene_set (1)","protein sumoylation (GO:0016925)","GO:0016925","1","0","55","517","2","14937","EGR2,NUP210"
"go-bp_2021_gene_set (1)","protein targeting (GO:0006605)","GO:0006605","1","0","125","521","3","14937","RASSF9,NACAD,AKAP6"
"go-bp_2021_gene_set (1)","protein targeting to membrane (GO:0006612)","GO:0006612","1","0","87","514","2","14937","NACAD,ABCD2"
"go-bp_2021_gene_set (1)","protein targeting to peroxisome (GO:0006625)","GO:0006625","1","0","29","514","1","14937","ABCD2"
"go-bp_2021_gene_set (1)","protein tetramerization (GO:0051262)","GO:0051262","1","0","71","299","5","14937","RYR3,TK1,ALDH1A2,ACACB,SNCA"
"go-bp_2021_gene_set (1)","protein transport (GO:0015031)","GO:0015031","1","0","369","36","1","14937","CENPF"
"go-bp_2021_gene_set (1)","protein trimerization (GO:0070206)","GO:0070206","1","0","15","32","1","14937","SCARA5"
"go-bp_2021_gene_set (1)","protein ubiquitination (GO:0016567)","GO:0016567","1","0","525","82","7","14937","HIF3A,UBE2T,UBE2C,DTL,UHRF1,PLK1,KLHL13"
"go-bp_2021_gene_set (1)","protein-containing complex assembly (GO:0065003)","GO:0065003","1","0","267","76","3","14937","DMD,CX3CL1,FN1"
"go-bp_2021_gene_set (1)","protein-containing complex disassembly (GO:0032984)","GO:0032984","1","0","56","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of cell projection organization (GO:0031344)","GO:0031344","1","0","14","11","1","14937","SPRY2"
"go-bp_2021_gene_set (1)","protein-containing complex subunit organization (GO:0043933)","GO:0043933","1","0","112","892","6","14937","WASF3,CAPN3,PPARGC1A,FANCA,SLC9A3R1,PARD6B"
"go-bp_2021_gene_set (1)","protein-DNA complex assembly (GO:0065004)","GO:0065004","1","0","143","558","6","14937","CDC6,RAD51,ORC6,ORC1,MCM4,CDT1"
"go-bp_2021_gene_set (1)","proteoglycan biosynthetic process (GO:0030166)","GO:0030166","1","0","31","832","2","14937","IGF1,BMPR1B"
"go-bp_2021_gene_set (1)","proteoglycan metabolic process (GO:0006029)","GO:0006029","1","0","26","832","3","14937","SULF1,IGF1,BMPR1B"
"go-bp_2021_gene_set (1)","protein O-linked mannosylation (GO:0035269)","GO:0035269","1","0","18","275","1","14937","TMTC1"
"go-bp_2021_gene_set (1)","protein O-linked glycosylation (GO:0006493)","GO:0006493","1","0","102","1019","6","14937","TMTC1,MUC1,MUCL1,MUC6,MUC15,B3GNT3"
"go-bp_2021_gene_set (1)","protein N-linked glycosylation (GO:0006487)","GO:0006487","1","0","67","528","1","14937","MGAT3"
"go-bp_2021_gene_set (1)","protein monoubiquitination (GO:0006513)","GO:0006513","1","0","39","71","3","14937","UBE2T,DTL,UHRF1"
"go-bp_2021_gene_set (1)","protein localization to chromosome, telomeric region (GO:0070198)","GO:0070198","1","0","15","745","1","14937","BRCA2"
"go-bp_2021_gene_set (1)","protein localization to endoplasmic reticulum (GO:0070972)","GO:0070972","1","0","16","619","1","14937","ANK2"
"go-bp_2021_gene_set (1)","protein localization to Golgi apparatus (GO:0034067)","GO:0034067","1","0","28","912","1","14937","GBP5"
"go-bp_2021_gene_set (1)","protein localization to kinetochore (GO:0034501)","GO:0034501","1","0","14","216","3","14937","CDK1,TTK,AURKB"
"go-bp_2021_gene_set (1)","protein localization to membrane (GO:0072657)","GO:0072657","1","0","195","803","18","14937","FAM126A,TESC,CAV1,ADIPOQ,SCN3B,NRXN1,PTN,TMEM88,KCNB1,SPTBN1,CAPN3,PIGR,PTCH1,ANK2,MRAP2,RAMP1,EHD2,SLC9A3R1"
"go-bp_2021_gene_set (1)","protein localization to membrane raft (GO:1903044)","GO:1903044","1","0","5","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","protein localization to microtubule (GO:0035372)","GO:0035372","1","0","8","570","1","14937","MID1"
"go-bp_2021_gene_set (1)","protein localization to microtubule cytoskeleton (GO:0072698)","GO:0072698","1","0","8","570","2","14937","FAM83D,MID1"
"go-bp_2021_gene_set (1)","protein localization to microtubule organizing center (GO:1905508)","GO:1905508","1","0","16","257","2","14937","SPAG5,STIL"
"go-bp_2021_gene_set (1)","regulation of cell-cell adhesion mediated by integrin (GO:0033632)","GO:0033632","1","0","10","971","1","14937","CXCL13"
"go-bp_2021_gene_set (1)","regulation of cell-cell adhesion mediated by cadherin (GO:2000047)","GO:2000047","1","0","19","1003","4","14937","ADAM19,BMP6,EPCAM,FOXA1"
"go-bp_2021_gene_set (1)","proteolysis (GO:0006508)","GO:0006508","1","0","287","27","2","14937","CAPN11,MME"
"go-bp_2021_gene_set (1)","protein localization to mitochondrion (GO:0070585)","GO:0070585","1","0","13","719","1","14937","ISG15"
"go-bp_2021_gene_set (1)","regulation of cell-cell adhesion involved in gastrulation (GO:0070587)","GO:0070587","1","0","10","461","2","14937","ADIPOQ,KLF4"
"go-bp_2021_gene_set (1)","protein localization to nucleus (GO:0034504)","GO:0034504","1","0","106","77","1","14937","PLK1"
"go-bp_2021_gene_set (1)","protein localization to organelle (GO:0033365)","GO:0033365","1","0","142","983","6","14937","LAMP5,ANK2,ISG15,FAM83H,GBP5,COL1A1"
"go-bp_2021_gene_set (1)","protein localization to plasma membrane (GO:0072659)","GO:0072659","1","0","136","803","13","14937","FAM126A,TESC,ADIPOQ,SCN3B,TMEM88,KCNB1,SPTBN1,PTCH1,ANK2,MRAP2,RAMP1,EHD2,SLC9A3R1"
"go-bp_2021_gene_set (1)","protein localization to synapse (GO:0035418)","GO:0035418","1","0","12","301","1","14937","NRXN1"
"go-bp_2021_gene_set (1)","protein mannosylation (GO:0035268)","GO:0035268","1","0","22","543","2","14937","TMTC1,DPY19L2"
"go-bp_2021_gene_set (1)","protein maturation (GO:0051604)","GO:0051604","1","0","97","623","8","14937","MME,TESC,NNAT,F3,ADAM19,ECE2,PTCH1,F12"
"go-bp_2021_gene_set (1)","protein methylation (GO:0006479)","GO:0006479","1","0","41","279","1","14937","EZH2"
"go-bp_2021_gene_set (1)","protein modification by small protein conjugation (GO:0032446)","GO:0032446","1","0","409","82","6","14937","HIF3A,UBE2T,UBE2C,UHRF1,PLK1,KLHL13"
"go-bp_2021_gene_set (1)","protein modification by small protein removal (GO:0070646)","GO:0070646","1","0","276","192","5","14937","CDK1,CLSPN,CDC20,CCNA2,ADRB2"
"go-bp_2021_gene_set (1)","protein modification process (GO:0036211)","GO:0036211","1","0","78","435","1","14937","UBE2S"
"go-bp_2021_gene_set (1)","protein localization to nuclear envelope (GO:0090435)","GO:0090435","1","0","6","77","1","14937","PLK1"
"go-bp_2021_gene_set (1)","proteolysis involved in cellular protein catabolic process (GO:0051603)","GO:0051603","1","0","74","843","3","14937","FAP,ISG15,PMAIP1"
"go-bp_2021_gene_set (1)","proton transmembrane transport (GO:1902600)","GO:1902600","1","0","37","138","2","14937","ATP1A2,SLC25A27"
"go-bp_2021_gene_set (1)","proximal/distal pattern formation (GO:0009954)","GO:0009954","1","0","8","788","1","14937","CYP26B1"
"go-bp_2021_gene_set (1)","pyrimidine-containing compound metabolic process (GO:0072527)","GO:0072527","1","0","12","939","2","14937","SLC19A3,ENPP3"
"go-bp_2021_gene_set (1)","pyrimidine-containing compound salvage (GO:0008655)","GO:0008655","1","0","11","110","1","14937","TK1"
"go-bp_2021_gene_set (1)","pyruvate metabolic process (GO:0006090)","GO:0006090","1","0","55","931","7","14937","PCK1,SDS,PFKFB1,ALDOC,SLC16A3,LDHB,NR4A3"
"go-bp_2021_gene_set (1)","quaternary ammonium group transport (GO:0015697)","GO:0015697","1","0","9","523","1","14937","SLC22A3"
"go-bp_2021_gene_set (1)","radial glial cell differentiation (GO:0060019)","GO:0060019","1","0","6","584","1","14937","FGF10"
"go-bp_2021_gene_set (1)","Rap protein signal transduction (GO:0032486)","GO:0032486","1","0","10","283","1","14937","RAPGEF3"
"go-bp_2021_gene_set (1)","Ras protein signal transduction (GO:0007265)","GO:0007265","1","0","142","426","6","14937","CCNA2,FGF2,RAPGEF3,MRAS,NGFR,JUN"
"go-bp_2021_gene_set (1)","receptor catabolic process (GO:0032801)","GO:0032801","1","0","25","58","1","14937","GPRASP1"
"go-bp_2021_gene_set (1)","receptor clustering (GO:0043113)","GO:0043113","1","0","28","579","4","14937","NRXN1,PTN,LRP4,PIGR"
"go-bp_2021_gene_set (1)","receptor guanylyl cyclase signaling pathway (GO:0007168)","GO:0007168","1","0","10","569","2","14937","NPR1,NPR2"
"go-bp_2021_gene_set (1)","receptor internalization (GO:0031623)","GO:0031623","1","0","49","885","6","14937","CAV1,SNCA,CD36,RAB31,RAMP1,ADM"
"go-bp_2021_gene_set (1)","pyrimidine ribonucleotide metabolic process (GO:0009218)","GO:0009218","1","0","5","560","1","14937","AK5"
"go-bp_2021_gene_set (1)","receptor metabolic process (GO:0043112)","GO:0043112","1","0","58","311","3","14937","CAV1,SNCA,CD36"
"go-bp_2021_gene_set (1)","receptor signaling pathway via STAT (GO:0097696)","GO:0097696","1","0","25","576","3","14937","GHR,STAT5A,SOCS2"
"go-bp_2021_gene_set (1)","receptor transactivation (GO:0035624)","GO:0035624","1","0","5","924","1","14937","ADRA2A"
"go-bp_2021_gene_set (1)","receptor-mediated endocytosis (GO:0006898)","GO:0006898","1","0","143","950","18","14937","CAV1,SAA1,ADRB2,CAV2,HBB,SNCA,CD36,ALB,FCGR1A,CUBN,RAB31,RAMP1,FOLR1,MARCO,MRC1,VLDLR,ADM,LRP1B"
"go-bp_2021_gene_set (1)","receptor-mediated endocytosis of virus by host cell (GO:0019065)","GO:0019065","1","0","7","220","2","14937","CAV1,CAV2"
"go-bp_2021_gene_set (1)","receptor-mediated virion attachment to host cell (GO:0046813)","GO:0046813","1","0","5","87","1","14937","LRRC15"
"go-bp_2021_gene_set (1)","recombinational repair (GO:0000725)","GO:0000725","1","0","79","745","8","14937","RAD51,POLQ,RAD51AP1,RECQL4,BLM,TONSL,XRCC2,BRCA2"
"go-bp_2021_gene_set (1)","reelin-mediated signaling pathway (GO:0038026)","GO:0038026","1","0","5","839","3","14937","RELN,STAT5A,VLDLR"
"go-bp_2021_gene_set (1)","regulated exocytosis (GO:0045055)","GO:0045055","1","0","180","974","20","14937","FN1,TF,CLEC3B,PROS1,CFD,SNCA,CD36,MMRN1,RIMS3,RAB26,ALB,RAB31,SYT8,IGF1,VWF,SYT15,SELP,SYT13,RARRES2,ABCA12"
"go-bp_2021_gene_set (1)","regulation of acetyl-CoA biosynthetic process from pyruvate (GO:0010510)","GO:0010510","1","0","8","145","1","14937","PDK4"
"go-bp_2021_gene_set (1)","regulation of actin cytoskeleton organization (GO:0032956)","GO:0032956","1","0","91","283","4","14937","IQGAP3,FAM107A,CORO2B,RAPGEF3"
"go-bp_2021_gene_set (1)","regulation of actin cytoskeleton reorganization (GO:2000249)","GO:2000249","1","0","37","821","3","14937","RAPGEF3,NTRK3,TEK"
"go-bp_2021_gene_set (1)","receptor signaling pathway via JAK-STAT (GO:0007259)","GO:0007259","1","0","31","576","4","14937","LEP,GHR,STAT5A,SOCS2"
"go-bp_2021_gene_set (1)","protein localization to chromosome (GO:0034502)","GO:0034502","1","0","34","77","1","14937","PLK1"
"go-bp_2021_gene_set (1)","pyrimidine ribonucleotide biosynthetic process (GO:0009220)","GO:0009220","1","0","7","560","1","14937","AK5"
"go-bp_2021_gene_set (1)","pyrimidine nucleoside transport (GO:0015864)","GO:0015864","1","0","5","895","1","14937","SLC28A3"
"go-bp_2021_gene_set (1)","pulmonary artery morphogenesis (GO:0061156)","GO:0061156","1","0","5","968","2","14937","HEY2,STRA6"
"go-bp_2021_gene_set (1)","pulmonary valve development (GO:0003177)","GO:0003177","1","0","18","968","2","14937","HEY2,STRA6"
"go-bp_2021_gene_set (1)","regulation of cell motility (GO:2000145)","GO:2000145","1","0","133","807","15","14937","KIF14,NRG2,FGF1,FGF2,ENPP2,LDB2,AMOTL1,EGFR,MGAT3,CCL21,PLXNA4,FGF10,ROBO4,NRG1,FGF7"
"go-bp_2021_gene_set (1)","pulmonary valve morphogenesis (GO:0003184)","GO:0003184","1","0","17","968","2","14937","HEY2,STRA6"
"go-bp_2021_gene_set (1)","purine nucleobase transport (GO:0006863)","GO:0006863","1","0","6","895","1","14937","SLC28A3"
"go-bp_2021_gene_set (1)","purine nucleoside bisphosphate metabolic process (GO:0034032)","GO:0034032","1","0","31","313","1","14937","ACSM5"
"go-bp_2021_gene_set (1)","regulation of cell morphogenesis (GO:0022604)","GO:0022604","1","0","32","490","2","14937","SH3D19,ARC"
"go-bp_2021_gene_set (1)","purine nucleotide catabolic process (GO:0006195)","GO:0006195","1","0","13","979","1","14937","XDH"
"go-bp_2021_gene_set (1)","purine nucleotide metabolic process (GO:0006163)","GO:0006163","1","0","24","979","1","14937","XDH"
"go-bp_2021_gene_set (1)","purine ribonucleoside bisphosphate metabolic process (GO:0034035)","GO:0034035","1","0","19","755","1","14937","SULT1C4"
"go-bp_2021_gene_set (1)","positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)","GO:0036003","1","0","24","856","4","14937","ATF3,MUC1,CREB3L1,KLF2"
"go-bp_2021_gene_set (1)","pyrimidine nucleotide metabolic process (GO:0006220)","GO:0006220","1","0","5","939","1","14937","ENPP3"
"go-bp_2021_gene_set (1)","purine ribonucleoside catabolic process (GO:0046130)","GO:0046130","1","0","6","979","1","14937","XDH"
"go-bp_2021_gene_set (1)","purine ribonucleoside triphosphate metabolic process (GO:0009205)","GO:0009205","1","0","13","799","1","14937","GIMAP7"
"go-bp_2021_gene_set (1)","purine ribonucleotide biosynthetic process (GO:0009152)","GO:0009152","1","0","48","628","5","14937","NPR1,ADCY4,AK5,NPR2,ADCY5"
"go-bp_2021_gene_set (1)","purine ribonucleotide catabolic process (GO:0009154)","GO:0009154","1","0","24","979","3","14937","PDE2A,PDE9A,XDH"
"go-bp_2021_gene_set (1)","purine ribonucleotide metabolic process (GO:0009150)","GO:0009150","1","0","77","957","5","14937","ACSM5,PDE9A,SULT1C4,GIMAP7,PTHLH"
"go-bp_2021_gene_set (1)","purine ribonucleotide transport (GO:0015868)","GO:0015868","1","0","17","815","1","14937","ABCC6"
"go-bp_2021_gene_set (1)","purine-containing compound catabolic process (GO:0072523)","GO:0072523","1","0","13","979","1","14937","XDH"
"go-bp_2021_gene_set (1)","purinergic nucleotide receptor signaling pathway (GO:0035590)","GO:0035590","1","0","21","812","2","14937","TXNIP,CTSG"
"go-bp_2021_gene_set (1)","pyridine-containing compound metabolic process (GO:0072524)","GO:0072524","1","0","5","753","2","14937","AOX1,HAAO"
