"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"go-mf_2021_gene_set","phospholipase activity (GO:0004620)","GO:0004620","1","0","73","525","6","11936","MGLL,PLA2G4C,PNPLA7,PLA2G2A,PLCB4,PLCL1"
"go-mf_2021_gene_set","phospholipase binding (GO:0043274)","GO:0043274","1","0","14","84","1","11936","ARHGAP6"
"go-mf_2021_gene_set","phospholipase C activity (GO:0004629)","GO:0004629","1","0","25","537","5","11936","BDKRB2,PLCD4,PLCB4,PLCL1,EDNRA"
"go-mf_2021_gene_set","phospholipase inhibitor activity (GO:0004859)","GO:0004859","1","0","10","768","2","11936","APOC1,SNCA"
"go-mf_2021_gene_set","phospholipid scramblase activity (GO:0017128)","GO:0017128","1","0","7","480","1","11936","PLSCR4"
"go-mf_2021_gene_set","phospholipid transfer activity (GO:0120014)","GO:0120014","1","0","22","89","1","11936","TNFAIP8L3"
"go-mf_2021_gene_set","phosphoric diester hydrolase activity (GO:0008081)","GO:0008081","1","0","36","776","5","11936","PLCB4,PLCL1,ENPP2,ENPP1,SMPDL3B"
"go-mf_2021_gene_set","phosphoric ester hydrolase activity (GO:0042578)","GO:0042578","1","0","53","18","1","11936","ATP1A2"
"go-mf_2021_gene_set","phospholipase A2 activity (GO:0004623)","GO:0004623","1","0","29","339","2","11936","PLA2G4C,PLA2G2A"
"go-mf_2021_gene_set","1,4-alpha-oligoglucan phosphorylase activity (GO:0004645)","GO:0004645","1","0","5","41","1","11936","PYGM"
"go-mf_2021_gene_set","peptidase inhibitor activity (GO:0030414)","GO:0030414","1","0","40","35","1","11936","A2M"
"go-mf_2021_gene_set","NAD-retinol dehydrogenase activity (GO:0004745)","GO:0004745","1","0","19","9","1","11936","ADH1B"
"go-mf_2021_gene_set","NADP binding (GO:0050661)","GO:0050661","1","0","36","138","1","11936","CRYM"
"go-mf_2021_gene_set","natural killer cell lectin-like receptor binding (GO:0046703)","GO:0046703","1","0","9","728","2","11936","ULBP2,MICB"
"go-mf_2021_gene_set","nerve growth factor binding (GO:0048406)","GO:0048406","1","0","5","213","1","11936","NGFR"
"go-mf_2021_gene_set","neuregulin binding (GO:0038132)","GO:0038132","1","0","5","674","1","11936","ITGB3"
"go-mf_2021_gene_set","neurexin family protein binding (GO:0042043)","GO:0042043","1","0","12","746","1","11936","SYTL5"
"go-mf_2021_gene_set","neuropeptide receptor activity (GO:0008188)","GO:0008188","1","0","30","32","1","11936","SORCS1"
"go-mf_2021_gene_set","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)","GO:0099529","1","0","21","177","1","11936","GRIK3"
"go-mf_2021_gene_set","neurotrophin binding (GO:0043121)","GO:0043121","1","0","8","672","2","11936","NGFR,NTRK2"
"go-mf_2021_gene_set","neutral amino acid transmembrane transporter activity (GO:0015175)","GO:0015175","1","0","32","506","1","11936","SLC43A1"
"go-mf_2021_gene_set","NMDA glutamate receptor activity (GO:0004972)","GO:0004972","1","0","8","423","1","11936","GRIN2D"
"go-mf_2021_gene_set","non-membrane spanning protein tyrosine kinase activity (GO:0004715)","GO:0004715","1","0","35","484","3","11936","BMX,MELK,PKDCC"
"go-mf_2021_gene_set","Notch binding (GO:0005112)","GO:0005112","1","0","24","731","2","11936","SNED1,CHAC1"
"go-mf_2021_gene_set","nuclear import signal receptor activity (GO:0061608)","GO:0061608","1","0","16","262","1","11936","KPNA2"
"go-mf_2021_gene_set","nuclear localization sequence binding (GO:0008139)","GO:0008139","1","0","24","262","1","11936","KPNA2"
"go-mf_2021_gene_set","nuclear receptor coactivator activity (GO:0030374)","GO:0030374","1","0","53","289","3","11936","PRKCB,FGF2,PPARGC1A"
"go-mf_2021_gene_set","nuclease activity (GO:0004518)","GO:0004518","1","0","60","448","5","11936","DNA2,RNASEH2A,EXO1,RNASE4,FEN1"
"go-mf_2021_gene_set","NAD binding (GO:0051287)","GO:0051287","1","0","28","176","1","11936","ALDH2"
"go-mf_2021_gene_set","N-methyltransferase activity (GO:0008170)","GO:0008170","1","0","23","228","1","11936","INMT"
"go-mf_2021_gene_set","N-acetyltransferase activity (GO:0008080)","GO:0008080","1","0","21","677","1","11936","NAGS"
"go-mf_2021_gene_set","myosin light chain binding (GO:0032027)","GO:0032027","1","0","6","157","1","11936","IQGAP3"
"go-mf_2021_gene_set","metalloendopeptidase inhibitor activity (GO:0008191)","GO:0008191","1","0","14","500","2","11936","RECK,TIMP4"
"go-mf_2021_gene_set","metalloexopeptidase activity (GO:0008235)","GO:0008235","1","0","55","121","1","11936","CPA3"
"go-mf_2021_gene_set","methyl-CpG binding (GO:0008327)","GO:0008327","1","0","24","248","1","11936","UHRF1"
"go-mf_2021_gene_set","methylated histone binding (GO:0035064)","GO:0035064","1","0","68","349","3","11936","CBX2,UHRF1,NCAPG2"
"go-mf_2021_gene_set","methylation-dependent protein binding (GO:0140034)","GO:0140034","1","0","63","349","3","11936","CBX2,UHRF1,NCAPG2"
"go-mf_2021_gene_set","methyltransferase activity (GO:0008168)","GO:0008168","1","0","50","696","3","11936","INMT,DNMT3B,GAMT"
"go-mf_2021_gene_set","microtubule plus-end binding (GO:0051010)","GO:0051010","1","0","20","268","2","11936","KIF2C,KIF18A"
"go-mf_2021_gene_set","minor groove of adenine-thymine-rich DNA binding (GO:0003680)","GO:0003680","1","0","7","320","2","11936","MEF2C,HAND2"
"go-mf_2021_gene_set","nucleobase-containing compound kinase activity (GO:0019205)","GO:0019205","1","0","17","756","1","11936","AK4"
"go-mf_2021_gene_set","mitogen-activated protein kinase binding (GO:0051019)","GO:0051019","1","0","29","25","1","11936","DUSP1"
"go-mf_2021_gene_set","monoamine transmembrane transporter activity (GO:0008504)","GO:0008504","1","0","9","374","1","11936","SLC22A3"
"go-mf_2021_gene_set","monocarboxylic acid transmembrane transporter activity (GO:0008028)","GO:0008028","1","0","28","187","2","11936","SLC26A6,SLC5A6"
"go-mf_2021_gene_set","monovalent cation:proton antiporter activity (GO:0005451)","GO:0005451","1","0","13","73","1","11936","SLC9A9"
"go-mf_2021_gene_set","mRNA 3'-UTR AU-rich region binding (GO:0035925)","GO:0035925","1","0","22","363","4","11936","RBM24,ZFP36,RBMS3,CPEB2"
"go-mf_2021_gene_set","mRNA 3'-UTR binding (GO:0003730)","GO:0003730","1","0","85","77","3","11936","RBM24,ZFP36,CELF2"
"go-mf_2021_gene_set","mRNA binding (GO:0003729)","GO:0003729","1","0","263","77","4","11936","RBFOX3,RBM24,ZFP36,CELF2"
"go-mf_2021_gene_set","myosin binding (GO:0017022)","GO:0017022","1","0","56","186","3","11936","MYRIP,ACTC1,GSN"
"go-mf_2021_gene_set","myosin II binding (GO:0045159)","GO:0045159","1","0","11","186","1","11936","GSN"
"go-mf_2021_gene_set","mitogen-activated protein kinase kinase kinase binding (GO:0031435)","GO:0031435","1","0","11","714","1","11936","ROR2"
"go-mf_2021_gene_set","peptide transmembrane transporter activity (GO:1904680)","GO:1904680","1","0","7","780","1","11936","DISP1"
"go-mf_2021_gene_set","nucleoside diphosphate kinase activity (GO:0004550)","GO:0004550","1","0","14","756","1","11936","AK4"
"go-mf_2021_gene_set","nucleoside transmembrane transporter activity (GO:0005337)","GO:0005337","1","0","8","757","1","11936","SLC29A2"
"go-mf_2021_gene_set","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)","GO:0016628","1","0","18","584","1","11936","DHCR7"
"go-mf_2021_gene_set","oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor (GO:0016634)","GO:0016634","1","0","7","61","1","11936","ACOX2"
"go-mf_2021_gene_set","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)","GO:0016646","1","0","15","171","2","11936","CRYM,PYCR1"
"go-mf_2021_gene_set","oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)","GO:0016641","1","0","9","38","1","11936","AOC3"
"go-mf_2021_gene_set","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)","GO:0016616","1","0","87","9","1","11936","ADH1B"
"go-mf_2021_gene_set","oxidoreduction-driven active transmembrane transporter activity (GO:0015453)","GO:0015453","1","0","58","358","3","11936","COX7A1,CYBRD1,COX4I2"
"go-mf_2021_gene_set","oxysterol binding (GO:0008142)","GO:0008142","1","0","7","365","1","11936","GPR183"
"go-mf_2021_gene_set","P-type calcium transporter activity (GO:0005388)","GO:0005388","1","0","9","621","2","11936","ATP2A3,ATP2B4"
"go-mf_2021_gene_set","P-type ion transporter activity (GO:0015662)","GO:0015662","1","0","13","621","2","11936","ATP2A3,ATP2B4"
"go-mf_2021_gene_set","P-type potassium transmembrane transporter activity (GO:0008556)","GO:0008556","1","0","7","18","1","11936","ATP1A2"
"go-mf_2021_gene_set","P-type proton-exporting transporter activity (GO:0008553)","GO:0008553","1","0","10","559","1","11936","ATP2A3"
"go-mf_2021_gene_set","P-type sodium transporter activity (GO:0008554)","GO:0008554","1","0","6","18","1","11936","ATP1A2"
"go-mf_2021_gene_set","P-type sodium:potassium-exchanging transporter activity (GO:0005391)","GO:0005391","1","0","6","18","1","11936","ATP1A2"
"go-mf_2021_gene_set","palmitoyltransferase activity (GO:0016409)","GO:0016409","1","0","29","625","1","11936","ZDHHC23"
"go-mf_2021_gene_set","patched binding (GO:0005113)","GO:0005113","1","0","7","307","2","11936","CAV1,CCNB1"
"go-mf_2021_gene_set","peptidase activator activity (GO:0016504)","GO:0016504","1","0","22","277","2","11936","PCOLCE2,CAV1"
"go-mf_2021_gene_set","peptidase activator activity involved in apoptotic process (GO:0016505)","GO:0016505","1","0","17","559","1","11936","ATP2A3"
"go-mf_2021_gene_set","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)","GO:0016620","1","0","20","176","1","11936","ALDH2"
"go-mf_2021_gene_set","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)","GO:0016709","1","0","36","760","3","11936","CH25H,CYP27A1,SQLE"
"go-mf_2021_gene_set","oxidoreductase activity, acting on metal ions, oxygen as acceptor (GO:0016724)","GO:0016724","1","0","7","784","1","11936","HEPH"
"go-mf_2021_gene_set","oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor (GO:0016723)","GO:0016723","1","0","5","454","1","11936","STEAP4"
"go-mf_2021_gene_set","nucleoside-triphosphate diphosphatase activity (GO:0047429)","GO:0047429","1","0","10","770","1","11936","ENPP1"
"go-mf_2021_gene_set","nucleosomal DNA binding (GO:0031492)","GO:0031492","1","0","33","438","1","11936","RCC1"
"go-mf_2021_gene_set","nucleosomal histone binding (GO:0031493)","GO:0031493","1","0","6","248","1","11936","UHRF1"
"go-mf_2021_gene_set","nucleotidase activity (GO:0008252)","GO:0008252","1","0","16","721","1","11936","NT5E"
"go-mf_2021_gene_set","nucleotide diphosphatase activity (GO:0004551)","GO:0004551","1","0","15","770","2","11936","CILP,ENPP1"
"go-mf_2021_gene_set","nucleotide receptor activity (GO:0016502)","GO:0016502","1","0","7","31","1","11936","P2RX1"
"go-mf_2021_gene_set","O-acyltransferase activity (GO:0008374)","GO:0008374","1","0","30","137","1","11936","PLA2G4C"
"go-mf_2021_gene_set","olfactory receptor binding (GO:0031849)","GO:0031849","1","0","6","284","1","11936","REEP1"
"go-mf_2021_gene_set","nucleoside monophosphate kinase activity (GO:0050145)","GO:0050145","1","0","20","188","1","11936","DLG2"
"go-mf_2021_gene_set","omega peptidase activity (GO:0008242)","GO:0008242","1","0","113","333","2","11936","USP2,USP18"
"go-mf_2021_gene_set","opioid receptor binding (GO:0031628)","GO:0031628","1","0","5","376","1","11936","GNAO1"
"go-mf_2021_gene_set","organic anion transmembrane transporter activity (GO:0008514)","GO:0008514","1","0","144","408","6","11936","SLC26A6,SLC5A6,SLC25A25,SLC22A3,SLC25A23,SLC19A1"
"go-mf_2021_gene_set","organic cation transmembrane transporter activity (GO:0015101)","GO:0015101","1","0","16","374","1","11936","SLC22A3"
"go-mf_2021_gene_set","outward rectifier potassium channel activity (GO:0015271)","GO:0015271","1","0","11","471","1","11936","KCND3"
"go-mf_2021_gene_set","oxalate transmembrane transporter activity (GO:0019531)","GO:0019531","1","0","9","162","1","11936","SLC26A6"
"go-mf_2021_gene_set","oxidized DNA binding (GO:0032356)","GO:0032356","1","0","8","107","1","11936","RECQL4"
"go-mf_2021_gene_set","oxidized purine DNA binding (GO:0032357)","GO:0032357","1","0","10","235","2","11936","RECQL4,BLM"
"go-mf_2021_gene_set","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor (GO:0016671)","GO:0016671","1","0","5","299","1","11936","MSRB3"
"go-mf_2021_gene_set","oncostatin-M receptor activity (GO:0004924)","GO:0004924","1","0","6","492","2","11936","IL6ST,LIFR"
"go-mf_2021_gene_set","primary miRNA binding (GO:0070878)","GO:0070878","1","0","6","184","1","11936","SRF"
"go-mf_2021_gene_set","protein phosphatase 2B binding (GO:0030346)","GO:0030346","1","0","6","621","1","11936","ATP2B4"
"go-mf_2021_gene_set","prostaglandin receptor activity (GO:0004955)","GO:0004955","1","0","10","711","3","11936","PTGFR,PTGER3,PTGER4"
"go-mf_2021_gene_set","TPR domain binding (GO:0030911)","GO:0030911","1","0","5","87","1","11936","PDE2A"
"go-mf_2021_gene_set","transcription coactivator binding (GO:0001223)","GO:0001223","1","0","20","643","3","11936","PGR,CIT,ESR1"
"go-mf_2021_gene_set","transcription coregulator binding (GO:0001221)","GO:0001221","1","0","53","79","3","11936","PER1,ZBTB16,PGR"
"go-mf_2021_gene_set","transcription corepressor binding (GO:0001222)","GO:0001222","1","0","29","643","6","11936","PER1,ZBTB16,PER2,PER3,EZH2,ESR1"
"go-mf_2021_gene_set","transferrin receptor binding (GO:1990459)","GO:1990459","1","0","11","759","1","11936","RGMA"
"go-mf_2021_gene_set","transforming growth factor beta binding (GO:0050431)","GO:0050431","1","0","24","319","3","11936","TGFBR2,TGFBR3,LTBP4"
"go-mf_2021_gene_set","transforming growth factor beta receptor binding (GO:0005160)","GO:0005160","1","0","18","403","3","11936","TGFBR2,TGFBR3,FERMT2"
"go-mf_2021_gene_set","thyroid hormone receptor binding (GO:0046966)","GO:0046966","1","0","28","628","1","11936","ARID5A"
"go-mf_2021_gene_set","transforming growth factor beta-activated receptor activity (GO:0005024)","GO:0005024","1","0","12","319","3","11936","TGFBR2,TGFBR3,LTBP4"
"go-mf_2021_gene_set","transmembrane receptor protein phosphatase activity (GO:0019198)","GO:0019198","1","0","16","680","2","11936","PTPRN2,PTPRD"
"go-mf_2021_gene_set","transmembrane receptor protein serine/threonine kinase activity (GO:0004675)","GO:0004675","1","0","18","319","3","11936","TGFBR2,TGFBR3,LTBP4"
"go-mf_2021_gene_set","transmembrane receptor protein serine/threonine kinase binding (GO:0070696)","GO:0070696","1","0","16","481","2","11936","BMP5,BMP8B"
"go-mf_2021_gene_set","transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)","GO:0005001","1","0","16","680","2","11936","PTPRN2,PTPRD"
"go-mf_2021_gene_set","transmembrane-ephrin receptor activity (GO:0005005)","GO:0005005","1","0","17","748","4","11936","EPHA3,EPHA7,EPHB2,EFNA3"
"go-mf_2021_gene_set","transmitter-gated ion channel activity (GO:0022824)","GO:0022824","1","0","34","710","3","11936","GRIK3,GRIN2D,GRIK5"
"go-mf_2021_gene_set","transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)","GO:1904315","1","0","30","177","1","11936","GRIK3"
"go-mf_2021_gene_set","transition metal ion binding (GO:0046914)","GO:0046914","1","0","445","49","5","11936","ADH1B,BHMT2,AOC3,AOX1,ADAM33"
"go-mf_2021_gene_set","thiol-dependent deubiquitinase (GO:0004843)","GO:0004843","1","0","106","333","2","11936","USP2,USP18"
"go-mf_2021_gene_set","thioesterase binding (GO:0031996)","GO:0031996","1","0","11","528","1","11936","ADRA2A"
"go-mf_2021_gene_set","telomeric DNA binding (GO:0042162)","GO:0042162","1","0","33","420","2","11936","BLM,PIF1"
"go-mf_2021_gene_set","solute:cation antiporter activity (GO:0015298)","GO:0015298","1","0","8","703","1","11936","SLC8A1"
"go-mf_2021_gene_set","solute:sodium symporter activity (GO:0015370)","GO:0015370","1","0","30","187","1","11936","SLC5A6"
"go-mf_2021_gene_set","sphingosine-1-phosphate receptor activity (GO:0038036)","GO:0038036","1","0","5","364","1","11936","S1PR1"
"go-mf_2021_gene_set","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)","GO:0033764","1","0","21","379","1","11936","HSD17B6"
"go-mf_2021_gene_set","steroid hydroxylase activity (GO:0008395)","GO:0008395","1","0","36","661","3","11936","CH25H,CYP39A1,CYP27A1"
"go-mf_2021_gene_set","sterol binding (GO:0032934)","GO:0032934","1","0","60","626","5","11936","ANXA6,CAV1,GPR183,OSBPL10,APOD"
"go-mf_2021_gene_set","store-operated calcium channel activity (GO:0015279)","GO:0015279","1","0","10","589","1","11936","TRPC1"
"go-mf_2021_gene_set","sugar-phosphatase activity (GO:0050308)","GO:0050308","1","0","7","254","1","11936","PFKFB4"
"go-mf_2021_gene_set","sulfate transmembrane transporter activity (GO:0015116)","GO:0015116","1","0","14","162","1","11936","SLC26A6"
"go-mf_2021_gene_set","SUMO binding (GO:0032183)","GO:0032183","1","0","13","591","1","11936","HABP4"
"go-mf_2021_gene_set","SUMO ligase activity (GO:0061665)","GO:0061665","1","0","10","586","1","11936","EGR2"
"go-mf_2021_gene_set","SUMO transferase activity (GO:0019789)","GO:0019789","1","0","19","586","2","11936","HDAC4,EGR2"
"go-mf_2021_gene_set","symporter activity (GO:0015293)","GO:0015293","1","0","10","534","2","11936","SLC5A6,SLC4A4"
"go-mf_2021_gene_set","syntaxin binding (GO:0019905)","GO:0019905","1","0","62","163","1","11936","LRRK2"
"go-mf_2021_gene_set","syntaxin-1 binding (GO:0017075)","GO:0017075","1","0","22","163","1","11936","LRRK2"
"go-mf_2021_gene_set","tau protein binding (GO:0048156)","GO:0048156","1","0","40","768","6","11936","CLU,BIN1,BAG2,MAP1A,S100B,SNCA"
"go-mf_2021_gene_set","TBP-class protein binding (GO:0017025)","GO:0017025","1","0","22","643","2","11936","THRA,ESR1"
"go-mf_2021_gene_set","tRNA binding (GO:0000049)","GO:0000049","1","0","49","381","1","11936","DARS2"
"go-mf_2021_gene_set","solute:bicarbonate symporter activity (GO:0140410)","GO:0140410","1","0","6","534","1","11936","SLC4A4"
"go-mf_2021_gene_set","tRNA-specific adenosine deaminase activity (GO:0008251)","GO:0008251","1","0","8","715","1","11936","ADARB1"
"go-mf_2021_gene_set","troponin I binding (GO:0031013)","GO:0031013","1","0","5","562","1","11936","TNNT2"
"go-mf_2021_gene_set","vinculin binding (GO:0017166)","GO:0017166","1","0","11","634","3","11936","SYNM,DMD,CORO2B"
"go-mf_2021_gene_set","voltage-gated calcium channel activity (GO:0005245)","GO:0005245","1","0","37","741","6","11936","CACNA1H,CACNB2,CACNB4,NCS1,CACNA2D1,CACNA1C"
"go-mf_2021_gene_set","voltage-gated cation channel activity (GO:0022843)","GO:0022843","1","0","97","741","10","11936","KCNMA1,KCNH2,GRIN2D,KCND3,CACNB2,KCNG1,CACNB4,NCS1,CACNA2D1,CACNA1C"
"go-mf_2021_gene_set","voltage-gated channel activity (GO:0022832)","GO:0022832","1","0","7","321","1","11936","CACNA1H"
"go-mf_2021_gene_set","voltage-gated ion channel activity (GO:0005244)","GO:0005244","1","0","16","321","1","11936","CACNA1H"
"go-mf_2021_gene_set","voltage-gated potassium channel activity (GO:0005249)","GO:0005249","1","0","82","539","5","11936","KCNN3,KCNMA1,KCNH2,KCND3,KCNG1"
"go-mf_2021_gene_set","voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008)","GO:0086008","1","0","15","683","3","11936","KCNH2,KCND3,KCNE4"
"go-mf_2021_gene_set","vascular endothelial growth factor-activated receptor activity (GO:0005021)","GO:0005021","1","0","7","694","1","11936","PDGFRA"
"go-mf_2021_gene_set","voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization (GO:1902282)","GO:1902282","1","0","12","683","3","11936","KCNH2,KCND3,KCNE4"
"go-mf_2021_gene_set","voltage-gated sodium channel activity involved in cardiac muscle cell action potential (GO:0086006)","GO:0086006","1","0","5","617","2","11936","SCN4B,SCN1B"
"go-mf_2021_gene_set","volume-sensitive anion channel activity (GO:0005225)","GO:0005225","1","0","9","148","1","11936","TTYH3"
"go-mf_2021_gene_set","water channel activity (GO:0015250)","GO:0015250","1","0","13","80","1","11936","AQP1"
"go-mf_2021_gene_set","water transmembrane transporter activity (GO:0005372)","GO:0005372","1","0","15","80","1","11936","AQP1"
"go-mf_2021_gene_set","wide pore channel activity (GO:0022829)","GO:0022829","1","0","25","229","1","11936","GJC2"
"go-mf_2021_gene_set","Wnt-activated receptor activity (GO:0042813)","GO:0042813","1","0","15","540","3","11936","FZD7,ROR1,FZD2"
"go-mf_2021_gene_set","WW domain binding (GO:0050699)","GO:0050699","1","0","30","304","2","11936","CDC25C,TCEAL7"
"go-mf_2021_gene_set","voltage-gated sodium channel activity (GO:0005248)","GO:0005248","1","0","22","617","4","11936","SCN7A,CACNA1H,SCN4B,SCN1B"
"go-mf_2021_gene_set","vascular endothelial growth factor receptor binding (GO:0005172)","GO:0005172","1","0","12","674","2","11936","ITGA5,ITGB3"
"go-mf_2021_gene_set","vascular endothelial growth factor receptor 2 binding (GO:0043184)","GO:0043184","1","0","8","674","2","11936","ITGA5,ITGB3"
"go-mf_2021_gene_set","uridine transmembrane transporter activity (GO:0015213)","GO:0015213","1","0","5","757","1","11936","SLC29A2"
"go-mf_2021_gene_set","tubulin-glutamic acid ligase activity (GO:0070740)","GO:0070740","1","0","8","777","1","11936","TTLL7"
"go-mf_2021_gene_set","tumor necrosis factor binding (GO:0043120)","GO:0043120","1","0","5","35","1","11936","A2M"
"go-mf_2021_gene_set","type 2 fibroblast growth factor receptor binding (GO:0005111)","GO:0005111","1","0","5","245","1","11936","FGF7"
"go-mf_2021_gene_set","type I transforming growth factor beta receptor binding (GO:0034713)","GO:0034713","1","0","9","403","2","11936","TGFBR2,FERMT2"
"go-mf_2021_gene_set","type II transforming growth factor beta receptor binding (GO:0005114)","GO:0005114","1","0","8","155","1","11936","TGFBR3"
"go-mf_2021_gene_set","ubiquitin binding (GO:0043130)","GO:0043130","1","0","74","410","3","11936","TOP2A,CKS2,CKS1B"
"go-mf_2021_gene_set","ubiquitin conjugating enzyme activity (GO:0061631)","GO:0061631","1","0","35","312","2","11936","UBE2C,UBE2T"
"go-mf_2021_gene_set","ubiquitin conjugating enzyme binding (GO:0031624)","GO:0031624","1","0","29","170","1","11936","RNF180"
"go-mf_2021_gene_set","ubiquitin protein ligase activity (GO:0061630)","GO:0061630","1","0","263","26","1","11936","ASB2"
"go-mf_2021_gene_set","ubiquitin protein ligase binding (GO:0031625)","GO:0031625","1","0","265","7","1","11936","PER1"
"go-mf_2021_gene_set","ubiquitin-like protein conjugating enzyme activity (GO:0061650)","GO:0061650","1","0","38","312","2","11936","UBE2C,UBE2T"
"go-mf_2021_gene_set","ubiquitin-like protein conjugating enzyme binding (GO:0044390)","GO:0044390","1","0","35","170","1","11936","RNF180"
"go-mf_2021_gene_set","ubiquitin-like protein ligase activity (GO:0061659)","GO:0061659","1","0","270","26","1","11936","ASB2"
"go-mf_2021_gene_set","ubiquitin-like protein ligase binding (GO:0044389)","GO:0044389","1","0","282","7","1","11936","PER1"
"go-mf_2021_gene_set","ubiquitin-protein transferase activator activity (GO:0097027)","GO:0097027","1","0","7","257","1","11936","CDC20"
"go-mf_2021_gene_set","ubiquitin-protein transferase activity (GO:0004842)","GO:0004842","1","0","392","26","1","11936","ASB2"
"go-mf_2021_gene_set","UDP-glycosyltransferase activity (GO:0008194)","GO:0008194","1","0","84","17","1","11936","CSGALNACT1"
"go-mf_2021_gene_set","tropomyosin binding (GO:0005523)","GO:0005523","1","0","16","610","4","11936","LMOD1,TMOD1,TNNT2,CALD1"
"go-mf_2021_gene_set","solute:anion antiporter activity (GO:0140323)","GO:0140323","1","0","15","162","1","11936","SLC26A6"
"go-mf_2021_gene_set","sodium:proton antiporter activity (GO:0015385)","GO:0015385","1","0","12","73","1","11936","SLC9A9"
"go-mf_2021_gene_set","sodium:bicarbonate symporter activity (GO:0008510)","GO:0008510","1","0","6","534","1","11936","SLC4A4"
"go-mf_2021_gene_set","protein tyrosine phosphatase activity (GO:0004725)","GO:0004725","1","0","74","25","1","11936","DUSP1"
"go-mf_2021_gene_set","protein tyrosine/serine/threonine phosphatase activity (GO:0008138)","GO:0008138","1","0","22","636","4","11936","DUSP1,DUSP8,CDKN3,DUSP5"
"go-mf_2021_gene_set","protein tyrosine/threonine phosphatase activity (GO:0008330)","GO:0008330","1","0","10","636","3","11936","DUSP1,DUSP8,DUSP5"
"go-mf_2021_gene_set","protein-arginine deiminase activity (GO:0004668)","GO:0004668","1","0","5","693","1","11936","PADI1"
"go-mf_2021_gene_set","protein-cysteine S-palmitoyltransferase activity (GO:0019706)","GO:0019706","1","0","25","625","1","11936","ZDHHC23"
"go-mf_2021_gene_set","protein-glutamine gamma-glutamyltransferase activity (GO:0003810)","GO:0003810","1","0","9","328","1","11936","F13A1"
"go-mf_2021_gene_set","protein-lysine N-methyltransferase activity (GO:0016279)","GO:0016279","1","0","35","495","1","11936","EZH2"
"go-mf_2021_gene_set","protein tyrosine kinase binding (GO:1990782)","GO:1990782","1","0","72","10","1","11936","PHYHIP"
"go-mf_2021_gene_set","proton transmembrane transporter activity (GO:0015078)","GO:0015078","1","0","40","81","1","11936","COX7A1"
"go-mf_2021_gene_set","purine ribonucleoside triphosphate binding (GO:0035639)","GO:0035639","1","0","460","420","23","11936","PDK4,ATP1A2,RHOJ,GEM,KIF14,LRRK2,ACTC1,BLM,TRIP13,ANXA6,RASL12,PLK1,RHOB,RAD51,RERG,RNF112,KIFC1,RAC3,RRAD,DARS2,HSPA2,MTHFD1L,PIF1"
"go-mf_2021_gene_set","purine ribonucleotide transmembrane transporter activity (GO:0005346)","GO:0005346","1","0","11","408","3","11936","SLC25A25,SLC25A23,SLC19A1"
"go-mf_2021_gene_set","purinergic nucleotide receptor activity (GO:0001614)","GO:0001614","1","0","15","161","2","11936","P2RX1,P2RY14"
"go-mf_2021_gene_set","pyridoxal phosphate binding (GO:0030170)","GO:0030170","1","0","21","41","1","11936","PYGM"
"go-mf_2021_gene_set","pyrimidine nucleoside transmembrane transporter activity (GO:0015214)","GO:0015214","1","0","7","757","1","11936","SLC29A2"
"go-mf_2021_gene_set","pyrophosphatase activity (GO:0016462)","GO:0016462","1","0","54","505","3","11936","PRUNE2,CILP,TRPM2"
"go-mf_2021_gene_set","pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)","GO:0009678","1","0","23","559","1","11936","ATP2A3"
"go-mf_2021_gene_set","purine nucleobase transmembrane transporter activity (GO:0005345)","GO:0005345","1","0","6","701","1","11936","SLC25A4"
"go-mf_2021_gene_set","protein tyrosine kinase activity (GO:0004713)","GO:0004713","1","0","108","714","14","11936","BMX,EPHA3,TTK,MELK,EPHA7,AXL,ROR1,PKDCC,FGFR1,KIT,NTRK2,PDGFRA,EPHB2,ROR2"
"go-mf_2021_gene_set","protein tyrosine kinase activator activity (GO:0030296)","GO:0030296","1","0","19","214","1","11936","GAS6"
"go-mf_2021_gene_set","protein serine/threonine phosphatase inhibitor activity (GO:0004865)","GO:0004865","1","0","11","270","1","11936","PPP1R14A"
