"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"go-bp_2021_gene_set (1)","positive regulation of DNA-binding transcription factor activity (GO:0051091)","GO:0051091","1","0","246","959","24","14937","IL6,MYOCD,PRKCB,RELN,SRF,CLU,CSF3,CAV1,PPARGC1A,CX3CL1,ROR1,LRP8,FZD2,WNT2,HDAC4,CD200,KIT,IRAK3,NLRP3,ESR1,TFRC,PPARGC1B,PRKCZ,RTKN2"
"go-bp_2021_gene_set (1)","positive regulation of DNA-dependent DNA replication (GO:2000105)","GO:2000105","1","0","11","402","3","14937","CDC7,E2F7,CDT1"
"go-bp_2021_gene_set (1)","positive regulation of DNA-directed DNA polymerase activity (GO:1900264)","GO:1900264","1","0","9","900","1","14937","DSCC1"
"go-bp_2021_gene_set (1)","positive regulation of DNA-templated transcription, initiation (GO:2000144)","GO:2000144","1","0","22","962","3","14937","SRF,MITF,FOSL1"
"go-bp_2021_gene_set (1)","positive regulation of dopamine receptor signaling pathway (GO:0060161)","GO:0060161","1","0","5","197","1","14937","LRRK2"
"go-bp_2021_gene_set (1)","positive regulation of double-strand break repair (GO:2000781)","GO:2000781","1","0","40","392","3","14937","FOXM1,TIMELESS,RAD51AP1"
"go-bp_2021_gene_set (1)","positive regulation of double-strand break repair via homologous recombination (GO:1905168)","GO:1905168","1","0","15","392","2","14937","TIMELESS,RAD51AP1"
"go-bp_2021_gene_set (1)","positive regulation of endocytic recycling (GO:2001137)","GO:2001137","1","0","8","395","1","14937","EHD2"
"go-bp_2021_gene_set (1)","positive regulation of endocytosis (GO:0045807)","GO:0045807","1","0","48","998","7","14937","CLU,AXL,C3,NCKAP1L,CCL21,CLIP3,SNCA"
"go-bp_2021_gene_set (1)","positive regulation of endopeptidase activity (GO:0010950)","GO:0010950","1","0","30","973","1","14937","EFNA3"
"go-bp_2021_gene_set (1)","positive regulation of endothelial cell apoptotic process (GO:2000353)","GO:2000353","1","0","16","547","2","14937","ECSCR,CCL2"
"go-bp_2021_gene_set (1)","positive regulation of endothelial cell chemotaxis (GO:2001028)","GO:2001028","1","0","15","662","3","14937","FGF2,SMOC2,FGFR1"
"go-bp_2021_gene_set (1)","positive regulation of endothelial cell development (GO:1901552)","GO:1901552","1","0","6","23","1","14937","CLDN5"
"go-bp_2021_gene_set (1)","positive regulation of endothelial cell migration (GO:0010595)","GO:0010595","1","0","86","953","9","14937","FGF2,RHOB,SMOC2,ATOH8,FGFR1,RRAS,ITGB3,AKT3,ANGPT1"
"go-bp_2021_gene_set (1)","positive regulation of endothelial cell proliferation (GO:0001938)","GO:0001938","1","0","77","183","4","14937","NR4A1,AGTR1,EGR3,FGF2"
"go-bp_2021_gene_set (1)","positive regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904906)","GO:1904906","1","0","5","870","2","14937","CEACAM6,RRAS"
"go-bp_2021_gene_set (1)","positive regulation of epidermal cell differentiation (GO:0045606)","GO:0045606","1","0","20","775","1","14937","ETV4"
"go-bp_2021_gene_set (1)","positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)","GO:0045742","1","0","34","992","3","14937","ADRA2A,HBEGF,AREG"
"go-bp_2021_gene_set (1)","positive regulation of epithelial cell apoptotic process (GO:1904037)","GO:1904037","1","0","23","224","3","14937","IL6,GSN,ECSCR"
"go-bp_2021_gene_set (1)","positive regulation of macrophage migration (GO:1905523)","GO:1905523","1","0","19","474","2","14937","IL34,CX3CL1"
"go-bp_2021_gene_set (1)","positive regulation of macrophage proliferation (GO:0120041)","GO:0120041","1","0","5","236","1","14937","IL34"
"go-bp_2021_gene_set (1)","positive regulation of MAP kinase activity (GO:0043406)","GO:0043406","1","0","69","961","10","14937","FGF2,LRRK2,IL34,EZH2,FGFR1,ADRA2A,PDGFD,KIT,DIRAS1,DKK1"
"go-bp_2021_gene_set (1)","positive regulation of response to stimulus (GO:0048584)","GO:0048584","1","0","46","84","2","14937","ACOX2,LRRC70"
"go-bp_2021_gene_set (1)","positive regulation of response to wounding (GO:1903036)","GO:1903036","1","0","28","734","3","14937","MYLK,ADRA2A,HBEGF"
"go-bp_2021_gene_set (1)","positive regulation of Rho protein signal transduction (GO:0035025)","GO:0035025","1","0","31","510","2","14937","RTN4R,LPAR1"
"go-bp_2021_gene_set (1)","positive regulation of RNA metabolic process (GO:0051254)","GO:0051254","1","0","45","39","1","14937","IL6"
"go-bp_2021_gene_set (1)","positive regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045899)","GO:0045899","1","0","7","827","1","14937","ESR1"
"go-bp_2021_gene_set (1)","positive regulation of RNA splicing (GO:0033120)","GO:0033120","1","0","31","760","1","14937","HABP4"
"go-bp_2021_gene_set (1)","positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)","GO:0060316","1","0","8","621","2","14937","JPH2,AKAP6"
"go-bp_2021_gene_set (1)","positive regulation of secondary metabolite biosynthetic process (GO:1900378)","GO:1900378","1","0","8","355","1","14937","ZEB2"
"go-bp_2021_gene_set (1)","positive regulation of secretion (GO:0051047)","GO:0051047","1","0","15","176","2","14937","AQP1,NPR1"
"go-bp_2021_gene_set (1)","positive regulation of secretion by cell (GO:1903532)","GO:1903532","1","0","72","150","1","14937","MYOM1"
"go-bp_2021_gene_set (1)","positive regulation of signal transduction by p53 class mediator (GO:1901798)","GO:1901798","1","0","22","130","1","14937","HIC1"
"go-bp_2021_gene_set (1)","positive regulation of signaling (GO:0023056)","GO:0023056","1","0","38","998","3","14937","BVES,TBX5,SNCA"
"go-bp_2021_gene_set (1)","positive regulation of signaling receptor activity (GO:2000273)","GO:2000273","1","0","37","992","7","14937","RELN,CCL2,ADRA2A,HBEGF,ADRB2,EPHB2,AREG"
"go-bp_2021_gene_set (1)","positive regulation of skeletal muscle tissue development (GO:0048643)","GO:0048643","1","0","10","209","1","14937","MEF2C"
"go-bp_2021_gene_set (1)","positive regulation of SMAD protein signal transduction (GO:0060391)","GO:0060391","1","0","14","576","1","14937","RBPMS"
"go-bp_2021_gene_set (1)","positive regulation of small GTPase mediated signal transduction (GO:0051057)","GO:0051057","1","0","30","166","1","14937","RELN"
"go-bp_2021_gene_set (1)","positive regulation of small molecule metabolic process (GO:0062013)","GO:0062013","1","0","16","746","1","14937","CES1"
"go-bp_2021_gene_set (1)","positive regulation of smooth muscle cell differentiation (GO:0051152)","GO:0051152","1","0","5","55","1","14937","MYOCD"
"go-bp_2021_gene_set (1)","positive regulation of smooth muscle cell migration (GO:0014911)","GO:0014911","1","0","17","96","2","14937","NR4A3,ADAMTS1"
"go-bp_2021_gene_set (1)","positive regulation of smooth muscle cell proliferation (GO:0048661)","GO:0048661","1","0","46","999","10","14937","NR4A3,IL6,ADAMTS1,FGF2,RBPMS2,CX3CL1,IGF1,ID2,IL6R,IGFBP5"
"go-bp_2021_gene_set (1)","positive regulation of smooth muscle contraction (GO:0045987)","GO:0045987","1","0","9","219","2","14937","MYOCD,SRF"
"go-bp_2021_gene_set (1)","positive regulation of smoothened signaling pathway (GO:0045880)","GO:0045880","1","0","21","151","1","14937","SFRP1"
"go-bp_2021_gene_set (1)","positive regulation of sodium ion transmembrane transport (GO:1902307)","GO:1902307","1","0","12","4","1","14937","FXYD1"
"go-bp_2021_gene_set (1)","positive regulation of sodium ion transmembrane transporter activity (GO:2000651)","GO:2000651","1","0","14","524","1","14937","DMD"
"go-bp_2021_gene_set (1)","positive regulation of sodium ion transport (GO:0010765)","GO:0010765","1","0","13","796","2","14937","SCN4B,SCN1B"
"go-bp_2021_gene_set (1)","positive regulation of spindle checkpoint (GO:0090232)","GO:0090232","1","0","7","578","2","14937","NDC80,MAD2L1"
"go-bp_2021_gene_set (1)","positive regulation of sprouting angiogenesis (GO:1903672)","GO:1903672","1","0","15","212","2","14937","FGF2,KLF4"
"go-bp_2021_gene_set (1)","positive regulation of response to external stimulus (GO:0032103)","GO:0032103","1","0","139","154","3","14937","AGTR1,PDE2A,IL33"
"go-bp_2021_gene_set (1)","positive regulation of stem cell differentiation (GO:2000738)","GO:2000738","1","0","17","63","1","14937","RBM24"
"go-bp_2021_gene_set (1)","positive regulation of response to DNA damage stimulus (GO:2001022)","GO:2001022","1","0","55","939","6","14937","HIC1,NACC2,BRCA1,MSX1,EYA4,MYC"
"go-bp_2021_gene_set (1)","positive regulation of reproductive process (GO:2000243)","GO:2000243","1","0","35","409","3","14937","INHBA,TACR1,CACNA1H"
"go-bp_2021_gene_set (1)","positive regulation of protein modification by small protein conjugation or removal (GO:1903322)","GO:1903322","1","0","77","347","5","14937","FAM107A,FANCI,LRRK2,CAV1,BRCA1"
"go-bp_2021_gene_set (1)","positive regulation of protein modification process (GO:0031401)","GO:0031401","1","0","214","877","19","14937","FGF2,LRRK2,RAMP1,IL34,GAS6,FGF7,CDCA2,CCND2,C3,RAPGEF3,LEPR,HGF,DLC1,CLIP3,PELI2,TFRC,TNIK,NTRK2,ITGB3"
"go-bp_2021_gene_set (1)","positive regulation of protein polymerization (GO:0032273)","GO:0032273","1","0","69","338","6","14937","TPPP,LMOD1,CDC42EP2,TPPP3,BIN1,CSF3"
"go-bp_2021_gene_set (1)","positive regulation of protein processing (GO:0010954)","GO:0010954","1","0","20","2","1","14937","CLEC3B"
"go-bp_2021_gene_set (1)","positive regulation of protein secretion (GO:0050714)","GO:0050714","1","0","72","312","4","14937","MYOM1,MYRIP,SOX4,NNAT"
"go-bp_2021_gene_set (1)","positive regulation of protein serine/threonine kinase activity (GO:0071902)","GO:0071902","1","0","106","879","14","14937","FGF2,LRRK2,IL34,CCND2,FERMT2,EZH2,FGFR1,ADRA2A,PDGFD,KIT,ATP2B4,DIRAS1,ADRB2,PSRC1"
"go-bp_2021_gene_set (1)","positive regulation of protein sumoylation (GO:0033235)","GO:0033235","1","0","10","721","1","14937","HDAC4"
"go-bp_2021_gene_set (1)","positive regulation of protein transport (GO:0051222)","GO:0051222","1","0","69","150","1","14937","MYOM1"
"go-bp_2021_gene_set (1)","positive regulation of protein tyrosine kinase activity (GO:0061098)","GO:0061098","1","0","42","992","9","14937","RELN,IL34,GAS6,BDNF,LRP8,ADRA2A,HBEGF,NTRK2,AREG"
"go-bp_2021_gene_set (1)","positive regulation of protein ubiquitination (GO:0031398)","GO:0031398","1","0","82","354","6","14937","FAM107A,FANCI,LRRK2,CAV1,BRCA1,PLK1"
"go-bp_2021_gene_set (1)","positive regulation of protein-containing complex assembly (GO:0031334)","GO:0031334","1","0","118","998","13","14937","TPPP,CDC42EP2,TPPP3,CLU,CDT1,FERMT2,ISG15,MMP1,ESR1,TFRC,RASIP1,TAL1,SNCA"
"go-bp_2021_gene_set (1)","positive regulation of protein-containing complex disassembly (GO:0043243)","GO:0043243","1","0","14","843","2","14937","FYCO1,ADRB2"
"go-bp_2021_gene_set (1)","positive regulation of proteolysis (GO:0045862)","GO:0045862","1","0","57","674","3","14937","PLK1,BAG2,ADRA2A"
"go-bp_2021_gene_set (1)","positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)","GO:1903052","1","0","31","490","3","14937","ECSCR,CLU,BAG2"
"go-bp_2021_gene_set (1)","positive regulation of pseudopodium assembly (GO:0031274)","GO:0031274","1","0","12","793","2","14937","CDC42EP2,CCL21"
"go-bp_2021_gene_set (1)","positive regulation of purine nucleotide biosynthetic process (GO:1900373)","GO:1900373","1","0","13","365","2","14937","PID1,PPARGC1A"
"go-bp_2021_gene_set (1)","positive regulation of purine nucleotide metabolic process (GO:1900544)","GO:1900544","1","0","21","991","4","14937","PFKFB4,SLC4A4,IGF1,PRKAA2"
"go-bp_2021_gene_set (1)","positive regulation of Ras protein signal transduction (GO:0046579)","GO:0046579","1","0","63","685","3","14937","RTN4R,LPAR1,IGF1"
"go-bp_2021_gene_set (1)","positive regulation of reactive oxygen species metabolic process (GO:2000379)","GO:2000379","1","0","49","155","2","14937","AGTR1,TGFBR2"
"go-bp_2021_gene_set (1)","positive regulation of receptor binding (GO:1900122)","GO:1900122","1","0","6","541","1","14937","BDNF"
"go-bp_2021_gene_set (1)","positive regulation of receptor internalization (GO:0002092)","GO:0002092","1","0","23","953","3","14937","MAGI2,SELE,ANGPT1"
"go-bp_2021_gene_set (1)","positive regulation of receptor recycling (GO:0001921)","GO:0001921","1","0","10","998","2","14937","BVES,SNCA"
"go-bp_2021_gene_set (1)","positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)","GO:0046427","1","0","33","39","1","14937","IL6"
"go-bp_2021_gene_set (1)","positive regulation of receptor signaling pathway via STAT (GO:1904894)","GO:1904894","1","0","32","731","4","14937","IL6,TSLP,GHR,KIT"
"go-bp_2021_gene_set (1)","positive regulation of receptor-mediated endocytosis (GO:0048260)","GO:0048260","1","0","44","953","6","14937","CLU,C3,MAGI2,SELE,CCL21,ANGPT1"
"go-bp_2021_gene_set (1)","positive regulation of regulated secretory pathway (GO:1903307)","GO:1903307","1","0","17","409","1","14937","CACNA1H"
"go-bp_2021_gene_set (1)","positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)","GO:0051281","1","0","34","998","5","14937","JPH2,CX3CL1,AKAP6,TRPC1,SNCA"
"go-bp_2021_gene_set (1)","positive regulation of response to cytokine stimulus (GO:0060760)","GO:0060760","1","0","15","580","4","14937","LRRC70,GAS6,TSLP,AXL"
"go-bp_2021_gene_set (1)","positive regulation of protein metabolic process (GO:0051247)","GO:0051247","1","0","115","310","7","14937","KLF2,AGTR1,KLF4,CLU,INHBA,DTL,UHRF1"
"go-bp_2021_gene_set (1)","positive regulation of stem cell proliferation (GO:2000648)","GO:2000648","1","0","17","957","3","14937","CCNE1,FERMT2,EPCAM"
"go-bp_2021_gene_set (1)","positive regulation of sterol transport (GO:0032373)","GO:0032373","1","0","6","812","1","14937","ABCB4"
"go-bp_2021_gene_set (1)","positive regulation of toll-like receptor signaling pathway (GO:0034123)","GO:0034123","1","0","27","345","1","14937","CAV1"
"go-bp_2021_gene_set (1)","positive regulation of TOR signaling (GO:0032008)","GO:0032008","1","0","41","265","1","14937","GAS6"
"go-bp_2021_gene_set (1)","positive regulation of transcription by RNA polymerase I (GO:0045943)","GO:0045943","1","0","23","118","1","14937","RASL11A"
"go-bp_2021_gene_set (1)","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440)","GO:1990440","1","0","11","762","2","14937","ATF3,CREB3L1"
"go-bp_2021_gene_set (1)","positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)","GO:0036003","1","0","24","17","1","14937","KLF2"
"go-bp_2021_gene_set (1)","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)","GO:1901522","1","0","21","666","1","14937","SMAD9"
"go-bp_2021_gene_set (1)","positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)","GO:0060261","1","0","23","219","1","14937","SRF"
"go-bp_2021_gene_set (1)","positive regulation of transcription of Notch receptor target (GO:0007221)","GO:0007221","1","0","17","461","1","14937","DLGAP5"
"go-bp_2021_gene_set (1)","positive regulation of transcription regulatory region DNA binding (GO:2000679)","GO:2000679","1","0","21","685","2","14937","HAND2,IGF1"
"go-bp_2021_gene_set (1)","positive regulation of transferase activity (GO:0051347)","GO:0051347","1","0","148","939","19","14937","KLF4,EPHA3,NEK2,EPHA7,PLK1,AURKB,AXL,ROR1,PARM1,FGFR1,CD200,KIT,MAPK15,NTRK2,DSCC1,PDGFRA,EPHB2,ROR2,MYC"
"go-bp_2021_gene_set (1)","positive regulation of transforming growth factor beta production (GO:0071636)","GO:0071636","1","0","11","249","2","14937","CD34,GATA6"
"go-bp_2021_gene_set (1)","positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)","GO:0030511","1","0","24","757","3","14937","ZEB2,TGFB1I1,CDKN1C"
"go-bp_2021_gene_set (1)","positive regulation of translation (GO:0045727)","GO:0045727","1","0","100","39","1","14937","IL6"
"go-bp_2021_gene_set (1)","positive regulation of translational initiation (GO:0045948)","GO:0045948","1","0","22","760","1","14937","HABP4"
"go-bp_2021_gene_set (1)","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)","GO:0090100","1","0","92","780","9","14937","BMP5,INHBA,TTK,ZEB2,RBPMS,BMP8B,TGFB1I1,CDKN1C,INHBB"
"go-bp_2021_gene_set (1)","positive regulation of transmembrane transport (GO:0034764)","GO:0034764","1","0","14","805","4","14937","NR4A3,SLC26A6,C3,CLIP3"
"go-bp_2021_gene_set (1)","positive regulation of transport (GO:0051050)","GO:0051050","1","0","91","265","2","14937","SPAG5,GAS6"
"go-bp_2021_gene_set (1)","positive regulation of triglyceride lipase activity (GO:0061365)","GO:0061365","1","0","9","27","1","14937","GPIHBP1"
"go-bp_2021_gene_set (1)","positive regulation of tumor necrosis factor production (GO:0032760)","GO:0032760","1","0","77","259","3","14937","IL6,IL33,CLU"
"go-bp_2021_gene_set (1)","positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)","GO:1903557","1","0","81","259","3","14937","IL6,IL33,CLU"
"go-bp_2021_gene_set (1)","positive regulation of type 2 immune response (GO:0002830)","GO:0002830","1","0","14","39","1","14937","IL6"
"go-bp_2021_gene_set (1)","positive regulation of type I interferon production (GO:0032481)","GO:0032481","1","0","77","916","2","14937","ISG15,IRF5"
"go-bp_2021_gene_set (1)","positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)","GO:0042531","1","0","59","889","8","14937","IL6,TSLP,IL6ST,GHR,SOCS3,IGF1,KIT,IL6R"
"go-bp_2021_gene_set (1)","positive regulation of ubiquitin protein ligase activity (GO:1904668)","GO:1904668","1","0","12","354","3","14937","UBE2C,CDC20,PLK1"
"go-bp_2021_gene_set (1)","positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)","GO:2000060","1","0","79","490","5","14937","LRRK2,RNF180,CLU,PLK1,BAG2"
"go-bp_2021_gene_set (1)","positive regulation of ubiquitin-protein transferase activity (GO:0051443)","GO:0051443","1","0","31","354","3","14937","UBE2C,CDC20,PLK1"
"go-bp_2021_gene_set (1)","positive regulation of urine volume (GO:0035810)","GO:0035810","1","0","7","176","1","14937","NPR1"
"go-bp_2021_gene_set (1)","positive regulation of toll-like receptor 3 signaling pathway (GO:0034141)","GO:0034141","1","0","6","345","1","14937","CAV1"
"go-bp_2021_gene_set (1)","positive regulation of steroid metabolic process (GO:0045940)","GO:0045940","1","0","13","907","3","14937","AGTR1,CES1,APOC1"
"go-bp_2021_gene_set (1)","positive regulation of the force of heart contraction (GO:0098735)","GO:0098735","1","0","5","913","2","14937","RYR2,SLC8A1"
"go-bp_2021_gene_set (1)","positive regulation of telomere maintenance via telomerase (GO:0032212)","GO:0032212","1","0","33","772","3","14937","NEK2,AURKB,MAPK15"
"go-bp_2021_gene_set (1)","positive regulation of stress fiber assembly (GO:0051496)","GO:0051496","1","0","44","598","6","14937","SFRP1,ARHGEF15,FERMT2,LPAR1,RAPGEF3,TPM1"
"go-bp_2021_gene_set (1)","positive regulation of stress-activated MAPK cascade (GO:0032874)","GO:0032874","1","0","99","793","5","14937","HAND2,FZD7,RELL2,GADD45B,CCL21"
"go-bp_2021_gene_set (1)","positive regulation of striated muscle cell differentiation (GO:0051155)","GO:0051155","1","0","27","63","2","14937","MYOCD,RBM24"
"go-bp_2021_gene_set (1)","positive regulation of striated muscle contraction (GO:0045989)","GO:0045989","1","0","7","47","1","14937","RGS2"
"go-bp_2021_gene_set (1)","positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)","GO:1900026","1","0","36","509","5","14937","LIMS2,MYADM,FLNA,RAC3,FERMT2"
"go-bp_2021_gene_set (1)","positive regulation of supramolecular fiber organization (GO:1902905)","GO:1902905","1","0","91","561","10","14937","SYNPO2,LMOD1,CDC42EP2,CLU,BIN1,CSF3,CFL2,SYNPO,CX3CL1,NAV3"
"go-bp_2021_gene_set (1)","positive regulation of synapse assembly (GO:0051965)","GO:0051965","1","0","28","954","6","14937","NRXN1,BDNF,AGRN,PTPRD,EPHB2,LRRC4B"
"go-bp_2021_gene_set (1)","positive regulation of synapse maturation (GO:0090129)","GO:0090129","1","0","9","321","3","14937","RELN,NRXN1,CDC20"
"go-bp_2021_gene_set (1)","positive regulation of synaptic plasticity (GO:0031915)","GO:0031915","1","0","7","925","2","14937","CDC20,EPHB2"
"go-bp_2021_gene_set (1)","regulation of circadian sleep/wake cycle (GO:0042749)","GO:0042749","1","0","5","601","2","14937","PTGDS,PER3"
"go-bp_2021_gene_set (1)","positive regulation of synaptic transmission, glutamatergic (GO:0051968)","GO:0051968","1","0","18","906","4","14937","RELN,NRXN1,CCL2,TSHZ3"
"go-bp_2021_gene_set (1)","positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)","GO:0060143","1","0","16","595","2","14937","EHD2,RAPGEF3"
"go-bp_2021_gene_set (1)","positive regulation of T cell activation (GO:0050870)","GO:0050870","1","0","75","39","1","14937","IL6"
"go-bp_2021_gene_set (1)","positive regulation of T cell chemotaxis (GO:0010820)","GO:0010820","1","0","14","793","1","14937","CCL21"
"go-bp_2021_gene_set (1)","positive regulation of T cell cytokine production (GO:0002726)","GO:0002726","1","0","21","39","1","14937","IL6"
"go-bp_2021_gene_set (1)","positive regulation of T cell differentiation (GO:0045582)","GO:0045582","1","0","43","200","1","14937","SOX4"
"go-bp_2021_gene_set (1)","positive regulation of T cell mediated cytotoxicity (GO:0001916)","GO:0001916","1","0","26","1020","2","14937","CD1C,AZGP1"
"go-bp_2021_gene_set (1)","positive regulation of T cell mediated immunity (GO:0002711)","GO:0002711","1","0","36","1020","2","14937","CD1C,AZGP1"
"go-bp_2021_gene_set (1)","positive regulation of T cell migration (GO:2000406)","GO:2000406","1","0","25","261","1","14937","CXCL12"
"go-bp_2021_gene_set (1)","positive regulation of T cell proliferation (GO:0042102)","GO:0042102","1","0","66","39","1","14937","IL6"
"go-bp_2021_gene_set (1)","positive regulation of T-helper 2 cell cytokine production (GO:2000553)","GO:2000553","1","0","8","934","3","14937","IL6,NLRP3,PRKCZ"
"go-bp_2021_gene_set (1)","positive regulation of T-helper 2 cell differentiation (GO:0045630)","GO:0045630","1","0","6","934","2","14937","NLRP3,PRKCZ"
"go-bp_2021_gene_set (1)","positive regulation of T-helper cell differentiation (GO:0045624)","GO:0045624","1","0","14","934","3","14937","NLRP3,MYB,PRKCZ"
"go-bp_2021_gene_set (1)","positive regulation of tau-protein kinase activity (GO:1902949)","GO:1902949","1","0","6","259","2","14937","EGR1,CLU"
"go-bp_2021_gene_set (1)","positive regulation of telomerase activity (GO:0051973)","GO:0051973","1","0","34","939","6","14937","KLF4,NEK2,AURKB,PARM1,MAPK15,MYC"
"go-bp_2021_gene_set (1)","positive regulation of telomere capping (GO:1904355)","GO:1904355","1","0","17","772","3","14937","NEK2,AURKB,MAPK15"
"go-bp_2021_gene_set (1)","positive regulation of telomere maintenance (GO:0032206)","GO:0032206","1","0","32","772","3","14937","NEK2,AURKB,MAPK15"
"go-bp_2021_gene_set (1)","positive regulation of telomere maintenance via telomere lengthening (GO:1904358)","GO:1904358","1","0","36","772","3","14937","NEK2,AURKB,MAPK15"
"go-bp_2021_gene_set (1)","positive regulation of vascular associated smooth muscle cell migration (GO:1904754)","GO:1904754","1","0","8","96","2","14937","NR4A3,ADAMTS1"
"go-bp_2021_gene_set (1)","positive regulation of protein maturation (GO:1903319)","GO:1903319","1","0","12","490","2","14937","SOX4,BAG2"
"go-bp_2021_gene_set (1)","positive regulation of protein localization to nucleus (GO:1900182)","GO:1900182","1","0","68","627","8","14937","NGFR,PLK1,GTSE1,CDK1,FLNA,FERMT2,ECT2,WWTR1"
"go-bp_2021_gene_set (1)","positive regulation of muscle cell differentiation (GO:0051149)","GO:0051149","1","0","27","209","2","14937","MYOCD,MEF2C"
"go-bp_2021_gene_set (1)","positive regulation of muscle contraction (GO:0045933)","GO:0045933","1","0","8","219","2","14937","MYOCD,SRF"
"go-bp_2021_gene_set (1)","positive regulation of muscle hypertrophy (GO:0014742)","GO:0014742","1","0","17","685","4","14937","NR4A3,HAND2,IL6ST,IGF1"
"go-bp_2021_gene_set (1)","positive regulation of myelination (GO:0031643)","GO:0031643","1","0","11","65","1","14937","TPPP"
"go-bp_2021_gene_set (1)","positive regulation of myeloid cell apoptotic process (GO:0033034)","GO:0033034","1","0","8","209","1","14937","MEF2C"
"go-bp_2021_gene_set (1)","positive regulation of myeloid cell differentiation (GO:0045639)","GO:0045639","1","0","37","338","2","14937","INHBA,CSF3"
"go-bp_2021_gene_set (1)","positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)","GO:0061081","1","0","16","22","1","14937","NR4A3"
"go-bp_2021_gene_set (1)","positive regulation of myeloid leukocyte differentiation (GO:0002763)","GO:0002763","1","0","36","236","1","14937","IL34"
"go-bp_2021_gene_set (1)","positive regulation of myoblast differentiation (GO:0045663)","GO:0045663","1","0","18","209","2","14937","RBM24,MEF2C"
"go-bp_2021_gene_set (1)","positive regulation of myoblast fusion (GO:1901741)","GO:1901741","1","0","10","395","1","14937","EHD2"
"go-bp_2021_gene_set (1)","positive regulation of myoblast proliferation (GO:2000288)","GO:2000288","1","0","5","249","1","14937","GATA6"
"go-bp_2021_gene_set (1)","positive regulation of myotube differentiation (GO:0010831)","GO:0010831","1","0","8","63","1","14937","RBM24"
"go-bp_2021_gene_set (1)","positive regulation of natural killer cell activation (GO:0032816)","GO:0032816","1","0","15","580","2","14937","GAS6,AXL"
"go-bp_2021_gene_set (1)","positive regulation of nervous system development (GO:0051962)","GO:0051962","1","0","45","975","6","14937","NRXN1,BDNF,PTPRD,EPHB2,LRRC4B,SERPINF1"
"go-bp_2021_gene_set (1)","positive regulation of nervous system process (GO:0031646)","GO:0031646","1","0","18","65","1","14937","TPPP"
"go-bp_2021_gene_set (1)","positive regulation of neural precursor cell proliferation (GO:2000179)","GO:2000179","1","0","22","910","3","14937","NES,CX3CL1,TOX"
"go-bp_2021_gene_set (1)","positive regulation of neuroblast proliferation (GO:0002052)","GO:0002052","1","0","11","474","1","14937","CX3CL1"
"go-bp_2021_gene_set (1)","positive regulation of neurogenesis (GO:0050769)","GO:0050769","1","0","72","975","6","14937","NGFR,SLIT2,CX3CL1,NTRK2,PTPRD,SERPINF1"
"go-bp_2021_gene_set (1)","positive regulation of neuroinflammatory response (GO:0150078)","GO:0150078","1","0","12","154","2","14937","IL6,IL33"
"go-bp_2021_gene_set (1)","positive regulation of neuron apoptotic process (GO:0043525)","GO:0043525","1","0","24","344","1","14937","EPHA7"
"go-bp_2021_gene_set (1)","positive regulation of neuron death (GO:1901216)","GO:1901216","1","0","47","344","4","14937","FOS,EGR1,CLU,EPHA7"
"go-bp_2021_gene_set (1)","positive regulation of neuron differentiation (GO:0045666)","GO:0045666","1","0","43","744","6","14937","PCP4,MEF2C,ECT2,ZEB1,FGFR1,NRCAM"
"go-bp_2021_gene_set (1)","positive regulation of neutrophil chemotaxis (GO:0090023)","GO:0090023","1","0","19","793","2","14937","NCKAP1L,CCL21"
"go-bp_2021_gene_set (1)","positive regulation of neutrophil migration (GO:1902624)","GO:1902624","1","0","22","793","2","14937","NCKAP1L,CCL21"
"go-bp_2021_gene_set (1)","positive regulation of NF-kappaB transcription factor activity (GO:0051092)","GO:0051092","1","0","155","39","1","14937","IL6"
"go-bp_2021_gene_set (1)","positive regulation of NIK/NF-kappaB signaling (GO:1901224)","GO:1901224","1","0","53","208","1","14937","NR3C2"
"go-bp_2021_gene_set (1)","positive regulation of nitric oxide biosynthetic process (GO:0045429)","GO:0045429","1","0","27","259","3","14937","KLF2,KLF4,CLU"
