TERM_ID	TERM_LABEL_FULL	OVERLAP	P_VALUE	ADJUSTED_P_VALUE	OLD_P_VALUE	OLD_ADJUSTED_P_VALUE	ODDS_RATIO	COMBINED_SCORE	GENES
GO:1901385	regulation of voltage-gated calcium channel activity (GO:1901385)	4/22	0.03876825217365236	0.17486590103631874	0	0	3.517925676308153	11.433798837421236	CACNB2;CACNB4;PDE4B;DMD
GO:0003180	aortic valve morphogenesis (GO:0003180)	5/32	0.03918063279215572	0.1753635370785472	0	0	2.9326712884891637	9.50060189030297	ELN;GATA5;EMILIN1;SLIT3;SLIT2
GO:0055008	cardiac muscle tissue morphogenesis (GO:0055008)	5/32	0.03918063279215572	0.1753635370785472	0	0	2.9326712884891637	9.50060189030297	TGFBR3;ACTC1;TNNT2;TPM1;S1PR1
GO:0000077	DNA damage checkpoint signaling (GO:0000077)	5/32	0.03918063279215572	0.1753635370785472	0	0	2.9326712884891637	9.50060189030297	BRIP1;CHEK1;E2F1;DONSON;CLSPN
GO:0035987	endodermal cell differentiation (GO:0035987)	5/32	0.03918063279215572	0.1753635370785472	0	0	2.9326712884891637	9.50060189030297	COL11A1;COL7A1;ITGA7;INHBA;ITGA5
GO:0050922	negative regulation of chemotaxis (GO:0050922)	5/32	0.03918063279215572	0.1753635370785472	0	0	2.9326712884891637	9.50060189030297	SEMA5B;SEMA3B;SEMA3G;SEMA3E;SLIT2
GO:0010828	positive regulation of glucose transmembrane transport (GO:0010828)	5/32	0.03918063279215572	0.1753635370785472	0	0	2.9326712884891637	9.50060189030297	C3;CLIP3;NR4A3;SORBS1;IGF1
GO:0032733	positive regulation of interleukin-10 production (GO:0032733)	5/32	0.03918063279215572	0.1753635370785472	0	0	2.9326712884891637	9.50060189030297	IL6;TSLP;ISG15;PRKCZ;CD34
GO:0015698	inorganic anion transport (GO:0015698)	7/54	0.04015295510276538	0.1795177222636287	0	0	2.3600848188614147	7.5878125034376485	CLIC4;TTYH3;RACGAP1;FXYD1;ENPP1;ANO5;SLC26A6
GO:0050772	positive regulation of axonogenesis (GO:0050772)	6/43	0.04075566581404052	0.1816129669608121	0	0	2.568867601778994	8.220788399231754	NGFR;NTRK2;BDNF;SLIT2;L1CAM;NTN1
GO:0045666	positive regulation of neuron differentiation (GO:0045666)	6/43	0.04075566581404052	0.1816129669608121	0	0	2.568867601778994	8.220788399231754	MEF2C;PCP4;ZEB1;NRCAM;ECT2;FGFR1
GO:0099643	signal release from synapse (GO:0099643)	6/43	0.04075566581404052	0.1816129669608121	0	0	2.568867601778994	8.220788399231754	PTPRN2;STXBP1;NRXN1;GAD1;NRXN2;SNCA
GO:0120036	plasma membrane bounded cell projection organization (GO:0120036)	13/128	0.04159764907317856	0.18516193410010698	0	0	1.7939174725031373	5.704140243359343	BTG2;CCL21;TPM1;ATP1B2;FRY;L1CAM;IL6;GPRIN1;STMN1;TMEM108;PLP1;CNTN4;GPM6B
GO:0002478	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	11/103	0.0426998328964843	0.1879208977132431	0	0	1.896527266028003	5.980813041264382	CENPE;KIF18A;RACGAP1;KIF26A;KIF4A;KIF23;KIF2C;KIF11;CTSF;SPTBN2;KIF15
GO:0036297	interstrand cross-link repair (GO:0036297)	7/55	0.04374133098954833	0.1879208977132431	0	0	2.31079321509009	7.231539174329998	RAD51AP1;FANCI;RAD51;EME1;FANCD2;UBE2T;FANCA
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	7/55	0.04374133098954833	0.1879208977132431	0	0	2.31079321509009	7.231539174329998	NGFR;HGF;IFI6;GAS6;KLF4;AQP1;SNCA
GO:0032376	positive regulation of cholesterol transport (GO:0032376)	5/33	0.04399694597949138	0.1879208977132431	0	0	2.8277824620573355	8.83296043213646	ABCB4;CAV1;ABCA8;ABCA12;CES1
GO:0001570	vasculogenesis (GO:0001570)	5/33	0.04399694597949138	0.1879208977132431	0	0	2.8277824620573355	8.83296043213646	TGFBR3;SOX17;CAV1;RASIP1;TGFBR2
GO:0061564	axon development (GO:0061564)	9/79	0.04477573489959148	0.1879208977132431	0	0	2.0383248730964465	6.33121829961308	MAP1B;MAP1A;PLP1;NRCAM;APBB1;CNTN4;EPHB2;L1CAM;S100B
GO:0070371	ERK1 and ERK2 cascade (GO:0070371)	4/23	0.04479080510685508	0.1879208977132431	0	0	3.3325943333481134	10.35021286160955	PTGER4;MYC;CDK1;IGF1
GO:0030212	hyaluronan metabolic process (GO:0030212)	4/23	0.04479080510685508	0.1879208977132431	0	0	3.3325943333481134	10.35021286160955	HYAL1;HMMR;FGF2;LYVE1
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	4/23	0.04479080510685508	0.1879208977132431	0	0	3.3325943333481134	10.35021286160955	RGS2;STMN1;GPRASP1;SNCA
GO:0010875	positive regulation of cholesterol efflux (GO:0010875)	4/23	0.04479080510685508	0.1879208977132431	0	0	3.3325943333481134	10.35021286160955	CAV1;ABCA8;ABCA12;CES1
GO:1904037	positive regulation of epithelial cell apoptotic process (GO:1904037)	4/23	0.04479080510685508	0.1879208977132431	0	0	3.3325943333481134	10.35021286160955	IL6;GSN;ECSCR;CCL2
GO:1903169	regulation of calcium ion transmembrane transport (GO:1903169)	4/23	0.04479080510685508	0.1879208977132431	0	0	3.3325943333481134	10.35021286160955	CACNA2D1;CASQ2;ATP1A2;ANK2
GO:0048247	lymphocyte chemotaxis (GO:0048247)	6/44	0.044908326467746895	0.1879208977132431	0	0	2.5011325782811458	7.761344681747727	CH25H;CCL21;GPR183;CCL2;GAS6;CX3CL1
GO:0055065	metal ion homeostasis (GO:0055065)	6/44	0.044908326467746895	0.1879208977132431	0	0	2.5011325782811458	7.761344681747727	KCNH2;JPH2;CAV1;SLC8A1;SLC12A8;SNCA
GO:0007269	neurotransmitter secretion (GO:0007269)	6/44	0.044908326467746895	0.1879208977132431	0	0	2.5011325782811458	7.761344681747727	PTPRN2;STXBP1;NRXN1;GAD1;NRXN2;SNCA
GO:0001954	positive regulation of cell-matrix adhesion (GO:0001954)	6/44	0.044908326467746895	0.1879208977132431	0	0	2.5011325782811458	7.761344681747727	SFRP1;RRAS;CCL21;CEACAM6;CX3CL1;FERMT2
GO:0048260	positive regulation of receptor-mediated endocytosis (GO:0048260)	6/44	0.044908326467746895	0.1879208977132431	0	0	2.5011325782811458	7.761344681747727	C3;ANGPT1;CCL21;MAGI2;CLU;SELE
GO:0051496	positive regulation of stress fiber assembly (GO:0051496)	6/44	0.044908326467746895	0.1879208977132431	0	0	2.5011325782811458	7.761344681747727	SFRP1;ARHGEF15;TPM1;LPAR1;FERMT2;RAPGEF3
GO:1904645	response to amyloid-beta (GO:1904645)	6/44	0.044908326467746895	0.1879208977132431	0	0	2.5011325782811458	7.761344681747727	MMP12;NGFR;MMP13;CACNA2D1;ADRB2;IGF1
GO:0018209	peptidyl-serine modification (GO:0018209)	16/169	0.04494668460342577	0.1879208977132431	0	0	1.6603865943540537	5.150981265107034	PRKCB;LRRK2;PLK1;CDC7;NDNF;TTK;PRKCZ;TGFBR2;AURKA;SBK1;RPS6KA2;AKT3;CDK1;CLSPN;GAS6;STK32B
GO:0007171	activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	ANGPT1;ADRB2
GO:0035754	B cell chemotaxis (GO:0035754)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	CH25H;GAS6
GO:0150146	cell junction disassembly (GO:0150146)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	DKK1;CX3CL1
GO:0071474	cellular hyperosmotic response (GO:0071474)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	RCSD1;AQP1
GO:0097011	cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	ZFP36;NPR2
GO:0070601	centromeric sister chromatid cohesion (GO:0070601)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	BUB1B;BUB1
GO:0021795	cerebral cortex cell migration (GO:0021795)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	RELN;FGF13
GO:0072012	glomerulus vasculature development (GO:0072012)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	ANGPT1;CD34
GO:0006677	glycosylceramide metabolic process (GO:0006677)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	ST6GALNAC3;ST6GALNAC6
GO:0070365	hepatocyte differentiation (GO:0070365)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	E2F7;E2F8
GO:0098596	imitative learning (GO:0098596)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	NRXN1;NRXN2
GO:0051454	intracellular pH elevation (GO:0051454)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	BCL2;SLC26A6
GO:0010216	maintenance of DNA methylation (GO:0010216)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	HELLS;UHRF1
GO:1902975	mitotic DNA replication initiation (GO:1902975)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	MCM4;MCM2
GO:0010667	negative regulation of cardiac muscle cell apoptotic process (GO:0010667)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	HAND2;NUPR1
GO:2000726	negative regulation of cardiac muscle cell differentiation (GO:2000726)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	FZD7;DKK1
GO:0070100	negative regulation of chemokine-mediated signaling pathway (GO:0070100)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	SLIT3;SLIT2
GO:0051481	negative regulation of cytosolic calcium ion concentration (GO:0051481)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	ATP1A2;SLC8A1
GO:0070345	negative regulation of fat cell proliferation (GO:0070345)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	PER2;E2F1
GO:2000323	negative regulation of glucocorticoid receptor signaling pathway (GO:2000323)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	PER1;CRY2
GO:0051573	negative regulation of histone H3-K9 methylation (GO:0051573)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	DNMT3B;BRCA1
GO:0090027	negative regulation of monocyte chemotaxis (GO:0090027)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	DUSP1;SLIT2
GO:1901078	negative regulation of relaxation of muscle (GO:1901078)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	PDE4D;PDE4B
GO:1902315	nuclear cell cycle DNA replication initiation (GO:1902315)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	MCM4;MCM2
GO:1901098	positive regulation of autophagosome maturation (GO:1901098)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	FYCO1;ADRB2
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	SFRP1;ATF3
GO:1903598	positive regulation of gap junction assembly (GO:1903598)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	CAV1;TBX5
GO:0001996	positive regulation of heart rate by epinephrine-norepinephrine (GO:0001996)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	PDE4D;TPM1
GO:1903997	positive regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903997)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	NTRK2;BDNF
GO:0010756	positive regulation of plasminogen activation (GO:0010756)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	CLEC3B;F12
GO:0045630	positive regulation of T-helper 2 cell differentiation (GO:0045630)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	NLRP3;PRKCZ
GO:2000096	positive regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000096)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	RSPO3;DKK1
GO:0097107	postsynaptic density assembly (GO:0097107)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	NRXN1;NRXN2
GO:1902172	regulation of keratinocyte apoptotic process (GO:1902172)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	ZFP36;GSN
GO:0120040	regulation of macrophage proliferation (GO:0120040)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	IL33;IL34
GO:0033047	regulation of mitotic sister chromatid segregation (GO:0033047)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	CCNB1;DUSP1
GO:1903504	regulation of mitotic spindle checkpoint (GO:1903504)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	CCNB1;DUSP1
GO:1901879	regulation of protein depolymerization (GO:1901879)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	MAP1B;MAP1A
GO:0035542	regulation of SNARE complex assembly (GO:0035542)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	STXBP1;SNCA
GO:0090322	regulation of superoxide metabolic process (GO:0090322)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	BST1;FBLN5
GO:0097012	response to granulocyte macrophage colony-stimulating factor (GO:0097012)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	ZFP36;NPR2
GO:0030240	skeletal muscle thin filament assembly (GO:0030240)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	ACTA1;ACTC1
GO:0033292	T-tubule organization (GO:0033292)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	BIN1;ANK2
GO:0019530	taurine metabolic process (GO:0019530)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	GHR;CDO1
GO:0022029	telencephalon cell migration (GO:0022029)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	LRRK2;FGF13
GO:0042297	vocal learning (GO:0042297)	2/6	0.045269330428460874	0.1879208977132431	0	0	7.907905803195963	24.475960968447986	NRXN1;NRXN2
GO:0018105	peptidyl-serine phosphorylation (GO:0018105)	15/156	0.045589288497810104	0.18905598821949007	0	0	1.688739325517441	5.214966343701574	PRKCB;LRRK2;PLK1;CDC7;TTK;PRKCZ;TGFBR2;AURKA;SBK1;RPS6KA2;AKT3;CDK1;CLSPN;GAS6;STK32B
GO:0048666	neuron development (GO:0048666)	14/143	0.046024105446954	0.1899234706101965	0	0	1.722418710030099	5.302620996349023	NTRK2;MEF2C;BTG2;LGI4;SRF;FRY;L1CAM;IL6;GPRIN1;STMN1;TMEM108;PLP1;CNTN4;GPM6B
GO:0032101	regulation of response to external stimulus (GO:0032101)	13/130	0.046183890427616565	0.1899234706101965	0	0	1.7630635729107715	5.42163951869022	PDGFRA;CAV1;GATA6;ADAMTS12;SELE;LRP8;USP18;CX3CL1;BST1;AGTR1;EPHB2;MGLL;BIRC3
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	10/92	0.046815584202782375	0.1899234706101965	0	0	1.933768406270007	5.920307655182379	CDKN1C;ZEB2;RBPMS;TGFB1I1;BMP8B;TTK;INHBB;INHBA;ZNF423;BMP5
GO:0035627	ceramide transport (GO:0035627)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	ABCB1;ABCB4;ABCA12
GO:0086011	membrane repolarization during action potential (GO:0086011)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	KCNH2;KCNE4;KCND3
GO:0061037	negative regulation of cartilage development (GO:0061037)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	EFEMP1;WNT9A;ADAMTS12
GO:0050866	negative regulation of cell activation (GO:0050866)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	PDGFRA;EMILIN1;CD200
GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	STARD13;KLF4;MEOX2
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	CREB3L1;SPRY1;FGF2
GO:1902894	negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	NFIB;SRF;NFATC4
GO:0001541	ovarian follicle development (GO:0001541)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	KIT;INHBB;INHBA
GO:2000403	positive regulation of lymphocyte migration (GO:2000403)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	CXCL12;CCL21;JAM2
GO:0045624	positive regulation of T-helper cell differentiation (GO:0045624)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	MYB;NLRP3;PRKCZ
GO:0002830	positive regulation of type 2 immune response (GO:0002830)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	IL6;NLRP3;PRKCZ
GO:0097623	potassium ion export across plasma membrane (GO:0097623)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	KCNH2;KCNE4;KCND3
GO:2001044	regulation of integrin-mediated signaling pathway (GO:2001044)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	BST1;FLNA;LIMS2
GO:2001212	regulation of vasculogenesis (GO:2001212)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	TMEM100;RRAS;CD34
GO:1990868	response to chemokine (GO:1990868)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	CXCL12;CCL21;DUSP1
GO:0035581	sequestering of extracellular ligand from receptor (GO:0035581)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	FBN2;GREM2;CHRDL1
GO:0055002	striated muscle cell development (GO:0055002)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	TMOD1;LMOD1;PGM5
GO:0042093	T-helper cell differentiation (GO:0042093)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	PTGER4;IL6;GPR183
GO:0042311	vasodilation (GO:0042311)	3/14	0.04682660372820298	0.1899234706101965	0	0	4.315426997245179	13.21083298691013	KCNMA1;ADRB2;KLF2
GO:0090288	negative regulation of cellular response to growth factor stimulus (GO:0090288)	9/80	0.04790414777051447	0.1939068292224809	0	0	2.0095088296275114	6.105999456615768	CREB3L1;RBPMS2;ATP2B4;SMAD9;EMILIN1;SPRY1;SLIT2;ADAMTS12;FGF2
GO:0045785	positive regulation of cell adhesion (GO:0045785)	9/80	0.04790414777051447	0.1939068292224809	0	0	2.0095088296275114	6.105999456615768	CXCL12;CCL21;HYAL1;TPM1;RAC3;NDNF;NCKAP1L;RELL2;FBLN2
GO:0042509	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	8/68	0.04828770105970654	0.19526489264343022	0	0	2.113158636235559	6.404092891687777	GHR;SOCS3;IL6;TSLP;KIT;IGF1;IL6ST;IL6R
GO:0043393	regulation of protein binding (GO:0043393)	12/118	0.048537557165858135	0.19608015141356608	0	0	1.7958615392001536	5.4332307597462055	HDAC4;CLDN5;CSF3;BAG2;CFHR1;CAV1;LRRK2;PLK1;DKK1;NES;AURKB;AURKA
GO:0010823	negative regulation of mitochondrion organization (GO:0010823)	5/34	0.04915204088888761	0.19777613284399925	0	0	2.7301273477932195	8.225428441259853	TFRC;HGF;MPV17L;IGF1;CLU
GO:0010524	positive regulation of calcium ion transport into cytosol (GO:0010524)	5/34	0.04915204088888761	0.19777613284399925	0	0	2.7301273477932195	8.225428441259853	CAV1;TRPC1;AKAP6;CX3CL1;SNCA
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	5/34	0.04915204088888761	0.19777613284399925	0	0	2.7301273477932195	8.225428441259853	JPH2;TRPC1;AKAP6;CX3CL1;SNCA
GO:0055010	ventricular cardiac muscle tissue morphogenesis (GO:0055010)	5/34	0.04915204088888761	0.19777613284399925	0	0	2.7301273477932195	8.225428441259853	TGFBR3;RYR2;TNNT2;TPM1;ZFPM2
GO:0051962	positive regulation of nervous system development (GO:0051962)	6/45	0.04931517903057456	0.19823628840776952	0	0	2.436871145731905	7.333820624342842	PTPRD;BDNF;NRXN1;SERPINF1;EPHB2;LRRC4B
GO:0048675	axon extension (GO:0048675)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	SEMA5B;MAP1B;SLIT3;SLIT2
GO:0055007	cardiac muscle cell differentiation (GO:0055007)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	MEF2C;MYOCD;MYH11;SLC8A1
GO:0097028	dendritic cell differentiation (GO:0097028)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	TRPM2;AXL;GAS6;TGFBR2
GO:0034204	lipid translocation (GO:0034204)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	ATP8B4;ABCB1;ATP8B2;ABCB4
GO:0045833	negative regulation of lipid metabolic process (GO:0045833)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	APOC1;APOD;CCDC3;ADRA2A
GO:0030279	negative regulation of ossification (GO:0030279)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	MEF2C;SFRP1;ENPP1;DKK1
GO:0051497	negative regulation of stress fiber assembly (GO:0051497)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	DLC1;STMN1;ARHGAP6;CGNL1
GO:0050805	negative regulation of synaptic transmission (GO:0050805)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	SYT11;STXBP1;LRRK2;GRIK3
GO:0045913	positive regulation of carbohydrate metabolic process (GO:0045913)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	PFKFB4;PRKAA2;IGF1;SLC4A4
GO:0048841	regulation of axon extension involved in axon guidance (GO:0048841)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	SEMA5B;SEMA3B;SEMA3G;SEMA3E
GO:0010837	regulation of keratinocyte proliferation (GO:0010837)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	FGF7;ZFP36;KLF9;AREG
GO:0032768	regulation of monooxygenase activity (GO:0032768)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	CAV1;NOSTRIN;CYGB;SNCA
GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	PRKCB;ITGB3;EMILIN1;ITGA5
GO:0044319	wound healing, spreading of cells (GO:0044319)	4/24	0.051305215331533385	0.20341892205595286	0	0	3.1657961246840776	9.402296939838042	MMP12;FLNA;ITGA5;ARHGAP24
GO:0060548	negative regulation of cell death (GO:0060548)	10/94	0.05287477162947667	0.209437691912469	0	0	1.8875246965848151	5.548999767036311	KANK2;LRRK2;CLU;FGF2;CD34;PPARGC1A;SOX4;CD200;FERMT2;SNCA
GO:0030218	erythrocyte differentiation (GO:0030218)	6/46	0.053978482428816935	0.21339353364855257	0	0	2.3758227848101265	6.9354300888112554	TGFBR3;TAL1;ID2;KIT;NCKAP1L;INHBA
GO:0032720	negative regulation of tumor necrosis factor production (GO:0032720)	6/46	0.053978482428816935	0.21339353364855257	0	0	2.3758227848101265	6.9354300888112554	SYT11;IRAK3;IGF1;GAS6;CD34;CX3CL1
GO:0030324	lung development (GO:0030324)	5/35	0.05464743631445635	0.21436986600574384	0	0	2.638982574480045	7.671134351423965	FGF7;FOXF1;TCF21;CHI3L1;FGF2
GO:0046890	regulation of lipid biosynthetic process (GO:0046890)	5/35	0.05464743631445635	0.21436986600574384	0	0	2.638982574480045	7.671134351423965	C3;PRKAA2;PDK4;PRKAG2;SORBS1
GO:0060236	regulation of mitotic spindle organization (GO:0060236)	5/35	0.05464743631445635	0.21436986600574384	0	0	2.638982574480045	7.671134351423965	TPX2;BORA;PSRC1;PLK1;TACC3
GO:0051147	regulation of muscle cell differentiation (GO:0051147)	5/35	0.05464743631445635	0.21436986600574384	0	0	2.638982574480045	7.671134351423965	MEF2C;MYOCD;SRF;ID2;BOC
GO:0043551	regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	5/35	0.05464743631445635	0.21436986600574384	0	0	2.638982574480045	7.671134351423965	PDGFRA;CCL21;KIT;TNFAIP8L3;FGF2
GO:0099177	regulation of trans-synaptic signaling (GO:0099177)	5/35	0.05464743631445635	0.21436986600574384	0	0	2.638982574480045	7.671134351423965	RELN;BDNF;GRIK5;GRIK3;LRP8
GO:0043627	response to estrogen (GO:0043627)	5/35	0.05464743631445635	0.21436986600574384	0	0	2.638982574480045	7.671134351423965	SFRP1;CAV1;ARID5A;BRCA1;ESR1
GO:0071526	semaphorin-plexin signaling pathway (GO:0071526)	5/35	0.05464743631445635	0.21436986600574384	0	0	2.638982574480045	7.671134351423965	SEMA5B;SEMA3B;SEMA3G;FLNA;SEMA3E
GO:0006812	cation transport (GO:0006812)	16/174	0.05585803149217788	0.21578826992384298	0	0	1.6074117963910584	4.63728973697937	KCNG1;SLC22A3;KCND3;ABCC9;ATP1A2;SLC4A4;SLC8A1;AQP1;SLC5A6;TRPM2;KCNMB1;KCNMA1;SCN7A;FGF13;SCN4B;KCNK3
GO:0006883	cellular sodium ion homeostasis (GO:0006883)	3/15	0.05601787026812361	0.21578826992384298	0	0	3.955597643097643	11.400366763085914	ATP1A2;ATP1B2;SLC8A1
GO:0050651	dermatan sulfate proteoglycan biosynthetic process (GO:0050651)	3/15	0.05601787026812361	0.21578826992384298	0	0	3.955597643097643	11.400366763085914	CSGALNACT1;CSPG4;DCN
GO:0046039	GTP metabolic process (GO:0046039)	3/15	0.05601787026812361	0.21578826992384298	0	0	3.955597643097643	11.400366763085914	LRRK2;RAB23;AK4
GO:0070932	histone H3 deacetylation (GO:0070932)	3/15	0.05601787026812361	0.21578826992384298	0	0	3.955597643097643	11.400366763085914	HDAC4;PER2;PER1
GO:0032331	negative regulation of chondrocyte differentiation (GO:0032331)	3/15	0.05601787026812361	0.21578826992384298	0	0	3.955597643097643	11.400366763085914	EFEMP1;WNT9A;ADAMTS12
GO:0048011	neurotrophin TRK receptor signaling pathway (GO:0048011)	3/15	0.05601787026812361	0.21578826992384298	0	0	3.955597643097643	11.400366763085914	NGFR;NTRK2;BDNF
